# HOMER Peaks
# Peak finding parameters:
# tag directory = encodeDataTags/
#
# total peaks = 36509
# peak size = 168
# peaks found using tags on both strands
# minimum distance between peaks = 336
# fragment length = 152
# genome size = 2000000000
# Total tags = 14281713.0
# Total tags in peaks = 823828.0
# Approximate IP efficiency = 5.77%
# tags per bp = 0.006445
# expected tags per peak = 1.083
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.140296e-06
# FDR tag threshold = 9.0
# number of putative peaks = 52850
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 16252
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 89
#
# cmd = findPeaks encodeDataTags/ -style factor -o homerEncodePeaks
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr8-163	chr8	142427878	142428046	+	30.1	0.676	32.000000	6.23	2.36e-20	1.07
chr8-85	chr8	144349471	144349639	+	30.1	0.712	39.000000	9.72	1.32e-27	0.90
chr8-121	chr8	145137373	145137541	+	30.1	0.620	35.000000	7.72	8.54e-24	1.00
chr8-147	chr8	145597594	145597762	+	30.1	0.676	33.000000	10.66	3.54e-29	1.03
chr9-209	chr9	101136908	101137076	+	30.1	0.887	32.000000	19.66	8.05e-40	1.07
chr9-122	chr9	132176044	132176212	+	30.1	0.731	39.000000	14.55	1.61e-34	0.87
chr9-195	chr9	136890477	136890645	+	30.1	0.868	33.000000	22.07	6.98e-42	1.03
chr9-151	chr9	140317590	140317758	+	30.1	0.778	37.000000	11.54	1.58e-30	0.92
chr10-87	chr10	25305416	25305584	+	30.1	0.800	41.000000	17.48	9.76e-38	0.87
chr10-107	chr10	44806589	44806757	+	30.1	0.786	37.000000	26.21	5.83e-45	0.92
chr10-84	chr10	71930344	71930512	+	30.1	0.712	42.000000	13.98	7.87e-34	0.87
chr10-111	chr10	72968896	72969064	+	30.1	0.833	37.000000	9.99	4.55e-28	0.95
chr10-103	chr10	75173404	75173572	+	30.1	0.721	38.000000	17.72	5.53e-38	0.95
chr10-99	chr10	76951881	76952049	+	30.1	0.845	39.000000	28.28	2.52e-46	0.87
chr10-86	chr10	102820798	102820966	+	30.1	0.639	42.000000	13.39	4.47e-33	0.83
chr11-93	chr11	356224	356392	+	30.1	0.603	41.000000	13.98	7.87e-34	0.87
chr11-129	chr11	61602243	61602411	+	30.1	0.746	38.000000	17.00	2.97e-37	0.92
chr11-137	chr11	67007370	67007538	+	30.1	0.770	38.000000	19.66	8.05e-40	0.92
chr11-151	chr11	69258190	69258358	+	30.1	0.718	37.000000	11.49	1.89e-30	0.92
chr11-112	chr11	118505561	118505729	+	30.1	0.812	40.000000	22.07	6.98e-42	0.92
chr11-90	chr11	118956344	118956512	+	30.1	0.825	42.000000	6.82	8.60e-22	0.81
chr11-91	chr11	125439196	125439364	+	30.1	0.712	42.000000	27.96	4.01e-46	0.85
chr12-83	chr12	700793	700961	+	30.1	0.833	41.000000	33.11	3.53e-49	0.90
chr12-100	chr12	7126174	7126342	+	30.1	0.803	39.000000	21.15	4.07e-41	0.92
chr12-104	chr12	52463326	52463494	+	30.1	0.782	39.000000	19.06	2.83e-39	0.87
chr12-140	chr12	53886939	53887107	+	30.1	0.742	36.000000	22.27	4.86e-42	0.97
chr12-143	chr12	102271310	102271478	+	30.1	0.618	36.000000	16.45	1.14e-36	0.95
chr12-119	chr12	102513867	102514035	+	30.1	0.817	38.000000	22.47	3.37e-42	0.92
chr12-108	chr12	104861251	104861419	+	30.1	0.742	39.000000	22.67	2.33e-42	0.87
chr12-109	chr12	109125295	109125463	+	30.1	0.709	39.000000	10.94	1.29e-29	0.87
chr12-196	chr12	132380671	132380839	+	30.1	0.603	33.000000	12.46	7.76e-32	1.03
chr15-68	chr15	41186490	41186658	+	30.1	0.750	39.000000	20.13	3.05e-40	0.87
chr15-69	chr15	43803011	43803179	+	30.1	0.679	39.000000	16.03	3.23e-36	0.90
chr15-78	chr15	57179426	57179594	+	30.1	0.632	38.000000	20.29	2.20e-40	0.92
chr15-87	chr15	66953988	66954156	+	30.1	0.778	37.000000	18.10	2.32e-38	0.95
chr15-74	chr15	75494254	75494422	+	30.1	0.644	39.000000	9.50	3.19e-27	0.87
chr15-76	chr15	79165889	79166057	+	30.1	0.857	39.000000	17.98	3.11e-38	0.92
chr16-110	chr16	11706339	11706507	+	30.1	0.911	40.000000	17.24	1.71e-37	0.87
chr16-112	chr16	22308559	22308727	+	30.1	0.783	40.000000	17.85	4.15e-38	0.85
chr16-139	chr16	57836383	57836551	+	30.1	0.753	38.000000	10.99	1.09e-29	0.92
chr16-127	chr16	70729725	70729893	+	30.1	0.708	39.000000	12.71	3.51e-32	0.90
chr16-103	chr16	81069289	81069457	+	30.1	0.815	41.000000	19.97	4.23e-40	0.87
chr16-131	chr16	81348391	81348559	+	30.1	0.783	39.000000	14.06	6.30e-34	0.92
chr16-144	chr16	84733646	84733814	+	30.1	0.686	38.000000	14.30	3.20e-34	0.92
chr17-172	chr17	3749553	3749721	+	30.1	0.768	36.000000	34.01	1.16e-49	1.00
chr17-158	chr17	3866886	3867054	+	30.1	0.920	37.000000	11.34	3.22e-30	0.95
chr17-131	chr17	17109722	17109890	+	30.1	0.683	39.000000	15.83	5.39e-36	0.92
chr17-159	chr17	28619079	28619247	+	30.1	0.803	37.000000	19.21	2.07e-39	0.92
chr17-160	chr17	33469254	33469422	+	30.1	0.868	37.000000	31.46	3.00e-48	0.92
chr17-162	chr17	42147973	42148141	+	30.1	0.820	37.000000	12.34	1.15e-31	0.95
chr17-114	chr17	42215655	42215823	+	30.1	0.869	41.000000	19.97	4.23e-40	0.87
chr17-136	chr17	42402193	42402361	+	30.1	0.693	39.000000	9.02	2.31e-26	0.90
chr17-103	chr17	44270923	44271091	+	30.1	0.560	42.000000	6.89	5.75e-22	0.85
chr17-177	chr17	44271389	44271557	+	30.1	0.667	36.000000	6.93	4.69e-22	0.95
chr17-149	chr17	48943663	48943831	+	30.1	0.637	38.000000	10.62	4.18e-29	0.92
chr17-124	chr17	55927442	55927610	+	30.1	0.812	40.000000	21.33	2.88e-41	0.90
chr17-125	chr17	56736349	56736517	+	30.1	0.622	40.000000	21.69	1.43e-41	0.87
chr17-139	chr17	60758991	60759159	+	30.1	0.734	39.000000	17.12	2.25e-37	0.90
chr17-93	chr17	62493169	62493337	+	30.1	0.746	44.000000	13.75	1.52e-33	0.79
chr17-180	chr17	62502402	62502570	+	30.1	0.783	36.000000	10.71	3.00e-29	0.95
chr17-141	chr17	80255755	80255923	+	30.1	0.733	39.000000	10.31	1.30e-28	0.87
chr18-41	chr18	23806262	23806430	+	30.1	0.592	38.000000	13.75	1.52e-33	0.90
chr19-300	chr19	3572654	3572822	+	30.1	0.778	34.000000	10.57	4.92e-29	1.00
chr19-140	chr19	11593431	11593599	+	30.1	0.714	41.000000	10.53	5.80e-29	0.85
chr19-228	chr19	12845447	12845615	+	30.1	0.692	37.000000	15.44	1.47e-35	0.92
chr19-200	chr19	12996066	12996234	+	30.1	0.660	38.000000	5.06	3.73e-17	0.97
chr19-156	chr19	13261090	13261258	+	30.1	0.722	40.000000	4.77	3.00e-16	0.87
chr19-255	chr19	19496109	19496277	+	30.1	0.800	36.000000	13.04	1.27e-32	1.00
chr19-205	chr19	32896414	32896582	+	30.1	0.710	38.000000	12.91	1.91e-32	0.92
chr19-290	chr19	42806646	42806814	+	30.1	0.739	35.000000	15.73	6.94e-36	1.03
chr19-316	chr19	45959076	45959244	+	30.1	0.776	34.000000	15.25	2.40e-35	1.03
chr19-317	chr19	46184880	46185048	+	30.1	0.767	34.000000	17.48	9.76e-38	1.07
chr19-208	chr19	47289626	47289794	+	30.1	0.845	38.000000	8.04	1.84e-24	0.90
chr19-209	chr19	48103708	48103876	+	30.1	0.709	38.000000	22.47	3.37e-42	0.95
chr19-190	chr19	49376809	49376977	+	30.1	0.682	39.000000	7.99	2.34e-24	0.90
chr19-138	chr19	58919765	58919933	+	30.1	0.528	42.000000	12.40	9.44e-32	0.83
chr20-50	chr20	55990273	55990441	+	30.1	0.727	38.000000	9.72	1.32e-27	0.90
chr21-58	chr21	44457148	44457316	+	30.1	0.920	37.000000	17.12	2.25e-37	0.92
chr21-32	chr21	45527065	45527233	+	30.1	0.554	42.000000	9.46	3.69e-27	0.85
chr21-39	chr21	46238010	46238178	+	30.1	0.636	41.000000	9.87	7.21e-28	0.87
chr22-114	chr22	19279449	19279617	+	30.1	0.754	39.000000	7.40	4.12e-23	0.87
chr22-146	chr22	23576869	23577037	+	30.1	0.803	35.000000	5.23	1.19e-17	1.00
chrX-41	chrX	153389341	153389509	+	30.1	0.766	34.000000	27.06	1.56e-45	1.00
chr1-322	chr1	875627	875795	+	29.4	0.632	42.000000	5.34	1.36e-17	0.79
chr1-558	chr1	1167171	1167339	+	29.4	0.627	36.000000	8.17	3.51e-24	0.92
chr1-432	chr1	1342653	1342821	+	29.4	0.646	39.000000	12.80	1.36e-31	0.88
chr1-434	chr1	3773783	3773951	+	29.4	0.633	39.000000	13.07	5.99e-32	0.88
chr1-514	chr1	6453629	6453797	+	29.4	0.790	37.000000	12.74	1.66e-31	0.90
chr1-605	chr1	7844075	7844243	+	29.4	0.716	35.000000	16.17	1.45e-35	0.95
chr1-516	chr1	11333265	11333433	+	29.4	0.754	37.000000	21.75	1.08e-40	0.92
chr1-566	chr1	12538262	12538430	+	29.4	0.727	36.000000	11.99	1.71e-30	0.92
chr1-524	chr1	24117475	24117643	+	29.4	0.833	37.000000	13.36	2.60e-32	0.95
chr1-571	chr1	26146261	26146429	+	29.4	0.662	36.000000	7.71	2.99e-23	0.92
chr1-479	chr1	27718911	27719079	+	29.4	0.596	38.000000	9.42	1.71e-26	0.92
chr1-480	chr1	28052152	28052320	+	29.4	0.766	38.000000	17.19	1.30e-36	0.90
chr1-528	chr1	32479295	32479463	+	29.4	0.574	37.000000	9.38	1.98e-26	0.90
chr1-619	chr1	38465328	38465496	+	29.4	0.725	35.000000	8.53	6.83e-25	1.01
chr1-575	chr1	40723781	40723949	+	29.4	0.714	36.000000	17.68	4.21e-37	0.95
chr1-450	chr1	43424553	43424721	+	29.4	0.733	39.000000	5.59	2.93e-18	0.88
chr1-451	chr1	43833617	43833785	+	29.4	0.663	39.000000	9.49	1.28e-26	0.90
chr1-581	chr1	46151996	46152164	+	29.4	0.596	36.000000	8.11	4.49e-24	0.95
chr1-534	chr1	47799339	47799507	+	29.4	0.694	37.000000	10.50	2.74e-28	0.92
chr1-454	chr1	51986172	51986340	+	29.4	0.869	39.000000	8.06	5.72e-24	0.85
chr1-537	chr1	67395867	67396035	+	29.4	0.598	37.000000	11.43	1.07e-29	0.90
chr1-408	chr1	78469960	78470128	+	29.4	0.754	40.000000	22.97	1.21e-41	0.92
chr1-538	chr1	109584678	109584846	+	29.4	0.729	37.000000	17.31	9.82e-37	0.92
chr1-410	chr1	110366516	110366684	+	29.4	0.779	40.000000	11.33	1.53e-29	0.85
chr1-637	chr1	155163376	155163544	+	29.4	0.731	35.000000	11.07	3.66e-29	0.98
chr1-458	chr1	161696586	161696754	+	29.4	0.690	39.000000	10.03	1.57e-27	0.85
chr1-782	chr1	166808514	166808682	+	29.4	0.671	32.000000	12.67	2.03e-31	1.11
chr1-547	chr1	179262765	179262933	+	29.4	0.619	37.000000	14.37	1.49e-33	0.92
chr1-419	chr1	211752364	211752532	+	29.4	0.619	40.000000	7.71	2.99e-23	0.88
chr1-465	chr1	227127423	227127591	+	29.4	0.628	39.000000	8.22	2.74e-24	0.90
chr1-319	chr1	228296895	228297063	+	29.4	0.687	43.000000	13.01	7.36e-32	0.85
chr1-470	chr1	249200264	249200432	+	29.4	0.742	39.000000	20.83	6.15e-40	0.88
chr2-151	chr2	26407661	26407829	+	29.4	0.750	39.000000	16.61	5.05e-36	0.88
chr2-139	chr2	29093136	29093304	+	29.4	0.750	40.000000	24.34	1.19e-42	0.83
chr2-200	chr2	46567225	46567393	+	29.4	0.704	36.000000	19.51	8.46e-39	0.95
chr2-217	chr2	46666787	46666955	+	29.4	0.923	35.000000	24.83	5.29e-43	0.98
chr2-167	chr2	55509249	55509417	+	29.4	0.595	38.000000	17.19	1.30e-36	0.90
chr2-201	chr2	69614359	69614527	+	29.4	0.654	36.000000	15.27	1.40e-34	0.95
chr2-222	chr2	74757708	74757876	+	29.4	0.821	35.000000	8.25	2.42e-24	0.95
chr2-186	chr2	85839094	85839262	+	29.4	0.831	37.000000	11.17	2.59e-29	0.92
chr2-247	chr2	120189149	120189317	+	29.4	0.723	34.000000	22.35	3.68e-41	1.01
chr2-99	chr2	149402166	149402334	+	29.4	0.720	44.000000	9.14	5.33e-26	0.83
chr2-209	chr2	153574722	153574890	+	29.4	0.707	36.000000	8.53	6.83e-25	0.95
chr2-229	chr2	173420643	173420811	+	29.4	0.633	35.000000	8.42	1.14e-24	0.95
chr2-160	chr2	178257351	178257519	+	29.4	0.573	39.000000	14.05	3.67e-33	0.88
chr2-275	chr2	178558807	178558975	+	29.4	0.782	33.000000	21.56	1.54e-40	1.01
chr2-211	chr2	179315195	179315363	+	29.4	0.687	36.000000	9.99	1.83e-27	0.95
chr2-180	chr2	179344905	179345073	+	29.4	0.730	38.000000	10.46	3.22e-28	0.90
chr2-147	chr2	219271017	219271185	+	29.4	0.618	40.000000	14.81	4.64e-34	0.83
chr3-135	chr3	14219941	14220109	+	29.4	0.583	39.000000	13.01	7.36e-32	0.90
chr3-144	chr3	43663711	43663879	+	29.4	0.769	38.000000	14.81	4.64e-34	0.90
chr3-172	chr3	48130788	48130956	+	29.4	0.689	36.000000	10.37	4.45e-28	0.95
chr3-120	chr3	136471266	136471434	+	29.4	0.685	41.000000	18.91	2.94e-38	0.85
chr3-130	chr3	156825718	156825886	+	29.4	0.942	40.000000	11.82	3.00e-30	0.88
chr3-149	chr3	156892753	156892921	+	29.4	0.611	38.000000	15.27	1.40e-34	0.95
chr3-210	chr3	158519718	158519886	+	29.4	0.726	34.000000	27.31	1.12e-44	0.98
chr3-139	chr3	194980540	194980708	+	29.4	0.681	39.000000	11.76	3.61e-30	0.88
chr3-152	chr3	196255716	196255884	+	29.4	0.735	38.000000	25.60	1.53e-43	0.88
chr3-178	chr3	197518047	197518215	+	29.4	0.733	36.000000	19.51	8.46e-39	0.98
chr4-62	chr4	73434985	73435153	+	29.4	0.697	38.000000	13.51	1.70e-32	0.88
chr4-81	chr4	87855889	87856057	+	29.4	0.731	36.000000	14.46	1.18e-33	0.95
chr4-102	chr4	103790398	103790566	+	29.4	0.729	34.000000	17.94	2.37e-37	1.01
chr4-95	chr4	129556449	129556617	+	29.4	0.794	35.000000	31.92	1.99e-47	0.98
chr4-66	chr4	129732400	129732568	+	29.4	0.754	38.000000	8.09	5.07e-24	0.88
chr4-38	chr4	159593360	159593528	+	29.4	0.639	43.000000	17.31	9.82e-37	0.83
chr5-115	chr5	59995825	59995993	+	29.4	0.676	38.000000	25.87	1.00e-43	0.88
chr5-144	chr5	89954570	89954738	+	29.4	0.935	36.000000	23.86	2.61e-42	0.92
chr5-131	chr5	108084370	108084538	+	29.4	0.591	37.000000	12.61	2.48e-31	1.01
chr5-101	chr5	132202065	132202233	+	29.4	0.671	40.000000	16.50	6.59e-36	0.88
chr5-116	chr5	133747522	133747690	+	29.4	0.688	38.000000	19.82	4.46e-39	0.92
chr6-322	chr6	4647869	4648037	+	29.4	0.849	35.000000	30.35	1.56e-46	1.01
chr6-370	chr6	13381058	13381226	+	29.4	0.877	33.000000	26.72	2.73e-44	1.07
chr6-275	chr6	13814365	13814533	+	29.4	0.560	37.000000	13.66	1.10e-32	0.92
chr6-199	chr6	16760230	16760398	+	29.4	0.647	41.000000	10.64	1.67e-28	0.85
chr6-323	chr6	26056571	26056739	+	29.4	0.642	35.000000	10.03	1.57e-27	0.98
chr6-257	chr6	28249150	28249318	+	29.4	0.652	38.000000	19.66	6.15e-39	0.88
chr6-300	chr6	28302941	28303109	+	29.4	0.797	36.000000	11.65	5.20e-30	0.98
chr6-285	chr6	30594526	30594694	+	29.4	0.785	37.000000	21.01	4.37e-40	0.92
chr6-286	chr6	34495039	34495207	+	29.4	0.900	37.000000	12.54	3.02e-31	0.95
chr6-353	chr6	36035540	36035708	+	29.4	0.851	34.000000	31.92	1.99e-47	0.98
chr6-380	chr6	43197120	43197288	+	29.4	0.771	33.000000	16.28	1.12e-35	1.04
chr6-243	chr6	44214164	44214332	+	29.4	0.696	39.000000	8.09	5.07e-24	0.85
chr6-333	chr6	64345984	64346152	+	29.4	0.629	35.000000	12.74	1.66e-31	0.95
chr6-291	chr6	108879094	108879262	+	29.4	0.763	37.000000	5.50	5.07e-18	0.90
chr6-293	chr6	138184548	138184716	+	29.4	0.738	37.000000	7.06	7.12e-22	0.95
chr6-319	chr6	142468221	142468389	+	29.4	0.754	36.000000	26.72	2.73e-44	0.98
chr6-248	chr6	146055996	146056164	+	29.4	0.683	39.000000	11.82	3.00e-30	0.90
chr6-216	chr6	146056439	146056607	+	29.4	0.619	41.000000	11.87	2.49e-30	0.81
chr6-232	chr6	160148550	160148718	+	29.4	0.721	40.000000	9.04	8.08e-26	0.85
chr7-165	chr7	6144282	6144450	+	29.4	0.699	42.000000	19.66	6.15e-39	0.79
chr7-250	chr7	12425064	12425232	+	29.4	0.781	36.000000	21.56	1.54e-40	1.01
chr7-216	chr7	36429243	36429411	+	29.4	0.775	38.000000	12.17	9.69e-31	0.92
chr7-217	chr7	42951588	42951756	+	29.4	0.602	38.000000	17.19	1.30e-36	0.90
chr7-235	chr7	44836570	44836738	+	29.4	0.674	37.000000	10.69	1.42e-28	0.90
chr7-252	chr7	66119419	66119587	+	29.4	0.694	36.000000	15.66	5.19e-35	0.95
chr7-236	chr7	73002331	73002499	+	29.4	0.823	37.000000	23.63	3.86e-42	0.92
chr7-306	chr7	99647391	99647559	+	29.4	0.810	34.000000	20.48	1.20e-39	1.01
chr7-196	chr7	100435030	100435198	+	29.4	0.868	40.000000	28.58	1.78e-45	0.90
chr7-209	chr7	100464744	100464912	+	29.4	0.770	39.000000	10.92	6.12e-29	0.88
chr7-212	chr7	107531832	107532000	+	29.4	0.735	39.000000	11.59	6.24e-30	0.88
chr7-226	chr7	126987844	126988012	+	29.4	0.694	38.000000	14.05	3.67e-33	0.90
chr7-265	chr7	128790172	128790340	+	29.4	0.860	36.000000	22.76	1.76e-41	0.95
chr7-246	chr7	140098224	140098392	+	29.4	0.738	37.000000	19.51	8.46e-39	0.95
chr7-293	chr7	148663980	148664148	+	29.4	0.870	35.000000	18.91	2.94e-38	0.95
chr7-202	chr7	150924304	150924472	+	29.4	0.737	40.000000	12.94	9.04e-32	0.85
chr8-99	chr8	23145511	23145679	+	29.4	0.766	36.000000	20.83	6.15e-40	0.98
chr8-73	chr8	53626957	53627125	+	29.4	0.750	40.000000	18.91	2.94e-38	0.85
chr8-94	chr8	101571897	101572065	+	29.4	0.693	37.000000	22.14	5.29e-41	0.95
chr8-76	chr8	104427412	104427580	+	29.4	0.791	40.000000	21.75	1.08e-40	0.85
chr8-86	chr8	144373388	144373556	+	29.4	0.618	39.000000	6.52	1.27e-20	0.85
chr8-79	chr8	144623638	144623806	+	29.4	0.627	40.000000	10.88	7.25e-29	0.88
chr9-129	chr9	37784934	37785102	+	29.4	0.757	38.000000	16.84	2.95e-36	0.90
chr9-164	chr9	103115099	103115267	+	29.4	0.649	35.000000	17.19	1.30e-36	0.95
chr9-177	chr9	110546866	110547034	+	29.4	0.723	34.000000	25.60	1.53e-43	0.98
chr9-100	chr9	123837031	123837199	+	29.4	0.635	42.000000	19.05	2.16e-38	0.81
chr9-155	chr9	130693005	130693173	+	29.4	0.600	36.000000	9.14	5.33e-26	0.95
chr9-111	chr9	132199418	132199586	+	29.4	0.658	41.000000	14.81	4.64e-34	0.85
chr9-182	chr9	133729553	133729721	+	29.4	0.797	34.000000	6.89	1.79e-21	1.04
chr9-96	chr9	136283147	136283315	+	29.4	0.711	43.000000	18.21	1.32e-37	0.81
chr9-137	chr9	136371046	136371214	+	29.4	0.893	38.000000	28.58	1.78e-45	0.92
chr9-138	chr9	140513173	140513341	+	29.4	0.559	38.000000	11.54	7.48e-30	0.90
chr10-151	chr10	32261471	32261639	+	29.4	0.906	33.000000	27.01	1.76e-44	1.04
chr10-143	chr10	72358656	72358824	+	29.4	0.767	34.000000	9.64	7.13e-27	1.07
chr10-112	chr10	73395173	73395341	+	29.4	0.723	37.000000	5.61	2.50e-18	0.95
chr10-91	chr10	74057054	74057222	+	29.4	0.703	41.000000	7.80	1.88e-23	0.85
chr10-115	chr10	76970159	76970327	+	29.4	0.538	37.000000	10.88	7.25e-29	0.90
chr10-116	chr10	126433011	126433179	+	29.4	0.662	37.000000	16.07	1.88e-35	0.92
chr11-105	chr11	2421535	2421703	+	29.4	0.711	40.000000	8.45	1.00e-24	0.88
chr11-217	chr11	14542012	14542180	+	29.4	0.675	33.000000	19.35	1.16e-38	1.07
chr11-107	chr11	20480852	20481020	+	29.4	0.845	40.000000	25.08	3.51e-43	0.90
chr11-115	chr11	33758985	33759153	+	29.4	0.831	39.000000	14.99	2.88e-34	0.88
chr11-198	chr11	62473597	62473765	+	29.4	0.681	34.000000	13.29	3.20e-32	1.01
chr11-98	chr11	62648288	62648456	+	29.4	0.675	41.000000	9.53	1.11e-26	0.85
chr11-132	chr11	64655392	64655560	+	29.4	0.806	38.000000	7.88	1.32e-23	0.90
chr11-163	chr11	65239680	65239848	+	29.4	0.692	36.000000	13.66	1.10e-32	0.95
chr11-164	chr11	65246312	65246480	+	29.4	0.807	36.000000	8.09	5.07e-24	0.92
chr11-101	chr11	65626920	65627088	+	29.4	0.678	41.000000	4.81	4.83e-16	0.83
chr11-123	chr11	76494132	76494300	+	29.4	0.676	39.000000	11.07	3.66e-29	0.90
chr11-207	chr11	107992167	107992335	+	29.4	0.682	34.000000	21.95	7.59e-41	0.98
chr11-192	chr11	119252318	119252486	+	29.4	0.742	35.000000	16.39	8.58e-36	0.95
chr12-85	chr12	48206707	48206875	+	29.4	0.852	41.000000	15.36	1.09e-34	0.85
chr12-128	chr12	54700878	54701046	+	29.4	0.939	37.000000	5.08	7.73e-17	0.90
chr12-95	chr12	62860447	62860615	+	29.4	0.754	40.000000	36.69	6.82e-50	0.85
chr12-142	chr12	72079963	72080131	+	29.4	0.675	36.000000	18.62	5.40e-38	0.95
chr12-130	chr12	93963977	93964145	+	29.4	0.693	37.000000	4.87	3.25e-16	0.92
chr12-145	chr12	117348620	117348788	+	29.4	0.789	36.000000	28.25	2.84e-45	0.92
chr12-194	chr12	120978268	120978436	+	29.4	0.671	33.000000	21.95	7.59e-41	1.01
chr12-146	chr12	122750886	122751054	+	29.4	0.738	36.000000	26.72	2.73e-44	0.95
chr12-147	chr12	122985471	122985639	+	29.4	0.804	36.000000	17.68	4.21e-37	0.95
chr12-131	chr12	124457328	124457496	+	29.4	0.790	37.000000	14.37	1.49e-33	0.92
chr12-123	chr12	132628819	132628987	+	29.4	0.706	38.000000	11.17	2.59e-29	0.92
chr13-19	chr13	31191848	31192016	+	29.4	0.667	35.000000	22.14	5.29e-41	0.95
chr15-107	chr15	36720552	36720720	+	29.4	0.806	34.000000	21.75	1.08e-40	1.01
chr15-84	chr15	40719545	40719713	+	29.4	0.942	37.000000	34.14	1.29e-48	0.92
chr15-63	chr15	50978893	50979061	+	29.4	0.637	40.000000	15.76	4.03e-35	0.85
chr15-97	chr15	64455293	64455461	+	29.4	0.631	36.000000	16.72	3.86e-36	0.95
chr15-65	chr15	65282176	65282344	+	29.4	0.676	40.000000	22.14	5.29e-41	0.88
chr15-91	chr15	93375021	93375189	+	29.4	0.842	37.000000	30.73	9.43e-47	0.92
chr16-119	chr16	1358700	1358868	+	29.4	0.808	39.000000	13.22	3.95e-32	0.85
chr16-121	chr16	3156407	3156575	+	29.4	0.746	39.000000	25.87	1.00e-43	0.85
chr16-100	chr16	28936843	28937011	+	29.4	0.828	41.000000	14.72	5.87e-34	0.83
chr16-201	chr16	30905578	30905746	+	29.4	0.676	34.000000	8.53	6.83e-25	0.98
chr16-140	chr16	58768151	58768319	+	29.4	0.719	38.000000	24.10	1.76e-42	0.92
chr16-141	chr16	66907113	66907281	+	29.4	0.836	38.000000	28.58	1.78e-45	0.92
chr16-130	chr16	75498659	75498827	+	29.4	0.700	39.000000	17.19	1.30e-36	0.88
chr16-164	chr16	81110909	81111077	+	29.4	0.597	37.000000	16.84	2.95e-36	0.90
chr17-173	chr17	8280011	8280179	+	29.4	0.807	36.000000	33.67	2.26e-48	0.95
chr17-108	chr17	16118837	16119005	+	29.4	0.794	41.000000	17.43	7.42e-37	0.88
chr17-143	chr17	17739563	17739731	+	29.4	0.686	38.000000	10.16	9.83e-28	0.92
chr17-87	chr17	26313968	26314136	+	29.4	0.820	44.000000	18.34	9.82e-38	0.83
chr17-123	chr17	27506390	27506558	+	29.4	0.761	40.000000	8.39	1.29e-24	0.90
chr17-174	chr17	40075164	40075332	+	29.4	0.718	36.000000	14.37	1.49e-33	0.95
chr17-161	chr17	40575279	40575447	+	29.4	0.726	37.000000	11.38	1.28e-29	0.92
chr17-165	chr17	45727093	45727261	+	29.4	0.716	37.000000	9.60	8.26e-27	0.90
chr17-137	chr17	45727985	45728153	+	29.4	0.676	39.000000	9.45	1.48e-26	0.90
chr17-197	chr17	80170641	80170809	+	29.4	0.691	35.000000	10.92	6.12e-29	0.95
chr18-53	chr18	2894381	2894549	+	29.4	0.830	34.000000	20.15	2.33e-39	1.01
chr18-50	chr18	3596836	3597004	+	29.4	0.893	35.000000	12.41	4.47e-31	0.98
chr19-171	chr19	584476	584644	+	29.4	0.714	39.000000	7.19	3.79e-22	0.85
chr19-218	chr19	1266384	1266552	+	29.4	0.593	37.000000	4.81	4.83e-16	0.92
chr19-154	chr19	6061048	6061216	+	29.4	0.833	40.000000	18.62	5.40e-38	0.85
chr19-195	chr19	6753446	6753614	+	29.4	0.671	38.000000	13.51	1.70e-32	0.88
chr19-224	chr19	9879248	9879416	+	29.4	0.703	37.000000	33.67	2.26e-48	0.90
chr19-280	chr19	10305558	10305726	+	29.4	0.697	35.000000	16.17	1.45e-35	1.01
chr19-142	chr19	15490589	15490757	+	29.4	0.688	41.000000	9.95	2.14e-27	0.83
chr19-254	chr19	18433999	18434167	+	29.4	0.730	36.000000	17.81	3.16e-37	0.92
chr19-179	chr19	18527653	18527821	+	29.4	0.625	39.000000	5.30	1.83e-17	0.88
chr19-126	chr19	18699487	18699655	+	29.4	0.640	43.000000	11.65	5.20e-30	0.79
chr19-231	chr19	38795739	38795907	+	29.4	0.684	37.000000	11.54	7.48e-30	0.95
chr19-288	chr19	40939933	40940101	+	29.4	0.787	35.000000	23.19	8.30e-42	0.95
chr19-207	chr19	45579645	45579813	+	29.4	0.750	38.000000	9.91	2.49e-27	0.90
chr19-186	chr19	46916853	46917021	+	29.4	0.671	39.000000	9.99	1.83e-27	0.90
chr19-236	chr19	49653485	49653653	+	29.4	0.746	37.000000	5.77	9.52e-19	0.90
chr19-237	chr19	51228230	51228398	+	29.4	0.566	37.000000	7.63	4.21e-23	0.90
chr19-212	chr19	56135787	56135955	+	29.4	0.762	38.000000	21.37	2.19e-40	0.88
chr19-238	chr19	56165087	56165255	+	29.4	0.818	37.000000	10.92	6.12e-29	0.92
chr19-170	chr19	59010799	59010967	+	29.4	0.786	40.000000	21.19	3.10e-40	0.88
