chr2-6160	chr2	57115287	57115441	+	11.2	0.812	10	4.24	8.57e-05	0.78
chr2-6642	chr2	58167804	58167958	+	11.2	0.857	9	6.76	1.2e-06	0.87
chr2-7253	chr2	58567636	58567790	+	11.2	0.733	8	4.42	5.89e-05	0.98
chr2-6646	chr2	60114247	60114401	+	11.2	0.923	9	5.63	6.74e-06	0.87
chr2-7322	chr2	76677027	76677181	+	11.2	0.688	8	4.19	9.5e-05	0.98
chr2-6209	chr2	84058748	84058902	+	11.2	0.688	10	6.17	2.86e-06	0.87
chr2-6717	chr2	84064496	84064650	+	11.2	0.786	9	7.33	5.57e-07	0.87
chr2-7335	chr2	84355310	84355464	+	11.2	0.923	8	6.51	1.72e-06	0.98
chr2-8088	chr2	91395983	91396137	+	11.2	0.733	7	8.79	9.41e-08	1.12
chr2-6245	chr2	103345422	103345576	+	11.2	0.917	10	7.73	3.32e-07	0.78
chr2-7374	chr2	103566144	103566298	+	11.2	0.588	8	5.49	8.39e-06	0.98
chr2-7376	chr2	103612501	103612655	+	11.2	0.733	8	5.25	1.28e-05	0.98
chr2-6261	chr2	117001944	117002098	+	11.2	0.833	10	6.63	1.44e-06	0.78
chr2-6787	chr2	118861405	118861559	+	11.2	0.714	9	6.45	1.87e-06	0.87
chr2-6276	chr2	119047406	119047560	+	11.2	0.625	10	7.56	4.1e-07	0.78
chr2-6797	chr2	120367181	120367335	+	11.2	0.688	9	7.48	4.55e-07	0.98
chr2-6803	chr2	121509694	121509848	+	11.2	0.812	9	8.08	2.14e-07	0.98
chr2-7424	chr2	122243946	122244100	+	11.2	0.714	8	13.02	1.68e-09	1.12
chr2-7425	chr2	122441661	122441815	+	11.2	0.857	8	7.73	3.32e-07	0.98
chr2-7446	chr2	128082178	128082332	+	11.2	0.75	8	11.53	5.75e-09	0.98
chr2-6318	chr2	130469713	130469867	+	11.2	0.923	10	5.37	1.04e-05	0.87
chr2-6857	chr2	133545682	133545836	+	11.2	0.917	9	6.39	2.04e-06	0.87
chr2-5899	chr2	133553013	133553167	+	11.2	0.5	11	4.34	6.93e-05	0.78
chr2-6333	chr2	134755684	134755838	+	11.2	0.917	10	7.64	3.69e-07	0.78
chr2-5916	chr2	148393236	148393390	+	11.2	0.478	11	5.29	1.19e-05	0.78
chr2-6885	chr2	148393876	148394030	+	11.2	0.923	9	5.29	1.19e-05	0.87
chr2-5917	chr2	148428704	148428858	+	11.2	0.765	11	5.37	1.04e-05	0.87
chr2-7534	chr2	151967040	151967194	+	11.2	0.857	8	8.18	1.91e-07	0.98
chr2-5945	chr2	156423532	156423686	+	11.2	0.923	11	4.78	2.94e-05	0.78
chr2-6374	chr2	156426222	156426376	+	11.2	0.867	10	6.76	1.2e-06	0.87
chr2-7584	chr2	158653107	158653261	+	11.2	0.917	8	11.34	6.77e-09	0.98
chr2-8425	chr2	163014446	163014600	+	11.2	0.769	7	6.39	2.04e-06	1.12
chr2-7604	chr2	164746400	164746554	+	11.2	0.667	8	8.58	1.2e-07	1.12
chr2-6955	chr2	164785168	164785322	+	11.2	0.786	9	5.63	6.74e-06	0.87
chr2-6455	chr2	180276845	180276999	+	11.2	0.846	10	8.37	1.52e-07	0.78
chr2-7017	chr2	180437155	180437309	+	11.2	0.75	9	4.24	8.57e-05	0.98
chr2-7668	chr2	180443847	180444001	+	11.2	0.6	8	4.99	2.02e-05	0.98
chr2-6465	chr2	4487605	4487759	+	10.2	0.909	9	7.8	1.04e-06	0.76
chr2-7694	chr2	4932145	4932299	+	10.2	0.833	7	5.87	1.23e-05	0.98
chr2-6469	chr2	5012905	5013059	+	10.2	0.923	9	6.33	6.4e-06	0.86
chr2-6472	chr2	6082462	6082616	+	10.2	0.688	9	5.42	2.39e-05	0.86
chr2-6474	chr2	6330762	6330916	+	10.2	0.579	9	5.2	3.38e-05	0.86
chr2-7747	chr2	18766083	18766237	+	10.2	0.833	7	4.7	7.69e-05	0.98
chr2-6506	chr2	18928360	18928514	+	10.2	0.769	9	6.21	7.57e-06	0.76
chr2-7087	chr2	18943738	18943892	+	10.2	0.45	8	6.27	6.97e-06	0.86
chr2-7753	chr2	19316375	19316529	+	10.2	0.833	7	10.84	4.9e-08	0.98
chr2-6516	chr2	23005131	23005285	+	10.2	0.833	9	6.33	6.4e-06	0.76
chr2-5673	chr2	26638190	26638344	+	10.2	0.833	11	4.7	7.69e-05	0.69
chr2-7153	chr2	31637967	31638121	+	10.2	0.846	8	9.84	1.29e-07	0.86
chr2-7161	chr2	32689500	32689654	+	10.2	0.727	8	8.64	4.17e-07	0.86
chr2-6567	chr2	32779242	32779396	+	10.2	0.818	9	6.87	3.14e-06	0.76
chr2-6573	chr2	32924506	32924660	+	10.2	0.692	9	7.8	1.04e-06	0.76
chr2-6115	chr2	34744357	34744511	+	10.2	0.722	10	4.88	5.67e-05	0.76
chr2-7866	chr2	35143599	35143753	+	10.2	0.75	7	6.39	5.88e-06	0.98
chr2-6590	chr2	35270807	35270961	+	10.2	0.714	9	5.71	1.54e-05	0.86
chr2-6614	chr2	45191924	45192078	+	10.2	0.692	9	5.87	1.23e-05	0.76
chr2-7245	chr2	52936062	52936216	+	10.2	0.833	8	9.27	2.22e-07	0.86
chr2-7261	chr2	60030199	60030353	+	10.2	0.818	8	5.42	2.39e-05	0.86
chr2-7273	chr2	61631019	61631173	+	10.2	0.769	8	11.02	4.2e-08	0.98
chr2-7282	chr2	70081339	70081493	+	10.2	0.833	8	9.4	1.95e-07	0.86
chr2-7289	chr2	71547873	71548027	+	10.2	0.818	8	10.84	4.9e-08	0.86
chr2-7292	chr2	71700666	71700820	+	10.2	0.909	8	5.28	2.95e-05	0.86
chr2-6680	chr2	72219999	72220153	+	10.2	0.917	9	6.66	4.13e-06	0.76
chr2-6221	chr2	90970177	90970331	+	10.2	0.909	10	6.03	9.68e-06	0.69
chr2-7355	chr2	92258033	92258187	+	10.2	0.909	8	6.46	5.39e-06	0.86
chr2-8117	chr2	101822983	101823137	+	10.2	0.714	7	4.77	6.82e-05	0.98
chr2-8118	chr2	101828178	101828332	+	10.2	0.769	7	4.57	9.72e-05	0.98
chr2-8160	chr2	117148223	117148377	+	10.2	0.909	7	7.27	1.94e-06	0.98
chr2-8174	chr2	118573760	118573914	+	10.2	0.909	7	9.84	1.29e-07	0.98
chr2-8176	chr2	118703408	118703562	+	10.2	0.909	7	4.6	9.17e-05	0.98
chr2-7436	chr2	126682019	126682173	+	10.2	0.786	8	6.03	9.68e-06	0.86
chr2-6827	chr2	128762754	128762908	+	10.2	0.909	9	7.61	1.29e-06	0.76
chr2-7455	chr2	128833283	128833437	+	10.2	0.833	8	11.42	3.05e-08	0.86
chr2-8287	chr2	132240868	132241022	+	10.2	0.636	7	5.71	1.54e-05	0.98
chr2-8331	chr2	146510911	146511065	+	10.2	0.909	7	7.43	1.58e-06	0.98
chr2-8358	chr2	150867175	150867329	+	10.2	0.909	7	10.31	7.68e-08	0.98
chr2-6893	chr2	150913858	150914012	+	10.2	0.786	9	6.33	6.4e-06	0.86
chr2-8366	chr2	152797446	152797600	+	10.2	0.818	7	5.66	1.66e-05	0.98
chr2-7544	chr2	153478660	153478814	+	10.2	0.909	8	11.02	4.2e-08	0.86
chr2-8381	chr2	154667726	154667880	+	10.2	0.722	7	11.42	3.05e-08	0.98
chr2-6921	chr2	155516098	155516252	+	10.2	0.75	9	5.51	2.07e-05	0.76
chr2-6372	chr2	155818580	155818734	+	10.2	0.667	10	4.96	5e-05	0.69
chr2-5943	chr2	156196445	156196599	+	10.2	0.611	11	5.28	2.95e-05	0.69
chr2-8407	chr2	157455414	157455568	+	10.2	0.909	7	5.98	1.05e-05	0.98
chr2-6380	chr2	157565623	157565777	+	10.2	0.714	10	5.16	3.61e-05	0.69
chr2-7576	chr2	158118381	158118535	+	10.2	0.818	8	10.84	4.9e-08	0.86
chr2-7587	chr2	160091166	160091320	+	10.2	0.769	8	7.27	1.94e-06	0.86
chr2-7613	chr2	166146511	166146665	+	10.2	0.909	8	5.03	4.4e-05	0.86
chr2-8462	chr2	166899224	166899378	+	10.2	0.917	7	10.84	4.9e-08	0.98
chr2-8509	chr2	179974078	179974232	+	10.2	0.846	7	8.64	4.17e-07	0.98
chr2-7016	chr2	180275845	180275999	+	10.2	0.909	9	7.35	1.75e-06	0.76
chr2-7044	chr2	5609448	5609602	+	9.15	0.818	8	7.1	7.46e-06	0.86
chr2-7697	chr2	5613004	5613158	+	9.15	0.9	7	8.72	1.46e-06	0.98
chr2-7705	chr2	6324020	6324174	+	9.15	0.769	7	9.43	6.95e-07	0.98
chr2-7065	chr2	11602286	11602440	+	9.15	0.9	8	8.99	1.13e-06	0.86
chr2-7067	chr2	12024067	12024221	+	9.15	0.9	8	7.28	6.13e-06	0.86
chr2-7738	chr2	17936693	17936847	+	9.15	0.818	7	10.28	3.48e-07	0.98
chr2-7083	chr2	18837151	18837305	+	9.15	0.909	8	5.09	9.58e-05	0.98
chr2-6508	chr2	18997436	18997590	+	9.15	0.643	9	5.75	3.82e-05	0.86
chr2-6051	chr2	20943355	20943509	+	9.15	0.917	10	6.69	1.19e-05	0.76
chr2-7098	chr2	20967392	20967546	+	9.15	0.786	8	10.86	2.22e-07	0.98
chr2-6523	chr2	25581680	25581834	+	9.15	0.9	9	6.54	1.43e-05	0.76
chr2-7789	chr2	27126058	27126212	+	9.15	0.818	7	10.28	3.48e-07	0.98
chr2-7796	chr2	27474626	27474780	+	9.15	0.643	7	11.28	1.62e-07	0.98
chr2-7142	chr2	30415585	30415739	+	9.15	0.769	8	5.38	6.37e-05	0.98
chr2-7817	chr2	30416578	30416732	+	9.15	0.571	7	5.48	5.53e-05	0.98
chr2-6550	chr2	30783845	30783999	+	9.15	0.833	9	5.43	5.94e-05	0.86
chr2-6551	chr2	30787876	30788030	+	9.15	0.833	9	6.19	2.19e-05	0.86
chr2-7834	chr2	32237248	32237402	+	9.15	0.714	7	9.92	4.63e-07	0.98
chr2-7156	chr2	32342660	32342814	+	9.15	0.8	8	6.06	2.58e-05	0.86
chr2-7853	chr2	33405731	33405885	+	9.15	0.818	7	5.43	5.94e-05	1.14
chr2-7859	chr2	34788193	34788347	+	9.15	0.9	7	10.66	2.59e-07	0.98
chr2-6587	chr2	35239325	35239479	+	9.15	0.909	9	8.1	2.62e-06	0.86
chr2-7185	chr2	35544766	35544920	+	9.15	0.917	8	9.75	5.31e-07	0.86
chr2-7886	chr2	38648526	38648680	+	9.15	0.8	7	9.43	6.95e-07	0.98
chr2-7216	chr2	45081493	45081647	+	9.15	0.9	8	5.28	7.32e-05	0.86
chr2-7220	chr2	45208358	45208512	+	9.15	0.833	8	10.46	3.01e-07	0.86
chr2-7244	chr2	52831764	52831918	+	9.15	0.9	8	7.1	7.46e-06	0.86
chr2-7252	chr2	58281367	58281521	+	9.15	0.75	8	8.72	1.46e-06	0.86
chr2-6647	chr2	60209411	60209565	+	9.15	0.714	9	6.54	1.43e-05	0.86
chr2-7962	chr2	62651385	62651539	+	9.15	0.9	7	5.48	5.53e-05	0.98
chr2-7320	chr2	76608446	76608600	+	9.15	0.846	8	6.69	1.19e-05	0.86
chr2-6725	chr2	90916916	90917070	+	9.15	0.769	9	6.12	2.38e-05	0.86
chr2-8089	chr2	91397010	91397164	+	9.15	0.9	7	6.77	1.09e-05	0.98
chr2-8095	chr2	92008420	92008574	+	9.15	0.533	7	5.7	4.12e-05	0.98
chr2-6230	chr2	93048722	93048876	+	9.15	0.909	10	6.61	1.31e-05	0.76
chr2-8111	chr2	93822045	93822199	+	9.15	0.818	7	6.61	1.31e-05	0.98
chr2-8120	chr2	101868755	101868909	+	9.15	0.7	7	10.46	3.01e-07	0.98
chr2-6746	chr2	102826971	102827125	+	9.15	0.75	9	9.28	7.92e-07	0.86
chr2-6747	chr2	102862628	102862782	+	9.15	0.529	9	5.23	7.84e-05	0.86
chr2-7379	chr2	104817206	104817360	+	9.15	0.688	8	9.59	6.09e-07	0.86
chr2-8171	chr2	118156918	118157072	+	9.15	0.75	7	7.38	5.54e-06	0.98
chr2-7404	chr2	118977124	118977278	+	9.15	0.833	8	5.7	4.12e-05	0.98
chr2-7410	chr2	120027789	120027943	+	9.15	0.727	8	8.99	1.13e-06	0.86
chr2-8192	chr2	120732282	120732436	+	9.15	0.8	7	8.59	1.64e-06	0.98
chr2-7429	chr2	124572827	124572981	+	9.15	0.818	8	9.59	6.09e-07	0.86
chr2-6810	chr2	125624685	125624839	+	9.15	0.818	9	5.81	3.54e-05	0.76
chr2-6297	chr2	126712722	126712876	+	9.15	0.833	10	5.23	7.84e-05	0.76
chr2-8226	chr2	127269768	127269922	+	9.15	0.818	7	6.12	2.38e-05	0.98
chr2-8244	chr2	128470465	128470619	+	9.15	0.818	7	7.02	8.22e-06	0.98
chr2-8247	chr2	128726467	128726621	+	9.15	0.818	7	6.19	2.19e-05	0.98
chr2-7465	chr2	129903071	129903225	+	9.15	0.75	8	5.93	3.03e-05	0.98
chr2-7468	chr2	130118836	130118990	+	9.15	0.769	8	11.99	9.86e-08	0.86
chr2-7480	chr2	131160429	131160583	+	9.15	0.692	8	7.67	4.06e-06	0.98
chr2-6875	chr2	144550750	144550904	+	9.15	0.909	9	6.19	2.19e-05	0.76
chr2-7525	chr2	148419415	148419569	+	9.15	0.7	8	8.59	1.64e-06	0.86
chr2-7540	chr2	152920037	152920191	+	9.15	0.9	8	9.13	9.01e-07	0.86
chr2-8387	chr2	155385119	155385273	+	9.15	0.9	7	10.86	2.22e-07	0.98
chr2-8390	chr2	155680683	155680837	+	9.15	0.667	7	6.39	1.7e-05	0.98
chr2-7563	chr2	156201589	156201743	+	9.15	0.8	8	5.59	4.78e-05	0.86
chr2-7570	chr2	156873788	156873942	+	9.15	0.75	8	8.72	1.46e-06	0.86
chr2-7572	chr2	157049275	157049429	+	9.15	0.667	8	5.59	4.78e-05	0.86
chr2-6954	chr2	164745866	164746020	+	9.15	0.9	9	6.85	9.93e-06	0.76
chr2-8461	chr2	166804674	166804828	+	9.15	0.909	7	5.64	4.44e-05	0.98
chr2-7640	chr2	168469118	168469272	+	9.15	0.643	8	6.61	1.31e-05	0.86
chr2-8492	chr2	170509445	170509599	+	9.15	0.9	7	8.34	2.08e-06	0.98
chr2-7669	chr2	180448567	180448721	+	9.15	0.667	8	6.32	1.85e-05	0.86
chr2-8524	chr2	181659800	181659954	+	9.15	0.769	7	9.43	6.95e-07	0.98
chr2-7040	chr2	4881805	4881959	+	8.13	0.8	8	8.38	6.56e-06	0.74
chr2-7696	chr2	5421718	5421872	+	8.13	0.833	7	7.2	2.15e-05	0.98
chr2-7052	chr2	6396448	6396602	+	8.13	0.818	8	6.64	3.79e-05	0.74
chr2-7739	chr2	17948148	17948302	+	8.13	0.889	7	8.67	5.18e-06	0.84
chr2-7748	chr2	18930760	18930914	+	8.13	0.889	7	8.82	4.59e-06	0.84
chr2-7101	chr2	22986376	22986530	+	8.13	0.889	8	9.47	2.76e-06	0.74
chr2-7784	chr2	26559091	26559245	+	8.13	0.8	7	6.73	3.46e-05	0.84
chr2-7786	chr2	26739418	26739572	+	8.13	0.889	7	7.2	2.15e-05	0.84
chr2-7819	chr2	30625912	30626066	+	8.13	0.667	7	8.67	5.18e-06	0.98
chr2-7851	chr2	33283911	33284065	+	8.13	0.818	7	8.52	5.84e-06	0.84
chr2-7852	chr2	33342505	33342659	+	8.13	0.8	7	17.64	2.82e-08	0.98
chr2-7856	chr2	34372053	34372207	+	8.13	0.889	7	6.39	4.94e-05	0.84
chr2-7884	chr2	38438991	38439145	+	8.13	0.9	7	9.47	2.76e-06	0.84
chr2-7901	chr2	45028229	45028383	+	8.13	0.727	7	7.01	2.61e-05	0.84
chr2-7902	chr2	45028644	45028798	+	8.13	0.667	7	7.87	1.15e-05	0.84
chr2-7921	chr2	52315932	52316086	+	8.13	0.8	7	8.97	4.06e-06	0.84
chr2-7926	chr2	52716512	52716666	+	8.13	0.8	7	63.94	1.32e-12	0.98
chr2-7935	chr2	58135077	58135231	+	8.13	0.8	7	5.95	8.12e-05	0.84
chr2-7988	chr2	70954011	70954165	+	8.13	0.667	7	18.94	1.64e-08	1.18
chr2-8000	chr2	71674307	71674461	+	8.13	0.8	7	7.41	1.76e-05	0.84
chr2-8010	chr2	72959349	72959503	+	8.13	0.727	7	6.09	6.91e-05	0.84
chr2-7333	chr2	83698598	83698752	+	8.13	0.6	8	7.75	1.28e-05	0.74
chr2-8053	chr2	83771309	83771463	+	8.13	0.727	7	6.16	6.37e-05	0.84
chr2-8057	chr2	84222007	84222161	+	8.13	0.9	7	7.31	1.95e-05	0.84
chr2-8060	chr2	84674488	84674642	+	8.13	0.8	7	6.09	6.91e-05	0.84
chr2-7339	chr2	84798163	84798317	+	8.13	0.7	8	5.81	9.49e-05	0.74
chr2-7349	chr2	90921350	90921504	+	8.13	0.8	8	5.81	9.49e-05	0.74
chr2-7357	chr2	92464749	92464903	+	8.13	0.778	8	6.39	4.94e-05	0.74
chr2-7360	chr2	93046772	93046926	+	8.13	0.9	8	6.02	7.49e-05	0.84
chr2-7364	chr2	94147679	94147833	+	8.13	0.778	8	8.67	5.18e-06	0.74
chr2-8116	chr2	101679289	101679443	+	8.13	0.889	7	5.81	9.49e-05	0.84
chr2-8122	chr2	102166662	102166816	+	8.13	0.583	7	6.24	5.86e-05	0.84
chr2-6755	chr2	103564751	103564905	+	8.13	0.7	9	9.65	2.41e-06	0.74
chr2-7377	chr2	103872114	103872268	+	8.13	0.615	8	6.16	6.37e-05	0.84
chr2-7382	chr2	112387308	112387462	+	8.13	0.818	8	9.3	3.15e-06	0.74
chr2-8159	chr2	117144838	117144992	+	8.13	0.8	7	6.24	5.86e-05	0.84
chr2-8172	chr2	118211368	118211522	+	8.13	0.8	7	23.25	3.46e-09	0.98
chr2-8175	chr2	118591230	118591384	+	8.13	0.9	7	6.47	4.53e-05	0.84
chr2-7407	chr2	119326014	119326168	+	8.13	0.75	8	6.47	4.53e-05	0.84
chr2-7408	chr2	119329159	119329313	+	8.13	0.889	8	6.73	3.46e-05	0.74
chr2-8209	chr2	122609614	122609768	+	8.13	0.8	7	6.82	3.16e-05	0.84
chr2-8218	chr2	126460550	126460704	+	8.13	0.8	7	8.97	4.06e-06	0.84
chr2-8265	chr2	130502323	130502477	+	8.13	0.833	7	5.95	8.12e-05	0.98
chr2-8266	chr2	130577224	130577378	+	8.13	0.727	7	7.75	1.28e-05	0.84
chr2-7477	chr2	130906322	130906476	+	8.13	0.818	8	7.41	1.76e-05	0.74
chr2-7497	chr2	134641994	134642148	+	8.13	0.9	8	6.24	5.86e-05	0.74
chr2-8297	chr2	134643533	134643687	+	8.13	0.636	7	6.47	4.53e-05	0.84
chr2-8303	chr2	136979428	136979582	+	8.13	0.727	7	6.39	4.94e-05	0.84
chr2-8325	chr2	145712572	145712726	+	8.13	0.909	7	16.5	4.67e-08	0.98
chr2-8369	chr2	152919562	152919716	+	8.13	0.9	7	7.2	2.15e-05	0.84
chr2-7549	chr2	154677188	154677342	+	8.13	0.667	8	8.38	6.56e-06	0.84
chr2-7552	chr2	155141490	155141644	+	8.13	0.778	8	7.41	1.76e-05	0.74
chr2-8406	chr2	157341639	157341793	+	8.13	0.818	7	10.03	1.83e-06	0.84
chr2-8430	chr2	164363357	164363511	+	8.13	0.9	7	6.31	5.38e-05	0.98
chr2-8436	chr2	164823390	164823544	+	8.13	0.75	7	7.41	1.76e-05	0.84
chr2-8448	chr2	166035845	166035999	+	8.13	0.889	7	8.12	8.23e-06	0.84
chr2-8470	chr2	167476474	167476628	+	8.13	0.889	7	5.95	8.12e-05	0.84
chr2-8494	chr2	172418268	172418422	+	8.13	0.727	7	5.88	8.78e-05	0.84
chr2-7695	chr2	5063112	5063266	+	7.11	0.778	7	7.99	3.27e-05	0.71
chr2-7718	chr2	12438288	12438442	+	7.11	0.727	7	8.44	2.33e-05	0.82
chr2-7763	chr2	24405836	24405990	+	7.11	0.7	7	9.52	1.1e-05	0.82
chr2-7121	chr2	27674715	27674869	+	7.11	0.7	8	7.1	6.68e-05	0.71
chr2-7805	chr2	28420045	28420199	+	7.11	0.778	7	7.72	4.05e-05	0.82
chr2-7858	chr2	34618197	34618351	+	7.11	0.889	7	6.99	8.38e-05	0.71
chr2-7279	chr2	69648047	69648201	+	7.11	0.583	8	6.89	9.21e-05	0.71
chr2-8002	chr2	71722774	71722928	+	7.11	0.583	7	6.99	8.38e-05	0.71
chr2-8003	chr2	71730620	71730774	+	7.11	0.875	7	14.44	7.7e-07	0.71
chr2-8016	chr2	73080187	73080341	+	7.11	0.889	7	15.43	4.98e-07	0.82
chr2-8019	chr2	73419396	73419550	+	7.11	0.889	7	17.21	2.43e-07	0.82
chr2-7331	chr2	80300805	80300959	+	7.11	0.9	8	7.72	4.05e-05	0.82
chr2-8096	chr2	92024393	92024547	+	7.11	0.583	7	17.21	2.43e-07	0.82
chr2-8140	chr2	104534326	104534480	+	7.11	0.636	7	16.58	3.12e-07	0.82
chr2-8146	chr2	112240545	112240699	+	7.11	0.875	7	8.78	1.84e-05	0.71
chr2-8183	chr2	119873643	119873797	+	7.11	0.778	7	8.29	2.61e-05	0.82
chr2-8245	chr2	128499634	128499788	+	7.11	0.6	7	8.95	1.62e-05	0.71
chr2-7478	chr2	130907271	130907425	+	7.11	0.818	8	8.14	2.93e-05	0.71
chr2-8270	chr2	130965172	130965326	+	7.11	0.889	7	7.85	3.64e-05	0.71
chr2-8302	chr2	136907748	136907902	+	7.11	0.875	7	8.29	2.61e-05	0.71
chr2-7512	chr2	144203993	144204147	+	7.11	0.909	8	7.46	4.98e-05	0.71
chr2-8322	chr2	144721493	144721647	+	7.11	0.778	7	6.99	8.38e-05	0.71
chr2-8326	chr2	145786352	145786506	+	7.11	0.778	7	7.59	4.49e-05	0.82
chr2-8335	chr2	147022136	147022290	+	7.11	0.727	7	7.1	6.68e-05	0.82
chr2-8394	chr2	156109859	156110013	+	7.11	0.778	7	9.32	1.26e-05	0.71
chr2-8403	chr2	156839740	156839894	+	7.11	0.875	7	7.99	3.27e-05	0.71
chr2-8455	chr2	166679798	166679952	+	7.11	0.875	7	8.44	2.33e-05	0.71
chr2-8485	chr2	168884726	168884880	+	7.11	0.9	7	7.72	4.05e-05	0.82
chr2-8497	chr2	173186978	173187132	+	7.11	0.778	7	10.17	7.29e-06	0.82
chr2-7755	chr2	22933683	22933837	+	6.1	0.75	7	12.79	9.27e-06	0.66
chr2-7792	chr2	27373527	27373681	+	6.1	0.545	7	10.96	2.16e-05	0.66
chr2-7899	chr2	44905829	44905983	+	6.1	0.667	7	15.98	2.67e-06	0.66
chr2-7932	chr2	57356286	57356440	+	6.1	0.75	7	15.34	3.36e-06	0.66
chr2-7974	chr2	69047302	69047456	+	6.1	0.75	7	13.7	6.32e-06	0.66
chr2-8034	chr2	77171832	77171986	+	6.1	0.75	7	22.57	3.76e-07	0.66
chr2-8310	chr2	141325973	141326127	+	6.1	0.875	7	38.36	1.74e-08	0.66
chr2-8517	chr2	180955790	180955944	+	6.1	0.875	7	17.44	1.63e-06	0.66
chr3-2121	chr3	15573626	15573780	+	28.5	0.781	22	5.97	2.25e-13	0.94
chr3-2410	chr3	15575726	15575880	+	28.5	0.886	19	5.93	2.63e-13	1.09
chr3-2579	chr3	103915272	103915426	+	25.4	0.923	18	4.21	4.9e-09	1
chr3-3021	chr3	146161301	146161455	+	23.4	0.846	15	4.39	9.15e-09	1.14
chr3-2700	chr3	116811525	116811679	+	22.4	0.852	17	4.69	6.02e-09	0.95
chr3-2704	chr3	122276626	122276780	+	22.4	0.96	17	4.52	1.13e-08	0.95
chr3-2757	chr3	37205383	37205537	+	21.3	0.88	16	4.25	6.72e-08	0.95
chr3-2645	chr3	60573293	60573447	+	21.3	0.88	17	4.66	1.45e-08	0.9
chr3-2769	chr3	60499806	60499960	+	20.3	0.87	16	4.11	2.26e-07	0.9
chr3-3067	chr3	50381636	50381790	+	19.3	0.654	14	4.82	4.12e-08	0.96
chr3-3193	chr3	136669999	136670153	+	19.3	0.769	14	4.35	1.92e-07	1.03
chr3-3038	chr3	10206978	10207132	+	18.3	0.905	14	5.73	7.25e-09	0.96
chr3-3056	chr3	36446072	36446226	+	18.3	0.947	14	5.07	4.42e-08	0.96
chr3-2799	chr3	90511200	90511354	+	18.3	0.905	16	4.28	5.08e-07	0.96
chr3-2833	chr3	106484148	106484302	+	18.3	0.857	16	4.15	7.66e-07	0.84
chr3-3016	chr3	144201607	144201761	+	18.3	0.864	15	4.76	1.12e-07	0.96
chr3-3208	chr3	146107596	146107750	+	18.3	0.833	14	5.78	6.24e-09	1.03
chr3-3388	chr3	152149898	152150052	+	18.3	0.905	13	4.66	1.51e-07	1.03
chr3-2875	chr3	152212658	152212812	+	18.3	0.818	16	4.07	1.03e-06	0.84
chr3-3500	chr3	88592819	88592973	+	17.3	0.895	12	4.99	1.3e-07	1.04
chr3-2962	chr3	95820811	95820965	+	17.3	0.889	15	4.81	2.14e-07	0.83
chr3-3364	chr3	133584972	133585126	+	17.3	0.696	13	5.49	3.39e-08	0.96
chr3-3366	chr3	133755627	133755781	+	17.3	0.81	13	4.2	1.34e-06	0.96
chr3-3017	chr3	144204449	144204603	+	17.3	0.625	15	5.23	6.78e-08	0.83
chr3-3035	chr3	9497385	9497539	+	16.3	0.737	14	6.39	1.08e-08	0.83
chr3-3417	chr3	22092760	22092914	+	16.3	0.824	12	7.26	1.89e-09	0.97
chr3-2914	chr3	60537806	60537960	+	16.3	0.833	15	4.65	7.39e-07	0.77
chr3-3116	chr3	87884598	87884752	+	16.3	0.85	14	5.14	2.01e-07	0.83
chr3-4025	chr3	97161995	97162149	+	16.3	0.857	10	6.52	8.37e-09	1.29
chr3-3160	chr3	105872913	105873067	+	16.3	0.842	14	4.47	1.23e-06	0.89
chr3-2847	chr3	122346722	122346876	+	16.3	0.895	16	4.35	1.71e-06	0.83
chr3-3804	chr3	123265754	123265908	+	16.3	0.941	11	4.26	2.22e-06	1.05
chr3-3203	chr3	142497523	142497677	+	16.3	0.762	14	4.09	3.7e-06	0.83
chr3-3837	chr3	142880875	142881029	+	16.3	0.75	11	7.01	3.07e-09	1.16
chr3-3025	chr3	149171936	149172090	+	16.3	0.619	15	4.33	1.8e-06	0.83
chr3-3070	chr3	51185548	51185702	+	15.2	0.889	14	5.78	1.12e-07	0.82
chr3-3254	chr3	52196253	52196407	+	15.2	0.625	13	4.68	1.5e-06	0.82
chr3-3484	chr3	84771589	84771743	+	15.2	0.882	12	6.61	1.99e-08	0.89
chr3-3494	chr3	87885233	87885387	+	15.2	0.8	12	4.84	9.87e-07	0.97
chr3-3497	chr3	88150665	88150819	+	15.2	0.778	12	5.3	3.29e-07	0.89
chr3-3711	chr3	88608835	88608989	+	15.2	0.941	11	5.85	9.57e-08	0.97
chr3-3738	chr3	95816819	95816973	+	15.2	0.85	11	4.1	7.19e-06	1.06
chr3-4345	chr3	97163597	97163751	+	15.2	0.833	9	8.88	4.1e-10	1.33
chr3-3322	chr3	100637905	100638059	+	15.2	0.85	13	5.54	1.87e-07	0.89
chr3-3342	chr3	109363656	109363810	+	15.2	0.857	13	4.21	5.31e-06	0.89
chr3-3573	chr3	133523412	133523566	+	15.2	0.81	12	4.46	2.66e-06	0.89
chr3-3197	chr3	137871186	137871340	+	15.2	0.875	14	4.03	8.75e-06	0.76
chr3-3204	chr3	142593354	142593508	+	15.2	0.833	14	4.15	6.19e-06	0.76
chr3-3844	chr3	145950210	145950364	+	15.2	0.783	11	6.75	1.52e-08	0.97
chr3-3848	chr3	146445646	146445800	+	15.2	0.636	11	4.55	2.12e-06	0.97
chr3-3397	chr3	8962806	8962960	+	14.2	0.938	12	5.74	3.16e-07	0.81
