# HOMER Peaks
# Peak finding parameters:
# tag directory = homerGABPTags/
#
# total peaks = 19699
# peak size = 217
# peaks found using tags on both strands
# minimum distance between peaks = 434
# fragment length = 140
# genome size = 2000000000
# Total tags = 11439217.0
# Total tags in peaks = 361164.0
# Approximate IP efficiency = 3.16%
# tags per bp = 0.004458
# expected tags per peak = 0.967
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 8.621535e-07
# FDR tag threshold = 9.0
# number of putative peaks = 27328
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 7591
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 38
#
# cmd = findPeaks homerGABPTags/ -style factor -o homerGABPPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr17-444	chr17	43441944	43442160	+	11.4	0.818	14.000000	9.02	4.92e-09	0.75
chr17-735	chr17	43449062	43449278	+	11.4	0.750	12.000000	9.93	1.58e-09	0.82
chr17-1300	chr17	45866933	45867149	+	11.4	0.733	10.000000	8.25	1.37e-08	0.98
chr17-977	chr17	46679891	46680107	+	11.4	0.667	11.000000	4.69	7.14e-06	0.89
chr17-752	chr17	46691554	46691770	+	11.4	0.765	12.000000	4.07	3.06e-05	0.82
chr17-581	chr17	46832315	46832531	+	11.4	0.800	13.000000	10.47	8.52e-10	0.82
chr17-1767	chr17	46985440	46985656	+	11.4	0.722	9.000000	10.10	1.29e-09	1.22
chr17-1309	chr17	47288293	47288509	+	11.4	0.688	10.000000	9.93	1.58e-09	0.98
chr17-450	chr17	47296998	47297214	+	11.4	0.762	14.000000	5.58	1.11e-06	0.75
chr17-982	chr17	47647305	47647521	+	11.4	0.591	11.000000	6.59	1.79e-07	0.89
chr17-983	chr17	47987587	47987803	+	11.4	0.667	11.000000	4.84	5.07e-06	0.98
chr17-756	chr17	48029933	48030149	+	11.4	0.654	12.000000	9.45	2.83e-09	0.98
chr17-986	chr17	48207749	48207965	+	11.4	0.619	11.000000	4.61	8.42e-06	0.89
chr17-992	chr17	48636717	48636933	+	11.4	0.714	11.000000	4.16	2.47e-05	1.09
chr17-583	chr17	49008875	49009091	+	11.4	0.875	13.000000	9.77	1.93e-09	0.82
chr17-1326	chr17	49078603	49078819	+	11.4	0.800	10.000000	15.84	5.42e-12	0.98
chr17-995	chr17	49841816	49842032	+	11.4	0.867	11.000000	20.21	2.73e-13	0.89
chr17-1787	chr17	53591438	53591654	+	11.4	0.600	9.000000	15.61	1.09e-08	0.99
chr17-760	chr17	54671140	54671356	+	11.4	0.824	12.000000	4.65	7.76e-06	0.89
chr17-998	chr17	55320539	55320755	+	11.4	0.611	11.000000	15.03	1.03e-11	0.89
chr17-1796	chr17	55970928	55971144	+	11.4	0.875	9.000000	6.81	1.22e-07	1.22
chr17-1003	chr17	56401759	56401975	+	11.4	0.812	11.000000	8.03	1.89e-08	0.89
chr17-460	chr17	60705120	60705336	+	11.4	0.625	14.000000	5.14	2.69e-06	0.75
chr17-590	chr17	60729723	60729939	+	11.4	0.765	13.000000	8.03	1.89e-08	0.75
chr17-764	chr17	60770589	60770805	+	11.4	0.619	12.000000	5.19	2.45e-06	0.89
chr17-765	chr17	61518027	61518243	+	11.4	0.571	12.000000	5.69	9.01e-07	0.82
chr17-594	chr17	65241873	65242089	+	11.4	0.464	13.000000	6.81	1.22e-07	0.89
chr17-1013	chr17	65362633	65362849	+	11.4	0.842	11.000000	9.93	1.58e-09	0.98
chr17-1015	chr17	66016191	66016407	+	11.4	0.737	11.000000	11.72	2.21e-10	0.98
chr17-769	chr17	66195044	66195260	+	11.4	0.778	12.000000	4.61	8.42e-06	0.89
chr17-770	chr17	66195743	66195959	+	11.4	0.682	12.000000	4.58	9.14e-06	0.89
chr17-1353	chr17	66288623	66288839	+	11.4	0.737	10.000000	5.58	1.11e-06	0.98
chr17-774	chr17	71161085	71161301	+	11.4	0.762	12.000000	5.10	2.96e-06	0.89
chr17-1018	chr17	71251863	71252079	+	11.4	0.706	11.000000	8.49	9.86e-09	0.89
chr17-1831	chr17	71258870	71259086	+	11.4	0.650	9.000000	8.49	9.86e-09	1.09
chr17-1019	chr17	71308317	71308533	+	11.4	0.650	11.000000	5.28	2.02e-06	0.98
chr17-598	chr17	71475253	71475469	+	11.4	0.833	13.000000	8.14	1.61e-08	0.89
chr17-778	chr17	72004369	72004585	+	11.4	0.895	12.000000	10.66	6.88e-10	0.82
chr17-600	chr17	72195854	72196070	+	11.4	0.765	13.000000	4.73	6.56e-06	0.82
chr17-780	chr17	72733758	72733974	+	11.4	0.619	12.000000	4.93	4.25e-06	0.98
chr17-1023	chr17	72787685	72787901	+	11.4	0.824	11.000000	10.47	8.52e-10	0.89
chr17-1366	chr17	72839180	72839396	+	11.4	0.538	10.000000	5.98	5.22e-07	0.98
chr17-1844	chr17	72939902	72940118	+	11.4	0.882	9.000000	11.06	4.43e-10	1.40
chr17-785	chr17	72957763	72957979	+	11.4	0.765	12.000000	6.23	3.30e-07	0.89
chr17-1371	chr17	73030685	73030901	+	11.4	0.800	10.000000	7.42	4.67e-08	0.98
chr17-1026	chr17	73266422	73266638	+	11.4	0.611	11.000000	4.31	1.71e-05	0.89
chr17-1028	chr17	73512708	73512924	+	11.4	0.526	11.000000	4.22	2.14e-05	0.89
chr17-1031	chr17	73829200	73829416	+	11.4	0.652	11.000000	4.34	1.58e-05	0.98
chr17-473	chr17	74032983	74033199	+	11.4	0.654	14.000000	5.53	1.23e-06	0.82
chr17-1383	chr17	74172690	74172906	+	11.4	0.684	10.000000	9.30	3.42e-09	1.09
chr17-617	chr17	74722347	74722563	+	11.4	0.875	13.000000	5.98	5.22e-07	0.89
chr17-1388	chr17	74733837	74734053	+	11.4	0.765	10.000000	5.38	1.66e-06	0.98
chr17-619	chr17	75277490	75277706	+	11.4	0.650	13.000000	5.19	2.45e-06	0.75
chr17-1044	chr17	75284516	75284732	+	11.4	0.545	11.000000	7.42	4.67e-08	0.98
chr17-1393	chr17	75318534	75318750	+	11.4	0.737	10.000000	4.88	4.65e-06	0.98
chr17-1046	chr17	75500392	75500608	+	11.4	0.765	11.000000	4.92	9.94e-06	0.88
chr17-807	chr17	76164584	76164800	+	11.4	0.733	12.000000	5.69	9.01e-07	0.89
chr17-1409	chr17	76274456	76274672	+	11.4	0.762	10.000000	7.61	3.48e-08	1.09
chr17-1410	chr17	76377989	76378205	+	11.4	0.812	10.000000	4.54	9.91e-06	0.98
chr17-1904	chr17	76607326	76607542	+	11.4	0.450	9.000000	9.93	1.58e-09	1.22
chr17-1412	chr17	76836029	76836245	+	11.4	0.737	10.000000	5.64	1.00e-06	0.98
chr17-813	chr17	76895467	76895683	+	11.4	0.500	12.000000	6.30	2.93e-07	0.82
chr17-817	chr17	77070952	77071168	+	11.4	0.778	12.000000	7.92	2.21e-08	0.89
chr17-1055	chr17	77122302	77122518	+	11.4	0.789	11.000000	4.93	4.25e-06	1.09
chr17-823	chr17	77632705	77632921	+	11.4	0.778	12.000000	17.24	1.93e-12	0.89
chr17-1064	chr17	78165083	78165299	+	11.4	0.882	11.000000	6.30	2.93e-07	0.98
chr17-1439	chr17	78807773	78807989	+	11.4	0.765	10.000000	5.28	2.02e-06	1.09
chr17-1440	chr17	78817898	78818114	+	11.4	0.750	10.000000	5.19	2.45e-06	1.09
chr17-1070	chr17	78975071	78975287	+	11.4	0.789	11.000000	4.65	7.76e-06	1.09
chr17-1073	chr17	79083272	79083488	+	11.4	0.722	11.000000	4.04	3.28e-05	0.98
chr17-1084	chr17	79466265	79466481	+	11.4	0.778	11.000000	6.20	2.73e-06	0.87
chr17-840	chr17	79708783	79708999	+	11.4	0.500	12.000000	10.28	1.05e-09	0.82
chr17-1092	chr17	79790652	79790868	+	11.4	0.667	11.000000	5.98	5.22e-07	0.98
chr17-1983	chr17	79936391	79936607	+	11.4	0.600	9.000000	4.80	5.53e-06	1.09
chr17-1477	chr17	80085864	80086080	+	11.4	0.611	10.000000	10.28	1.05e-09	0.98
chr17-1482	chr17	80251572	80251788	+	11.4	0.765	10.000000	4.28	1.84e-05	0.98
chr17-1490	chr17	80693847	80694063	+	11.4	0.714	10.000000	6.98	9.36e-08	1.09
chr18-97	chr18	712707	712923	+	11.4	0.632	13.000000	9.93	1.58e-09	0.75
chr18-127	chr18	811669	811885	+	11.4	0.722	12.000000	6.51	2.03e-07	0.89
chr18-213	chr18	3585731	3585947	+	11.4	0.647	10.000000	15.84	5.42e-12	0.98
chr18-215	chr18	5630178	5630394	+	11.4	0.545	10.000000	6.37	2.60e-07	0.98
chr18-162	chr18	6414465	6414681	+	11.4	0.647	11.000000	8.03	1.89e-08	0.89
chr18-100	chr18	7566761	7566977	+	11.4	0.700	13.000000	5.69	9.01e-07	0.82
chr18-102	chr18	11147560	11147776	+	11.4	0.500	13.000000	4.10	2.85e-05	0.82
chr18-104	chr18	11689352	11689568	+	11.4	0.467	13.000000	8.75	7.01e-09	0.82
chr18-105	chr18	12039081	12039297	+	11.4	0.652	13.000000	8.14	1.61e-08	0.89
chr18-167	chr18	12271677	12271893	+	11.4	0.833	11.000000	14.29	1.88e-11	0.89
chr18-130	chr18	12287579	12287795	+	11.4	0.833	12.000000	6.10	4.16e-07	0.89
chr18-227	chr18	12434220	12434436	+	11.4	0.619	10.000000	8.25	1.37e-08	0.98
chr18-231	chr18	12990987	12991203	+	11.4	0.714	10.000000	6.98	9.36e-08	1.09
chr18-170	chr18	12991479	12991695	+	11.4	0.737	11.000000	7.15	7.13e-08	0.89
chr18-133	chr18	19928559	19928775	+	11.4	0.591	12.000000	10.10	1.29e-09	0.82
chr18-238	chr18	21544351	21544567	+	11.4	0.812	10.000000	12.47	1.05e-10	0.98
chr18-173	chr18	21851946	21852162	+	11.4	0.632	11.000000	12.21	1.35e-10	0.89
chr18-136	chr18	29265323	29265539	+	11.4	0.833	12.000000	6.30	2.93e-07	0.89
chr18-245	chr18	31331517	31331733	+	11.4	0.867	10.000000	14.29	1.88e-11	1.09
chr18-176	chr18	32073572	32073788	+	11.4	0.667	11.000000	11.72	2.21e-10	0.98
chr18-177	chr18	34942139	34942355	+	11.4	0.600	11.000000	8.25	1.37e-08	0.89
chr18-178	chr18	35010742	35010958	+	11.4	0.733	11.000000	8.75	7.01e-09	0.89
chr18-254	chr18	43913797	43914013	+	11.4	0.722	10.000000	5.58	1.11e-06	1.09
chr18-142	chr18	44789791	44790007	+	11.4	0.789	12.000000	7.06	8.18e-08	0.89
chr18-258	chr18	46067591	46067807	+	11.4	0.600	10.000000	6.81	1.22e-07	0.98
chr18-260	chr18	46203256	46203472	+	11.4	0.941	10.000000	10.10	1.29e-09	1.09
chr18-265	chr18	47794819	47795035	+	11.4	0.824	10.000000	7.81	2.58e-08	1.09
chr18-187	chr18	53155932	53156148	+	11.4	0.765	11.000000	8.14	1.61e-08	0.89
chr18-150	chr18	55253717	55253933	+	11.4	0.800	12.000000	8.25	1.37e-08	0.89
chr18-190	chr18	55289065	55289281	+	11.4	0.667	11.000000	8.75	7.01e-09	0.98
chr18-151	chr18	55710821	55711037	+	11.4	0.882	12.000000	6.66	1.58e-07	0.82
chr18-152	chr18	57069611	57069827	+	11.4	0.833	12.000000	24.42	2.60e-14	0.82
chr18-155	chr18	59000938	59001154	+	11.4	0.667	12.000000	6.51	2.03e-07	0.89
chr18-273	chr18	60092933	60093149	+	11.4	0.812	10.000000	13.63	3.35e-11	1.09
chr18-377	chr18	60544799	60545015	+	11.4	0.632	9.000000	8.75	7.01e-09	1.22
chr18-274	chr18	60742277	60742493	+	11.4	0.722	10.000000	13.63	3.35e-11	1.09
chr18-279	chr18	67069081	67069297	+	11.4	0.600	10.000000	6.59	1.79e-07	0.98
chr18-90	chr18	72916581	72916797	+	11.4	0.778	14.000000	4.51	1.07e-05	0.75
chr18-391	chr18	76732921	76733137	+	11.4	0.778	9.000000	4.10	2.85e-05	1.22
chr18-156	chr18	76829328	76829544	+	11.4	0.750	12.000000	13.02	5.78e-11	0.82
chr18-205	chr18	77307495	77307711	+	11.4	0.667	11.000000	5.43	1.51e-06	0.98
chr18-96	chr18	77439780	77439996	+	11.4	0.619	14.000000	6.30	2.93e-07	0.75
chr18-159	chr18	77624084	77624300	+	11.4	0.619	12.000000	5.05	3.24e-06	0.89
chr18-300	chr18	77671455	77671671	+	11.4	0.458	10.000000	5.10	2.96e-06	1.09
chr19-1484	chr19	342176	342392	+	11.4	0.750	9.000000	6.59	1.79e-07	1.09
chr19-1120	chr19	531180	531396	+	11.4	0.591	10.000000	4.19	2.30e-05	0.98
chr19-860	chr19	531949	532165	+	11.4	0.778	11.000000	4.25	1.98e-05	0.89
chr19-664	chr19	532786	533002	+	11.4	0.591	12.000000	4.34	1.58e-05	0.82
chr19-1126	chr19	708400	708616	+	11.4	0.824	10.000000	4.76	6.03e-06	0.98
chr19-666	chr19	782768	782984	+	11.4	0.762	12.000000	5.64	1.00e-06	0.82
chr19-1500	chr19	898750	898966	+	11.4	0.929	9.000000	6.59	1.79e-07	1.09
chr19-670	chr19	955347	955563	+	11.4	0.650	12.000000	4.31	1.71e-05	0.89
chr19-1161	chr19	1400817	1401033	+	11.4	0.545	10.000000	4.88	4.65e-06	1.09
chr19-686	chr19	1449976	1450192	+	11.4	0.765	12.000000	4.10	2.85e-05	0.89
chr19-691	chr19	1796123	1796339	+	11.4	0.650	12.000000	6.23	3.30e-07	0.82
chr19-1545	chr19	1809757	1809973	+	11.4	0.857	9.000000	4.44	1.26e-05	1.09
chr19-381	chr19	2165430	2165646	+	11.4	0.680	15.000000	4.97	3.89e-06	0.82
chr19-561	chr19	2195994	2196210	+	11.4	0.667	13.000000	4.04	3.28e-05	0.89
chr19-910	chr19	2282011	2282227	+	11.4	0.550	11.000000	7.81	2.58e-08	0.98
chr19-702	chr19	2328681	2328897	+	11.4	0.727	12.000000	4.44	1.26e-05	1.09
chr19-1570	chr19	2361645	2361861	+	11.4	0.895	9.000000	7.33	5.39e-08	1.22
chr19-706	chr19	2477133	2477349	+	11.4	0.786	12.000000	4.54	9.91e-06	0.82
chr19-1187	chr19	2478493	2478709	+	11.4	0.750	10.000000	4.80	5.53e-06	1.22
chr19-918	chr19	2613941	2614157	+	11.4	0.778	11.000000	8.03	1.89e-08	0.98
chr19-709	chr19	2624588	2624804	+	11.4	0.750	12.000000	7.92	2.21e-08	0.82
chr19-1195	chr19	2922987	2923203	+	11.4	0.522	10.000000	8.37	1.16e-08	1.09
chr19-1590	chr19	3346971	3347187	+	11.4	0.786	9.000000	10.47	8.52e-10	1.09
chr19-389	chr19	3585983	3586199	+	11.4	0.600	15.000000	6.74	1.39e-07	0.75
chr19-1205	chr19	3607768	3607984	+	11.4	0.722	10.000000	4.04	3.28e-05	0.98
chr19-568	chr19	3681820	3682036	+	11.4	0.789	13.000000	5.43	1.51e-06	0.82
chr19-1212	chr19	3725953	3726169	+	11.4	0.714	10.000000	8.37	1.16e-08	0.98
chr19-1222	chr19	4233470	4233686	+	11.4	0.941	10.000000	10.28	1.05e-09	1.09
chr19-1226	chr19	4389080	4389296	+	11.4	0.789	10.000000	6.04	4.66e-07	1.22
chr19-717	chr19	4408908	4409124	+	11.4	0.824	12.000000	7.61	3.48e-08	0.82
chr19-1227	chr19	4567601	4567817	+	11.4	0.565	10.000000	9.77	1.93e-09	0.98
chr19-935	chr19	4831689	4831905	+	11.4	0.824	11.000000	13.95	2.52e-11	0.89
chr19-936	chr19	5026909	5027125	+	11.4	0.650	11.000000	4.01	3.51e-05	0.89
chr19-1239	chr19	5804105	5804321	+	11.4	0.778	10.000000	7.24	6.20e-08	1.09
chr19-941	chr19	5828181	5828397	+	11.4	0.625	11.000000	4.47	5.39e-05	0.79
chr19-726	chr19	6475658	6475874	+	11.4	0.750	12.000000	10.10	1.29e-09	0.89
chr19-583	chr19	7293434	7293650	+	11.4	0.682	13.000000	5.69	9.01e-07	0.82
chr19-1246	chr19	7294868	7295084	+	11.4	0.857	10.000000	5.86	6.52e-07	0.98
chr19-727	chr19	7459982	7460198	+	11.4	0.688	12.000000	11.96	1.73e-10	0.82
chr19-952	chr19	8643663	8643879	+	11.4	0.765	11.000000	11.27	3.53e-10	0.89
chr19-1653	chr19	10077171	10077387	+	11.4	0.364	9.000000	9.39	1.97e-07	0.86
chr19-1654	chr19	10369902	10370118	+	11.4	0.733	9.000000	9.61	2.34e-09	1.09
chr19-1256	chr19	10380210	10380426	+	11.4	0.812	10.000000	7.61	3.48e-08	0.98
chr19-733	chr19	10426263	10426479	+	11.4	0.778	12.000000	12.74	8.11e-11	0.82
chr19-736	chr19	10535102	10535318	+	11.4	0.667	12.000000	5.92	5.84e-07	0.89
chr19-1263	chr19	10616438	10616654	+	11.4	0.938	10.000000	6.44	2.30e-07	1.09
chr19-1266	chr19	10828274	10828490	+	11.4	0.667	10.000000	5.33	1.84e-06	0.98
chr19-1661	chr19	10922055	10922271	+	11.4	0.722	9.000000	8.03	1.89e-08	1.09
chr19-737	chr19	11004653	11004869	+	11.4	0.737	12.000000	5.33	1.84e-06	0.89
chr19-960	chr19	11071854	11072070	+	11.4	0.625	11.000000	8.37	1.16e-08	0.89
chr19-589	chr19	11266234	11266450	+	11.4	0.933	13.000000	12.74	8.11e-11	0.75
chr19-1270	chr19	11307636	11307852	+	11.4	0.812	10.000000	6.81	1.22e-07	0.98
chr19-1277	chr19	11877902	11878118	+	11.4	0.667	10.000000	16.75	2.75e-12	0.98
chr19-1279	chr19	12476046	12476262	+	11.4	0.700	10.000000	12.21	1.35e-10	1.09
chr19-741	chr19	12511634	12511850	+	11.4	0.667	12.000000	12.47	1.05e-10	0.82
chr19-1680	chr19	12917693	12917909	+	11.4	0.591	9.000000	8.49	9.86e-09	1.22
chr19-971	chr19	13306553	13306769	+	11.4	0.650	11.000000	15.84	5.42e-12	0.89
chr19-975	chr19	14459389	14459605	+	11.4	0.929	11.000000	11.96	1.73e-10	0.89
chr19-976	chr19	15362389	15362605	+	11.4	0.632	11.000000	8.37	1.16e-08	0.89
chr19-1295	chr19	15442260	15442476	+	11.4	0.722	10.000000	9.16	4.11e-09	1.09
chr19-979	chr19	16152474	16152690	+	11.4	0.667	11.000000	21.71	1.13e-13	0.98
chr19-755	chr19	17246292	17246508	+	11.4	0.591	12.000000	11.27	3.53e-10	0.89
chr19-756	chr19	17354573	17354789	+	11.4	0.423	12.000000	4.01	3.51e-05	0.89
chr19-983	chr19	17358796	17359012	+	11.4	0.647	11.000000	4.13	2.65e-05	0.89
chr19-488	chr19	17414085	17414301	+	11.4	0.824	14.000000	5.53	1.23e-06	0.75
chr19-599	chr19	17420056	17420272	+	11.4	0.556	13.000000	4.47	1.16e-05	0.89
chr19-1724	chr19	17649643	17649859	+	11.4	0.526	9.000000	8.75	7.01e-09	1.22
chr19-1305	chr19	17691346	17691562	+	11.4	0.812	10.000000	8.88	5.88e-09	0.98
chr19-1306	chr19	17716951	17717167	+	11.4	0.867	10.000000	7.71	3.00e-08	0.98
chr19-489	chr19	17799003	17799219	+	11.4	0.737	14.000000	7.42	4.67e-08	0.75
chr19-986	chr19	17905822	17906038	+	11.4	0.600	11.000000	7.81	2.58e-08	0.89
chr19-1310	chr19	18334705	18334921	+	11.4	0.765	10.000000	5.10	6.91e-06	0.98
chr19-760	chr19	18342281	18342497	+	11.4	0.833	12.000000	6.44	2.30e-07	0.89
chr19-1735	chr19	18439346	18439562	+	11.4	0.706	9.000000	13.87	1.54e-10	1.26
chr19-762	chr19	18485283	18485499	+	11.4	0.750	12.000000	9.02	4.92e-09	0.98
chr19-607	chr19	18722505	18722721	+	11.4	0.882	13.000000	4.51	1.07e-05	0.82
chr19-1318	chr19	18723746	18723962	+	11.4	0.706	10.000000	5.28	2.02e-06	0.98
chr19-1320	chr19	18820164	18820380	+	11.4	0.706	10.000000	6.37	2.60e-07	0.98
chr19-610	chr19	19050756	19050972	+	11.4	0.765	13.000000	9.30	3.42e-09	0.82
chr19-767	chr19	19256905	19257121	+	11.4	0.750	12.000000	12.21	1.35e-10	0.89
chr19-993	chr19	19496490	19496706	+	11.4	0.667	11.000000	6.04	4.66e-07	0.98
chr19-769	chr19	19573877	19574093	+	11.4	0.750	12.000000	4.34	1.58e-05	0.82
chr19-1760	chr19	21324680	21324896	+	11.4	0.867	9.000000	20.21	2.73e-13	1.09
chr19-499	chr19	22018544	22018760	+	11.4	0.938	14.000000	10.66	6.88e-10	0.75
chr19-775	chr19	23578151	23578367	+	11.4	0.812	12.000000	18.91	6.20e-13	0.89
chr19-1001	chr19	30097060	30097276	+	11.4	0.591	11.000000	9.16	4.11e-09	0.98
chr19-1003	chr19	30713410	30713626	+	11.4	0.778	11.000000	7.15	7.13e-08	0.98
chr19-1004	chr19	30716847	30717063	+	11.4	0.929	11.000000	4.47	1.16e-05	0.89
chr19-779	chr19	33571943	33572159	+	11.4	0.706	12.000000	12.47	1.05e-10	0.82
chr19-615	chr19	34397732	34397948	+	11.4	0.750	13.000000	6.90	1.07e-07	0.89
chr19-1783	chr19	34992463	34992679	+	11.4	0.929	9.000000	9.02	4.92e-09	1.09
chr19-1784	chr19	35395977	35396193	+	11.4	0.609	9.000000	8.88	5.88e-09	1.22
chr19-784	chr19	35521319	35521535	+	11.4	0.882	12.000000	6.37	2.60e-07	0.98
chr19-616	chr19	35581818	35582034	+	11.4	0.867	13.000000	12.47	1.05e-10	0.75
chr19-1353	chr19	35938047	35938263	+	11.4	0.765	10.000000	8.62	8.32e-09	1.09
chr19-1014	chr19	36004981	36005197	+	11.4	0.600	11.000000	5.10	2.96e-06	0.89
chr19-1017	chr19	36246580	36246796	+	11.4	0.474	11.000000	6.74	1.39e-07	0.89
chr19-1360	chr19	36422592	36422808	+	11.4	0.737	10.000000	9.30	3.42e-09	0.98
chr19-619	chr19	36484909	36485125	+	11.4	0.789	13.000000	6.10	4.16e-07	0.75
chr19-1361	chr19	36490014	36490230	+	11.4	0.875	10.000000	5.58	1.11e-06	1.09
chr19-1803	chr19	38697240	38697456	+	11.4	0.800	9.000000	5.01	3.55e-06	1.22
chr19-1367	chr19	38795582	38795798	+	11.4	0.571	10.000000	7.61	3.48e-08	0.98
chr19-1024	chr19	38826255	38826471	+	11.4	0.800	11.000000	10.47	8.52e-10	0.89
chr19-790	chr19	38876532	38876748	+	11.4	0.600	12.000000	5.43	1.51e-06	0.89
chr19-1026	chr19	39466268	39466484	+	11.4	0.654	11.000000	7.24	6.20e-08	0.98
chr19-625	chr19	39993484	39993700	+	11.4	0.789	13.000000	5.80	7.27e-07	0.75
chr19-1031	chr19	40562050	40562266	+	11.4	0.722	11.000000	18.31	9.17e-13	0.98
chr19-796	chr19	40729319	40729535	+	11.4	0.765	12.000000	5.69	9.01e-07	0.89
chr19-1382	chr19	40732377	40732593	+	11.4	0.579	10.000000	6.10	4.16e-07	0.98
chr19-1033	chr19	40758458	40758674	+	11.4	0.619	11.000000	13.32	4.41e-11	0.89
chr19-1385	chr19	41029214	41029430	+	11.4	0.789	10.000000	7.92	2.21e-08	0.98
chr19-1386	chr19	41076298	41076514	+	11.4	0.750	10.000000	7.24	6.20e-08	0.98
chr19-1034	chr19	41111253	41111469	+	11.4	0.550	11.000000	4.69	7.14e-06	0.89
chr19-1822	chr19	41119839	41120055	+	11.4	0.882	9.000000	5.58	1.11e-06	1.22
chr19-1041	chr19	41859420	41859636	+	11.4	0.727	11.000000	6.37	2.60e-07	0.98
chr19-628	chr19	42377289	42377505	+	11.4	0.765	13.000000	7.33	5.39e-08	0.75
chr19-1826	chr19	42417143	42417359	+	11.4	0.812	9.000000	5.75	8.10e-07	1.22
chr19-809	chr19	42574024	42574240	+	11.4	0.667	12.000000	11.72	2.21e-10	0.89
chr19-1396	chr19	42785464	42785680	+	11.4	0.867	10.000000	4.61	8.42e-06	0.98
chr19-1831	chr19	43969653	43969869	+	11.4	0.882	9.000000	10.47	8.52e-10	1.09
chr19-1049	chr19	44059277	44059493	+	11.4	0.737	11.000000	15.03	1.03e-11	0.89
chr19-1838	chr19	45287750	45287966	+	11.4	0.700	9.000000	13.63	3.35e-11	1.09
chr19-814	chr19	45827024	45827240	+	11.4	0.593	12.000000	5.64	1.00e-06	0.89
chr19-815	chr19	45873327	45873543	+	11.4	0.611	12.000000	9.30	3.42e-09	0.89
chr19-1058	chr19	46110807	46111023	+	11.4	0.708	11.000000	11.96	1.73e-10	0.98
chr19-1060	chr19	46172313	46172529	+	11.4	0.812	11.000000	7.51	4.04e-08	0.98
chr19-1065	chr19	47141889	47142105	+	11.4	0.812	11.000000	7.33	5.39e-08	0.98
chr19-825	chr19	47951012	47951228	+	11.4	0.765	12.000000	8.49	9.86e-09	0.82
chr19-1883	chr19	48201407	48201623	+	11.4	0.765	9.000000	5.80	7.27e-07	1.09
chr19-1429	chr19	48893904	48894120	+	11.4	0.762	10.000000	7.92	2.21e-08	1.09
chr19-1072	chr19	49071993	49072209	+	11.4	0.941	11.000000	15.03	1.03e-11	1.09
chr19-1431	chr19	49133666	49133882	+	11.4	0.647	10.000000	4.69	7.14e-06	0.98
chr19-1907	chr19	49601157	49601373	+	11.4	0.765	9.000000	10.47	8.52e-10	1.09
chr19-1076	chr19	49609971	49610187	+	11.4	0.688	11.000000	6.30	2.93e-07	0.89
chr19-830	chr19	49841946	49842162	+	11.4	0.480	12.000000	6.74	1.39e-07	0.89
chr19-831	chr19	49842815	49843031	+	11.4	0.600	12.000000	7.61	3.48e-08	0.82
chr19-1441	chr19	49864993	49865209	+	11.4	0.929	10.000000	9.16	4.11e-09	0.98
chr19-1911	chr19	49946591	49946807	+	11.4	0.571	9.000000	6.10	4.16e-07	1.09
chr19-647	chr19	49977279	49977495	+	11.4	0.783	13.000000	6.59	1.79e-07	0.98
chr19-1912	chr19	50073513	50073729	+	11.4	0.929	9.000000	17.76	1.34e-12	1.09
chr19-1080	chr19	50100587	50100803	+	11.4	0.688	11.000000	5.48	1.36e-06	0.89
chr19-1085	chr19	51963713	51963929	+	11.4	0.800	11.000000	20.21	2.73e-13	0.89
chr19-1087	chr19	52598882	52599098	+	11.4	0.800	11.000000	16.28	3.88e-12	0.89
chr19-1465	chr19	54618866	54619082	+	11.4	0.632	10.000000	9.45	2.83e-09	0.98
chr19-654	chr19	54693171	54693387	+	11.4	0.667	13.000000	7.42	4.67e-08	0.75
chr19-1472	chr19	55944769	55944985	+	11.4	0.765	10.000000	7.81	2.58e-08	0.98
chr19-658	chr19	56104387	56104603	+	11.4	0.609	13.000000	5.58	1.11e-06	0.82
chr19-848	chr19	56599182	56599398	+	11.4	0.632	12.000000	4.44	1.26e-05	0.82
chr19-659	chr19	57049874	57050090	+	11.4	0.500	13.000000	14.29	1.88e-11	0.89
chr19-1104	chr19	57901047	57901263	+	11.4	0.684	11.000000	12.74	8.11e-11	0.89
chr19-850	chr19	58326209	58326425	+	11.4	0.667	12.000000	6.59	1.79e-07	0.89
chr19-851	chr19	58458903	58459119	+	11.4	0.650	12.000000	10.85	5.53e-10	0.82
chr19-853	chr19	58920236	58920452	+	11.4	0.650	12.000000	9.77	1.93e-09	0.82
chr20-410	chr20	388858	389074	+	11.4	0.810	11.000000	7.33	5.39e-08	0.89
chr20-411	chr20	633960	634176	+	11.4	0.700	11.000000	9.02	4.92e-09	0.98
chr20-244	chr20	1373727	1373943	+	11.4	0.789	13.000000	5.75	8.10e-07	0.89
chr20-299	chr20	2003916	2004132	+	11.4	0.765	12.000000	16.75	2.75e-12	0.89
