chr	start	end	NumTags
chr19	47316651	47316691	16
chr19	47347471	47347511	16
chr19	47349531	47349671	29
chr19	47354011	47354051	25
chr19	47359471	47359551	29
chr19	47363331	47363511	26
chr19	47363771	47364471	31
chr19	47479811	47479891	13
chr19	47508431	47508491	14
chr19	47516331	47516371	25
chr19	47522791	47522891	12
chr19	47523131	47523211	12
chr19	47524951	47524991	13
chr19	47539171	47539291	34
chr19	47539731	47539791	12
chr19	47551291	47551491	18
chr19	47551671	47551731	14
chr19	47551891	47551991	12
chr19	47613091	47613291	16
chr19	47614251	47614391	13
chr19	47615411	47615571	36
chr19	47616031	47616091	30
chr19	47616351	47616491	52
chr19	47634051	47634311	34
chr19	47685751	47685871	17
chr19	47729491	47729551	85
chr19	47729751	47730011	33
chr19	47730291	47730331	13
chr19	47730531	47730851	35
chr19	47731151	47731251	35
chr19	47731751	47731891	39
chr19	47732091	47732131	17
chr19	47733471	47733551	22
chr19	47733751	47734071	36
chr19	47734291	47734331	16
chr19	47734651	47734691	37
chr19	47744311	47744391	20
chr19	47744551	47744611	29
chr19	47746211	47746371	31
chr19	47747471	47747511	252
chr19	47750791	47750871	16
chr19	47759731	47759871	31
chr19	47760111	47760231	16
chr19	47760491	47760531	49
chr19	47760711	47760751	24
chr19	47776291	47776471	22
chr19	47776811	47776871	58
chr19	47777491	47777531	38
chr19	47777711	47777771	34
chr19	47778231	47778911	31
chr19	47816531	47816591	16
chr19	47839071	47839111	32
chr19	47839271	47839331	13
chr19	47852371	47852411	56
chr19	47910511	47910751	15
chr19	47931751	47931811	24
chr19	47949411	47949471	16
chr19	47950951	47951311	43
chr19	47975391	47975451	16
chr19	47983651	47983691	16
chr19	47987211	47987471	36
chr19	47998131	47998171	13
chr19	48000491	48000911	16
chr19	48017971	48018491	41
chr19	48018671	48018711	73
chr19	48043331	48043371	14
chr19	48103431	48103471	13
chr19	48103731	48103851	50
chr19	48111311	48111571	38
chr19	48111751	48112411	25
chr19	48113411	48113751	15
chr19	48151511	48151551	13
chr19	48199431	48199471	12
chr19	48216551	48216671	23
chr19	48232931	48232971	26
chr19	48233151	48233491	43
chr19	48246231	48246291	12
chr19	48246611	48247011	53
chr19	48248911	48248971	15
chr19	48281451	48281791	25
chr19	48366871	48366911	21
chr19	48395291	48395331	56
chr19	48613791	48613971	15
chr19	48673371	48673711	21
chr19	48673891	48673931	19
chr19	48707191	48707231	37
chr19	48759011	48759151	13
chr19	48794351	48794391	20
chr19	48823871	48823991	15
chr19	48824191	48824271	12
chr19	48824551	48824811	23
chr19	48825211	48825411	84
chr19	48828731	48828851	18
chr19	48829451	48829691	15
chr19	48836031	48836091	14
chr19	48836491	48836671	15
chr19	48837251	48837331	41
chr19	48837491	48837531	31
chr19	48866451	48866631	21
chr19	48866851	48866931	18
chr19	48867251	48867491	37
chr19	48867671	48867771	14
chr19	48894011	48894231	28
chr19	48894491	48894831	33
chr19	48896911	48897191	21
chr19	48898011	48898051	13
chr19	48901711	48901871	17
chr19	48902031	48902091	22
chr19	48917751	48917851	12
chr19	48948931	48949131	27
chr19	48949311	48949351	31
chr19	48964971	48965011	13
chr19	48965291	48965551	17
chr19	48965731	48965771	13
chr19	48972331	48972371	25
chr19	48972551	48972711	32
chr19	48972931	48972971	30
chr19	48983691	48983731	14
chr19	48993211	48993251	13
chr19	48994351	48994391	13
chr19	48996111	48996171	12
chr19	48996331	48996451	31
chr19	48996751	48997251	29
chr19	49004511	49004851	24
chr19	49005631	49005771	17
chr19	49016771	49016811	22
chr19	49017011	49017051	13
chr19	49017271	49017331	12
chr19	49057191	49057231	23
chr19	49061691	49061751	12
chr19	49071831	49071891	15
chr19	49092331	49092371	44
chr19	49117691	49118211	29
chr19	49118411	49118571	22
chr19	49122331	49122751	43
chr19	49127331	49127791	28
chr19	49132931	49133151	19
chr19	49133311	49133351	22
chr19	49137851	49137891	54
chr19	49138591	49138631	15
chr19	49138891	49139171	21
chr19	49140231	49140271	14
chr19	49140751	49140951	56
chr19	49142171	49142211	18
chr19	49143411	49143471	16
chr19	49148731	49148871	14
chr19	49149611	49149731	27
chr19	49149891	49149991	17
chr19	49165331	49165391	12
chr19	49167931	49167971	14
chr19	49178731	49178771	19
chr19	49181631	49181671	15
chr19	49217251	49217291	29
chr19	49217611	49217811	42
chr19	49223751	49223811	13
chr19	49224151	49224351	17
chr19	49225231	49225291	12
chr19	49228091	49228131	19
chr19	49242331	49242371	49
chr19	49242791	49242831	16
chr19	49243811	49243911	13
chr19	49244891	49244931	33
chr19	49250391	49250671	15
chr19	49255871	49256111	14
chr19	49256271	49256711	19
chr19	49298451	49298571	16
chr19	49298731	49298831	21
chr19	49311031	49311071	15
chr19	49314151	49314391	40
chr19	49315571	49315631	50
chr19	49316071	49316131	13
chr19	49339591	49339651	12
chr19	49362791	49362891	16
chr19	49363231	49363291	12
chr19	49363631	49363671	18
chr19	49370571	49370711	14
chr19	49375491	49375551	12
chr19	49375751	49375811	49
chr19	49376211	49376351	16
chr19	49376531	49376671	32
chr19	49376831	49377171	44
chr19	49378591	49378631	25
chr19	49378911	49379191	31
chr19	49382071	49382191	29
chr19	49399751	49399831	16
chr19	49403451	49403611	22
chr19	49403991	49404131	25
chr19	49422371	49422411	22
chr19	49428171	49428231	14
chr19	49436871	49436991	44
chr19	49455091	49455131	13
chr19	49458031	49458071	40
chr19	49458291	49458371	13
chr19	49465451	49465871	32
chr19	49467151	49467191	97
chr19	49468491	49468531	41
chr19	49468931	49468971	17
chr19	49470791	49471151	20
chr19	49472611	49472691	12
chr19	49474391	49474431	13
chr19	49490531	49490651	13
chr19	49496631	49496671	49
chr19	49496871	49496971	12
chr19	49517751	49517951	12
chr19	49521071	49521531	22
chr19	49522851	49522971	17
chr19	49559471	49559511	33
chr19	49559731	49559771	13
chr19	49575331	49575371	15
chr19	49588591	49588771	45
chr19	49611611	49611651	16
chr19	49617451	49617691	49
chr19	49617851	49618051	18
chr19	49618311	49618431	24
chr19	49621951	49622511	43
chr19	49623091	49623151	12
chr19	49623311	49623411	25
chr19	49631111	49631331	27
chr19	49632151	49632191	12
chr19	49632631	49632671	19
chr19	49636591	49636651	13
chr19	49645371	49645411	12
chr19	49646171	49646251	21
chr19	49649151	49649631	23
chr19	49652231	49652291	17
chr19	49652431	49652611	37
chr19	49652871	49652931	14
chr19	49653531	49653591	47
chr19	49653851	49654191	28
chr19	49654531	49654591	13
chr19	49655111	49655371	33
chr19	49658431	49658471	42
chr19	49659131	49659271	13
chr19	49660911	49661111	35
chr19	49661311	49661351	18
chr19	49661531	49661591	18
chr19	49713611	49713671	12
chr19	49713791	49713931	14
chr19	49843711	49843771	15
chr19	49864751	49865031	26
chr19	49865271	49865311	15
chr19	49866931	49867071	29
chr19	49912331	49912371	13
chr19	49918531	49918591	12
chr19	49924471	49924511	22
chr19	49925811	49925951	35
chr19	49929571	49929611	21
chr19	49931271	49931311	19
chr19	49931631	49931791	15
chr19	49934231	49934331	14
chr19	49934651	49934891	20
chr19	49939711	49939831	22
chr19	49940031	49940071	13
chr19	49944591	49944731	17
chr19	49946271	49946651	23
chr19	49946851	49947231	25
chr19	49954631	49954671	12
chr19	49956391	49956771	30
chr19	49977351	49977411	40
chr19	49982131	49982171	15
chr19	49990391	49990971	28
chr19	49993071	49993211	18
chr19	49995771	49995931	17
chr19	49999311	49999791	23
chr19	50003131	50003191	12
chr19	50003631	50003891	29
chr19	50010091	50010131	12
chr19	50016671	50016731	12
chr19	50031091	50031131	42
chr19	50036731	50036791	15
chr19	50037051	50037191	31
chr19	50037551	50037591	27
chr19	50083831	50083911	15
chr19	50093791	50093851	17
chr19	50094951	50095071	21
chr19	50095451	50095511	18
chr19	50096791	50096851	13
chr19	50143371	50143531	15
chr19	50143751	50143951	29
chr19	50145191	50145231	43
chr19	50165291	50165331	12
chr19	50167891	50167951	35
chr19	50169091	50169391	24
chr19	50175691	50175751	24
chr19	50180151	50180191	14
chr19	50180531	50180651	40
chr19	50180871	50181031	17
chr19	50183991	50184131	27
chr19	50192551	50192871	16
chr19	50215911	50215951	13
chr19	50243571	50243731	13
chr19	50249571	50249651	25
chr19	50249851	50250031	17
chr19	50265331	50265471	28
chr19	50269711	50269771	15
chr19	50270011	50270171	22
chr19	50270371	50270431	13
chr19	50276451	50276511	13
chr19	50279211	50279371	36
chr19	50294351	50294411	14
chr19	50308671	50308871	22
chr19	50311911	50312071	18
chr19	50312531	50312711	12
chr19	50316291	50316331	29
chr19	50321451	50321691	23
chr19	50353911	50353951	33
chr19	50354191	50354511	37
chr19	50358331	50358411	12
chr19	50359511	50359551	12
chr19	50360411	50360631	17
chr19	50361771	50361811	12
chr19	50363811	50363851	18
chr19	50364171	50364211	15
chr19	50366251	50366311	16
chr19	50370271	50370431	32
chr19	50370771	50370831	38
chr19	50372451	50372491	22
chr19	50373091	50373131	38
chr19	50373351	50373511	22
chr19	50379451	50379951	39
chr19	50380731	50380911	15
chr19	50381291	50381331	26
chr19	50381531	50381591	18
chr19	50392991	50393771	40
chr19	50394331	50394411	16
chr19	50416731	50416791	13
chr19	50427331	50427391	17
chr19	50427751	50427791	21
chr19	50432331	50432551	25
chr19	50432771	50432831	33
chr19	50432991	50433131	28
chr19	50434071	50434231	16
chr19	50436251	50436291	15
chr19	50441151	50441291	14
chr19	50487051	50487091	12
chr19	50528411	50528731	32
chr19	50529251	50529411	16
chr19	50554011	50554071	16
chr19	50640031	50640071	12
chr19	50651111	50651371	27
chr19	50706851	50707051	20
chr19	50770371	50770551	12
chr19	50771531	50771571	18
chr19	50772931	50773251	36
chr19	50794191	50794251	13
chr19	50815631	50815671	30
chr19	50828811	50829031	22
chr19	50831551	50831591	15
chr19	50832011	50832131	13
chr19	50833991	50834231	25
chr19	50836551	50836611	13
chr19	50836771	50836871	31
chr19	50837131	50837171	23
chr19	50837351	50837531	32
chr19	50861011	50861151	25
chr19	50861871	50861911	27
chr19	50872091	50872151	12
chr19	50879791	50880051	21
chr19	50880731	50880791	12
chr19	50881011	50881131	18
chr19	50885311	50885371	13
chr19	50887231	50887951	59
chr19	50918071	50918191	33
chr19	50919051	50919311	18
chr19	50934951	50934991	26
chr19	50979591	50980011	31
chr19	51003631	51003671	26
chr19	51014371	51014851	56
chr19	51015371	51015571	13
chr19	51015711	51015751	15
chr19	51018411	51018471	12
chr19	51021231	51021271	12
chr19	51021951	51022031	12
chr19	51041191	51041231	17
chr19	51059931	51059971	25
chr19	51105051	51105111	29
chr19	51109911	51109991	13
chr19	51111351	51111491	27
chr19	51132591	51132651	12
chr19	51142531	51142591	17
chr19	51142911	51142951	13
chr19	51143151	51143271	16
chr19	51161291	51161631	18
chr19	51161931	51162151	22
chr19	51162291	51162531	41
chr19	51165351	51165731	21
chr19	51169471	51169631	15
chr19	51182831	51182891	12
chr19	51224211	51224311	12
chr19	51227591	51228051	35
chr19	51228311	51228551	43
chr19	51231671	51231731	40
chr19	51244651	51244791	33
chr19	51281211	51281271	15
chr19	51297011	51297071	12
chr19	51297671	51297791	32
chr19	51298131	51298691	38
chr19	51299031	51299071	13
chr19	51299671	51299711	34
chr19	51300071	51300451	25
chr19	51300971	51301011	12
chr19	51307691	51307911	29
chr19	51308211	51308331	29
chr19	51321711	51321751	39
chr19	51324311	51324351	19
chr19	51326651	51326871	16
chr19	51339251	51339611	28
chr19	51373851	51373891	29
chr19	51411671	51411751	12
chr19	51412671	51412811	19
chr19	51503791	51503851	14
chr19	51505931	51506311	22
chr19	51520231	51520271	12
chr19	51568151	51568351	19
chr19	51568491	51568571	18
chr19	51611511	51611631	15
chr19	51611871	51612111	23
chr19	51830431	51830471	13
chr19	51830951	51831011	26
chr19	51842271	51842331	27
chr19	51843031	51843071	12
chr19	51843451	51843491	40
chr19	51843751	51843791	31
chr19	51844491	51844531	16
chr19	51854051	51854091	14
chr19	51869431	51869551	18
chr19	51870771	51871091	34
chr19	51871291	51871411	44
chr19	51871591	51871631	12
chr19	51893811	51893891	12
chr19	51897771	51897811	21
chr19	51920731	51920931	14
chr19	51925351	51925411	34
chr19	51944351	51944411	15
chr19	51971391	51971551	22
chr19	51971891	51971931	12
chr19	51972331	51972371	15
chr19	52011091	52011211	16
chr19	52011551	52011711	37
chr19	52035091	52035151	14
chr19	52044811	52045111	22
chr19	52050091	52050191	79
chr19	52051111	52051231	22
chr19	52056391	52056771	23
chr19	52070211	52070351	12
chr19	52075771	52075931	16
chr19	52097291	52097331	13
chr19	52097591	52097751	31
chr19	52192311	52192431	26
chr19	52192731	52192771	13
chr19	52193211	52193271	19
chr19	52194111	52194151	24
chr19	52196091	52196151	12
chr19	52196771	52196831	14
chr19	52205251	52205331	12
chr19	52206211	52206351	16
chr19	52207351	52207571	52
chr19	52229471	52229591	27
chr19	52283091	52283131	13
chr19	52299611	52299651	25
chr19	52302811	52302851	13
chr19	52303811	52304051	31
chr19	52310571	52310651	14
chr19	52408031	52408191	15
chr19	52511471	52511571	18
chr19	52531491	52531651	30
chr19	52552131	52552171	23
chr19	52598991	52599071	22
chr19	52642611	52642791	17
chr19	52643271	52643311	23
chr19	52692831	52692871	12
chr19	52693251	52693291	31
chr19	52693491	52693611	20
chr19	52772771	52772811	26
chr19	52773251	52773371	21
chr19	52800451	52800631	13
chr19	53073471	53073511	13
chr19	53073991	53074051	12
chr19	53104071	53104111	13
chr19	53104471	53104591	18
chr19	53104931	53104991	16
chr19	53141591	53141651	14
chr19	53193711	53193851	24
chr19	53194231	53194271	21
chr19	53195791	53195851	14
chr19	53228571	53228631	16
chr19	53229071	53229151	12
chr19	53238391	53238451	17
chr19	53290031	53290071	26
chr19	53400991	53401031	12
chr19	53426191	53426251	23
chr19	53439671	53439891	25
chr19	53445791	53445851	14
chr19	53446371	53446431	13
chr19	53466051	53466151	21
chr19	53606231	53606291	13
chr19	53606671	53606731	25
chr19	53606911	53606971	22
chr19	53662391	53662431	14
chr19	53664511	53664611	18
chr19	53836991	53837051	16
chr19	53898331	53898411	14
chr19	53898891	53898931	14
chr19	53935151	53935231	17
chr19	54020591	54020751	14
chr19	54272531	54272571	27
chr19	54370931	54370971	34
chr19	54371851	54371971	19
chr19	54372351	54372391	15
chr19	54372771	54372891	64
chr19	54376931	54376991	12
chr19	54382691	54382831	21
chr19	54385351	54385411	16
chr19	54393171	54393231	13
chr19	54402171	54402211	18
chr19	54402371	54402511	14
chr19	54410111	54410311	16
chr19	54416051	54416231	14
chr19	54483111	54483151	14
chr19	54523551	54523591	18
chr19	54599191	54599251	15
chr19	54606171	54606531	23
chr19	54618851	54618911	16
chr19	54641271	54641451	16
chr19	54641831	54642031	12
chr19	54642691	54642811	13
chr19	54659211	54659351	13
chr19	54659731	54659811	14
chr19	54663231	54663411	32
chr19	54666191	54666371	22
chr19	54668551	54668591	18
chr19	54672351	54672411	21
chr19	54676891	54676931	12
chr19	54677171	54677211	17
chr19	54677771	54678051	18
chr19	54682531	54682591	17
chr19	54692191	54692271	13
chr19	54693131	54693351	33
chr19	54693911	54694351	36
chr19	54694531	54694711	24
chr19	54694891	54695571	32
chr19	54696051	54696111	13
chr19	54704411	54704731	29
chr19	54704991	54705171	20
chr19	54711791	54711851	25
chr19	54712191	54712491	25
chr19	54712651	54712811	12
chr19	54713131	54713491	21
chr19	54714011	54714091	14
chr19	54714911	54714951	12
chr19	54735651	54735751	18
chr19	54946811	54946851	12
chr19	54959511	54959571	14
chr19	54960291	54960351	36
chr19	54960511	54960571	31
chr19	54960771	54960991	27
chr19	54974191	54974551	22
chr19	54974891	54974951	16
chr19	54975931	54976091	36
chr19	54976351	54976391	13
chr19	55392871	55392991	15
chr19	55549791	55549831	91
chr19	55553251	55553411	21
chr19	55555831	55555911	12
chr19	55556191	55556251	19
chr19	55558831	55558871	24
chr19	55560611	55560691	12
chr19	55574291	55574471	33
chr19	55591671	55591711	16
chr19	55591931	55592171	19
chr19	55592571	55593051	32
chr19	55597551	55597711	14
chr19	55610411	55610611	13
chr19	55627771	55627811	12
chr19	55628691	55628811	14
chr19	55629111	55629231	27
chr19	55653351	55653391	13
chr19	55657691	55657811	17
chr19	55658211	55658291	24
chr19	55667571	55667611	19
chr19	55667731	55667871	15
chr19	55668031	55668111	13
chr19	55668891	55668971	12
chr19	55669151	55669191	21
chr19	55670491	55670831	45
chr19	55672111	55672151	48
chr19	55677731	55677771	21
chr19	55677991	55678171	25
chr19	55684531	55684571	12
chr19	55684911	55684951	17
chr19	55685171	55685331	18
chr19	55686551	55686591	23
chr19	55687011	55687151	17
chr19	55690571	55690731	20
chr19	55691591	55691651	26
chr19	55700891	55700931	14
chr19	55718611	55718671	43
chr19	55727871	55728551	33
chr19	55728771	55728811	12
chr19	55735051	55735091	15
chr19	55735571	55735631	13
chr19	55739951	55740011	16
chr19	55769051	55769231	18
chr19	55769791	55769991	16
chr19	55770251	55770291	34
chr19	55770511	55770831	62
chr19	55781611	55781731	15
chr19	55791411	55791571	22
chr19	55792291	55792331	18
chr19	55813271	55813311	26
chr19	55824491	55824551	12
chr19	55828151	55828271	12
chr19	55850151	55850231	15
chr19	55850611	55850651	32
chr19	55851131	55851291	33
chr19	55851611	55851651	15
chr19	55852231	55852391	22
chr19	55865231	55865291	13
chr19	55865531	55865831	16
chr19	55880631	55880811	24
chr19	55881351	55881551	16
chr19	55885651	55885691	12
chr19	55889031	55889151	14
chr19	55894851	55894911	12
chr19	55895351	55895631	21
chr19	55897211	55897271	24
chr19	55901331	55901371	12
chr19	55918731	55918971	18
chr19	55919151	55919191	27
chr19	55919411	55919711	35
chr19	55948951	55949051	17
chr19	55951831	55952071	23
chr19	55953471	55953651	15
chr19	55963671	55963711	12
chr19	55964051	55964211	23
chr19	55964631	55964671	12
chr19	55972271	55972331	12
chr19	55972531	55973311	38
chr19	55978471	55978631	19
chr19	55979271	55979331	27
chr19	55987811	55987991	27
chr19	55996151	55996271	25
chr19	55996431	55996551	31
chr19	55996751	55997051	14
chr19	56000671	56000711	14
chr19	56005131	56005171	12
chr19	56005991	56006051	16
chr19	56015091	56015291	28
chr19	56015551	56015611	18
chr19	56028411	56028691	27
chr19	56056411	56056551	30
chr19	56058791	56059011	17
chr19	56061471	56061651	15
chr19	56092311	56092431	18
chr19	56098811	56098851	23
chr19	56110471	56110951	31
chr19	56111511	56111971	28
chr19	56116731	56116871	38
chr19	56117171	56117211	14
chr19	56135871	56136011	46
chr19	56146291	56146351	16
chr19	56151351	56151671	35
chr19	56152251	56152331	32
chr19	56152551	56152791	34
chr19	56153911	56154131	16
chr19	56154371	56154431	13
chr19	56154951	56154991	53
chr19	56155371	56155431	12
chr19	56159211	56159591	31
chr19	56159811	56159931	26
chr19	56160111	56160151	14
chr19	56165131	56165171	44
chr19	56165471	56165511	18
chr19	56166351	56166871	23
chr19	56181671	56181851	13
chr19	56186371	56186791	43
chr19	56215251	56215291	24
chr19	56577951	56578151	16
chr19	56610211	56610371	14
chr19	56614691	56614831	12
chr19	56631851	56632171	22
chr19	56632971	56633031	46
chr19	56637291	56637431	25
chr19	56652151	56652351	15
chr19	56652551	56652591	13
chr19	56764231	56764371	15
chr19	56774891	56774931	12
chr19	56821111	56821171	19
chr19	56825931	56826211	18
chr19	56826711	56826831	16
chr19	56879631	56879831	21
chr19	56904591	56905211	20
chr19	56915351	56915791	24
chr19	57742471	57742511	13
chr19	57752011	57752191	41
chr19	57791351	57791391	14
chr19	57791711	57792071	24
chr19	57831791	57832031	21
chr19	57901491	57901551	12
chr19	57922691	57922731	12
chr19	57946931	57947031	15
chr19	58038751	58038811	12
chr19	58090391	58090491	13
chr19	58125571	58125611	20
chr19	58144371	58144711	18
chr19	58175791	58175851	13
chr19	58193151	58193191	12
chr19	58258351	58258391	14
chr19	58281351	58281411	12
chr19	58325971	58326211	15
chr19	58331191	58331231	23
chr19	58521151	58521331	15
chr19	58661831	58662251	20
chr19	58666191	58666231	17
chr19	58666511	58666551	24
chr19	58694571	58694971	31
chr19	58715331	58715411	12
chr19	58739911	58739991	15
chr19	58740151	58740291	29
chr19	58789991	58790351	45
chr19	58790531	58791031	33
chr19	58816671	58816711	31
chr19	58838171	58838211	23
chr19	58838471	58838711	38
chr19	58858511	58858671	13
chr19	58858991	58859191	14
chr19	58873431	58873651	21
chr19	58873911	58874311	44
chr19	58892171	58892331	52
chr19	58897951	58898131	35
chr19	58898471	58898711	24
chr19	58906811	58906951	27
chr19	58907431	58907731	14
chr19	58912411	58912831	33
chr19	58913011	58913071	28
chr19	58919231	58919671	38
chr19	58919851	58920371	52
chr19	58962691	58962991	27
chr19	58963151	58963211	15
chr19	58978071	58978671	35
chr19	58987171	58987211	33
chr19	58987451	58987631	79
chr19	58988631	58988671	13
chr19	59010291	59010351	12
chr19	59010551	59010591	12
chr19	59010871	59010911	48
chr19	59024271	59024331	12
chr19	59025411	59025611	45
chr19	59030751	59031211	60
chr19	59031491	59031551	12
chr19	59055391	59055671	17
chr19	59055851	59055911	33
chr19	59056111	59056271	17
chr19	59060451	59060611	14
chr19	59061771	59061831	14
chr19	59066271	59066491	69
chr19	59069451	59069631	25
chr19	59069951	59070651	25
chr19	59071011	59071071	39
chr19	59073611	59073691	17
chr19	59084351	59084391	39
chr19	59084611	59084971	26
chr19	59086751	59087271	39
chr19	59092631	59092691	42
chr19	59093111	59093231	13
chr2	264711	264971	31
chr2	265151	265191	13
chr2	289911	289971	14
chr2	636971	637131	14
chr2	676691	676951	21
chr2	677251	677311	27
chr2	677711	677751	17
chr2	740511	740671	17
chr2	1136231	1136291	15
chr2	2617291	2617391	28
chr2	3099411	3099471	19
chr2	3307011	3307051	12
chr2	3307531	3307591	16
chr2	3381471	3381551	26
chr2	3381791	3381851	22
chr2	3383531	3383951	29
chr2	3462991	3463031	12
chr2	3467851	3467891	12
chr2	3497611	3497711	15
chr2	3522631	3523511	37
chr2	3583591	3583631	19
chr2	3584451	3584491	13
chr2	3605691	3605731	14
chr2	3606011	3606251	40
chr2	3611291	3611331	13
chr2	3622711	3622871	34
chr2	3623371	3623571	13
chr2	3642591	3642871	46
chr2	3652811	3652891	13
chr2	3688931	3688971	12
chr2	3698751	3698791	12
chr2	3704471	3704511	15
chr2	6913371	6913411	13
chr2	6987571	6987691	31
chr2	7005431	7005491	12
chr2	7005651	7005691	20
chr2	7005971	7006291	56
chr2	7026351	7026531	15
chr2	7027951	7028011	27
chr2	7029011	7029091	12
chr2	7034131	7034171	93
chr2	7050031	7050071	35
chr2	7057171	7057231	15
chr2	7057411	7057711	19
chr2	7148351	7148511	29
chr2	7237811	7237851	13
chr2	8144451	8144511	35
chr2	8442311	8442351	14
chr2	8470331	8470371	12
chr2	8665891	8665951	34
chr2	8666331	8666571	17
chr2	8676311	8676471	19
chr2	8676691	8677011	22
chr2	8685191	8685231	33
chr2	8685531	8685571	14
chr2	8692451	8692571	12
chr2	8723811	8723871	20
chr2	8724051	8724251	18
chr2	8727091	8727131	13
chr2	8733531	8733611	17
chr2	8733791	8733891	13
chr2	8738571	8738611	12
chr2	8756071	8756211	39
chr2	8785071	8785211	18
chr2	8817851	8818391	21
chr2	8818951	8819051	103
chr2	8819311	8819451	29
chr2	8819611	8819651	15
chr2	8821611	8821671	14
chr2	8822171	8822211	25
chr2	8825111	8825191	15
chr2	8825371	8826091	29
chr2	8833551	8833611	18
chr2	8977451	8977711	16
chr2	9034531	9034571	19
chr2	9138751	9138871	16
chr2	9143191	9143291	12
chr2	9143691	9143851	23
chr2	9144111	9144251	32
chr2	9144531	9144571	16
chr2	9250811	9250871	13
chr2	9252431	9252471	17
chr2	9283011	9283051	31
chr2	9341531	9341591	14
chr2	9346451	9346891	32
chr2	9347351	9347471	18
chr2	9374991	9375031	12
chr2	9453751	9453811	15
chr2	9563111	9563531	25
chr2	9563691	9564091	28
chr2	9613831	9613891	13
chr2	9695811	9695851	19
chr2	9696051	9696091	63
chr2	9770491	9770531	13
chr2	9770771	9770831	13
chr2	9771291	9771531	33
chr2	9778751	9778791	29
chr2	9782971	9783011	13
chr2	9795811	9795851	12
chr2	9814151	9814211	23
chr2	9843931	9843971	13
chr2	9854811	9854891	15
chr2	9860891	9861031	14
chr2	9892931	9892991	13
chr2	9894531	9894631	12
chr2	9903931	9903991	16
chr2	9908651	9908691	13
chr2	9939991	9940051	26
chr2	9941311	9941891	17
chr2	9952491	9952611	19
chr2	9954071	9954111	13
chr2	9983291	9983351	22
chr2	9983711	9983751	49
chr2	10054831	10055031	13
chr2	10090951	10091371	14
chr2	10091571	10091951	20
chr2	10159851	10159911	15
chr2	10169371	10169411	34
chr2	10169631	10169771	22
chr2	10182911	10182951	15
chr2	10183491	10183551	56
chr2	10183751	10183791	15
chr2	10183991	10184331	31
chr2	10184551	10184591	26
chr2	10196791	10196851	17
chr2	10197531	10197691	20
chr2	10197871	10197931	15
chr2	10198351	10198391	12
chr2	10199231	10199351	12
chr2	10220111	10220331	13
chr2	10237671	10237711	23
chr2	10260391	10260811	56
chr2	10262231	10262451	27
chr2	10262611	10262971	44
chr2	10263271	10263411	16
chr2	10273611	10273671	12
chr2	10379951	10380051	12
chr2	10394711	10394911	22
chr2	10397751	10397851	16
chr2	10410911	10410971	14
chr2	10413551	10413591	12
chr2	10423131	10423171	12
chr2	10423371	10423511	18
chr2	10423711	10423751	13
chr2	10425831	10425931	19
chr2	10442691	10442751	39
chr2	10443111	10443391	21
chr2	10443791	10443931	16
chr2	10471251	10471411	25
chr2	10471711	10471771	12
chr2	10473571	10473611	12
chr2	10483491	10483571	13
chr2	10510071	10510151	22
chr2	10533371	10533431	20
chr2	10549411	10549571	13
chr2	10555331	10555391	13
chr2	10573211	10573311	12
chr2	10575171	10575231	61
chr2	10587871	10588331	27
chr2	10588531	10588591	39
chr2	10588871	10589091	33
chr2	10600731	10600771	17
chr2	10631111	10631151	17
chr2	10638071	10638191	23
chr2	10674971	10675011	14
chr2	10675991	10676031	13
chr2	10688831	10688911	14
chr2	10700911	10700951	14
chr2	10830211	10830271	13
chr2	10899551	10899591	12
chr2	10903011	10903051	17
chr2	10903251	10903311	13
chr2	10917331	10917411	12
chr2	10952531	10952571	16
chr2	10952751	10953131	30
chr2	10971191	10971251	12
chr2	10972631	10972671	17
chr2	10975531	10975571	15
chr2	11059531	11059571	12
chr2	11270151	11270191	23
chr2	11272931	11273051	16
chr2	11295691	11295731	30
chr2	11419691	11419791	18
chr2	11484331	11484411	12
chr2	11484631	11485291	26
chr2	11605851	11606011	17
chr2	11606191	11606351	40
chr2	11796871	11797031	15
chr2	11822271	11822311	12
chr2	11828691	11828771	22
chr2	11884351	11884411	56
chr2	11885311	11885371	14
chr2	11886591	11886631	30
chr2	11886791	11886851	53
chr2	11887151	11887191	19
chr2	11894271	11894311	12
chr2	11919491	11919531	30
chr2	11951291	11951331	13
chr2	11970211	11970311	14
chr2	12081571	12081711	35
chr2	12108251	12108331	56
chr2	12197671	12197731	15
chr2	12214291	12214331	15
chr2	12214511	12214651	25
chr2	12246631	12246851	30
chr2	12307731	12307771	13
chr2	12317291	12317351	23
chr2	12318491	12318551	16
chr2	12417791	12417831	32
chr2	12418031	12418091	13
chr2	12428291	12428431	27
chr2	12574891	12574931	39
chr2	12582231	12582311	12
chr2	12592031	12592211	22
chr2	12596631	12596691	14
chr2	12633451	12633491	13
chr2	12846051	12846091	14
chr2	12856691	12856811	29
chr2	12857051	12857111	19
chr2	12857491	12857551	30
chr2	12858011	12858071	18
chr2	14774751	14774891	16
chr2	14856591	14856631	13
chr2	15394211	15394271	41
chr2	15696471	15696771	24
chr2	15701371	15701451	16
chr2	15731191	15731251	16
chr2	15731911	15731951	69
chr2	15732151	15732211	14
chr2	15732411	15732451	17
chr2	15870791	15870871	44
chr2	15899071	15899131	12
chr2	16795731	16795771	14
chr2	16817791	16817831	16
chr2	17304311	17304351	26
