# HOMER Peaks
# Peak finding parameters:
# tag directory = outputdir/
#
# total peaks = 86424
# peak size = 154
# peaks found using tags on both strands
# minimum distance between peaks = 308
# fragment length = 114
# genome size = 2000000000
# Total tags = 9838548.0
# Total tags in peaks = 4277186.0
# Approximate IP efficiency = 43.47%
# tags per bp = 0.003851
# expected tags per peak = 0.593
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.055958e-06
# FDR tag threshold = 7.0
# number of putative peaks = 105817
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 19381
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks outputdir/ -style factor -o homerPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr1-202	chr1	131188621	131188775	+	249.0	0.937	140.000000	69.31	0.00e+00	0.78
chr1-211	chr1	138982395	138982549	+	249.0	0.957	137.000000	172.13	0.00e+00	0.81
chr2-230	chr2	19628321	19628475	+	249.0	0.916	138.000000	27.05	9.91e-251	0.80
chr3-156	chr3	75835661	75835815	+	249.0	0.962	130.000000	279.72	0.00e+00	0.86
chr3-130	chr3	135420685	135420839	+	249.0	0.969	137.000000	111.09	0.00e+00	0.82
chr4-136	chr4	141605973	141606127	+	249.0	0.913	148.000000	76.41	0.00e+00	0.75
chr6-118	chr6	65144687	65144841	+	249.0	0.913	146.000000	133.88	0.00e+00	0.76
chr6-164	chr6	91679105	91679259	+	249.0	0.928	137.000000	33.33	3.48e-272	0.82
chr6-148	chr6	116227789	116227943	+	249.0	0.892	141.000000	135.04	0.00e+00	0.78
chr7-116	chr7	63916493	63916647	+	249.0	0.927	158.000000	32.03	4.26e-268	0.70
chr7-154	chr7	80069301	80069455	+	249.0	0.955	145.000000	103.05	0.00e+00	0.77
chr7-141	chr7	80427798	80427952	+	249.0	0.907	150.000000	29.61	5.31e-260	0.75
chr7-170	chr7	98321144	98321298	+	249.0	0.896	142.000000	23.10	1.32e-234	0.78
chr7-172	chr7	126975554	126975708	+	249.0	0.847	142.000000	89.51	0.00e+00	0.77
chr9-142	chr9	62913504	62913658	+	249.0	0.935	135.000000	124.32	0.00e+00	0.82
chr9-85	chr9	108809376	108809530	+	249.0	0.872	153.000000	57.38	0.00e+00	0.72
chr11-199	chr11	16956667	16956821	+	249.0	0.977	139.000000	178.00	0.00e+00	0.81
chr11-193	chr11	21265538	21265692	+	249.0	0.965	140.000000	233.79	0.00e+00	0.78
chr11-187	chr11	83663677	83663831	+	249.0	0.929	142.000000	54.77	9.88e-324	0.78
chr11-126	chr11	116436818	116436972	+	249.0	0.773	157.000000	81.58	0.00e+00	0.70
chr11-203	chr11	120518185	120518339	+	249.0	0.896	139.000000	76.78	0.00e+00	0.81
chr12-80	chr12	86241651	86241805	+	249.0	0.818	145.000000	81.16	0.00e+00	0.76
chr13-88	chr13	54223319	54223473	+	249.0	0.861	147.000000	48.65	2.01e-311	0.76
chr14-91	chr14	60736647	60736801	+	249.0	0.913	142.000000	46.48	1.11e-306	0.77
chr15-100	chr15	10769790	10769944	+	249.0	0.952	145.000000	36.94	7.82e-283	0.78
chr15-120	chr15	50840675	50840829	+	249.0	0.865	139.000000	116.90	0.00e+00	0.79
chr15-84	chr15	58933662	58933816	+	249.0	0.955	151.000000	116.90	0.00e+00	0.73
chr15-146	chr15	89177671	89177825	+	249.0	0.928	133.000000	30.83	3.60e-264	0.86
chr16-127	chr16	33769995	33770149	+	249.0	0.953	133.000000	252.65	0.00e+00	0.84
chr16-86	chr16	92874164	92874318	+	249.0	0.917	148.000000	158.22	0.00e+00	0.76
chr17-88	chr17	5429551	5429705	+	249.0	0.918	150.000000	326.34	0.00e+00	0.74
chr17-67	chr17	34143075	34143229	+	249.0	0.820	159.000000	42.34	5.79e-297	0.69
chr17-151	chr17	47221156	47221310	+	249.0	0.905	131.000000	33.05	2.60e-271	0.84
chr17-92	chr17	88442044	88442198	+	249.0	0.922	150.000000	57.17	0.00e+00	0.74
chr19-123	chr19	21895623	21895777	+	249.0	0.891	134.000000	34.66	3.22e-276	0.82
chr19-66	chr19	60818837	60818991	+	249.0	0.866	154.000000	87.02	0.00e+00	0.74
chr1-207	chr1	173694360	173694514	+	248.0	0.943	139.000000	255.74	0.00e+00	0.81
chr2-167	chr2	160210638	160210792	+	248.0	0.947	149.000000	9.91	4.73e-150	0.75
chr3-138	chr3	50719196	50719350	+	248.0	0.944	135.000000	236.37	0.00e+00	0.81
chr3-93	chr3	79288185	79288339	+	248.0	0.823	149.000000	62.90	0.00e+00	0.74
chr3-125	chr3	115689596	115689750	+	248.0	0.690	138.000000	20.26	2.22e-220	0.80
chr4-113	chr4	40840560	40840714	+	248.0	0.824	152.000000	49.37	1.09e-311	0.72
chr4-130	chr4	88406899	88407053	+	248.0	0.948	149.000000	195.00	0.00e+00	0.75
chr5-141	chr5	33009887	33010041	+	248.0	0.917	145.000000	103.31	0.00e+00	0.77
chr5-126	chr5	86086882	86087036	+	248.0	0.940	151.000000	102.63	0.00e+00	0.76
chr5-167	chr5	145116374	145116528	+	248.0	0.878	139.000000	48.30	2.05e-309	0.80
chr7-159	chr7	128237987	128238141	+	248.0	0.974	145.000000	84.33	0.00e+00	0.76
chr9-141	chr9	61705741	61705895	+	248.0	0.935	135.000000	29.77	1.67e-259	0.82
chr10-120	chr10	14189217	14189371	+	248.0	0.939	142.000000	44.96	5.55e-302	0.78
chr12-87	chr12	54999176	54999330	+	248.0	0.849	142.000000	120.00	0.00e+00	0.79
chr13-105	chr13	41600078	41600232	+	248.0	0.955	140.000000	15.90	3.83e-196	0.79
chr15-119	chr15	5872189	5872343	+	248.0	0.966	139.000000	268.97	0.00e+00	0.79
chr16-109	chr16	58502155	58502309	+	248.0	0.887	140.000000	51.32	1.04e-315	0.78
chr17-114	chr17	34981754	34981908	+	248.0	0.966	142.000000	187.95	0.00e+00	0.78
chr17-126	chr17	45433446	45433600	+	248.0	0.948	138.000000	63.67	0.00e+00	0.82
chr17-119	chr17	73942690	73942844	+	248.0	0.955	140.000000	80.41	0.00e+00	0.79
chr19-139	chr19	9931232	9931386	+	248.0	0.864	130.000000	71.56	0.00e+00	0.86
chr1-185	chr1	172514094	172514248	+	247.0	0.887	144.000000	62.39	0.00e+00	0.76
chr2-215	chr2	160214669	160214823	+	247.0	0.813	142.000000	15.07	4.93e-190	0.79
chr2-264	chr2	166627615	166627769	+	247.0	0.933	134.000000	51.27	2.43e-314	0.82
chr3-149	chr3	121243025	121243179	+	247.0	0.969	132.000000	408.85	0.00e+00	0.84
chr4-123	chr4	44014909	44015063	+	247.0	0.955	150.000000	20.26	1.83e-219	0.74
chr4-140	chr4	125118081	125118235	+	247.0	0.894	146.000000	11.87	1.02e-166	0.75
chr5-151	chr5	112265550	112265704	+	247.0	0.911	143.000000	55.49	1.63e-322	0.78
chr6-142	chr6	29998917	29999071	+	247.0	0.946	142.000000	287.71	0.00e+00	0.78
chr6-153	chr6	52955428	52955582	+	247.0	0.927	139.000000	204.42	0.00e+00	0.80
chr6-114	chr6	87502899	87503053	+	247.0	0.874	148.000000	26.47	1.79e-246	0.75
chr6-137	chr6	89632457	89632611	+	247.0	0.964	143.000000	118.60	0.00e+00	0.78
chr6-205	chr6	99205314	99205468	+	247.0	0.969	128.000000	180.65	0.00e+00	0.86
chr6-125	chr6	124373616	124373770	+	247.0	0.871	145.000000	65.83	0.00e+00	0.76
chr6-140	chr6	146014495	146014649	+	247.0	0.866	143.000000	88.78	0.00e+00	0.76
chr8-118	chr8	13671831	13671985	+	247.0	0.950	144.000000	17.21	3.70e-203	0.78
chr8-142	chr8	95335857	95336011	+	247.0	0.943	138.000000	98.33	0.00e+00	0.79
chr11-144	chr11	4333182	4333336	+	247.0	0.963	152.000000	131.66	0.00e+00	0.74
chr12-111	chr12	110706872	110707026	+	247.0	0.893	136.000000	70.30	0.00e+00	0.80
chr18-65	chr18	65632002	65632156	+	247.0	0.957	134.000000	168.87	0.00e+00	0.82
chr19-81	chr19	4204120	4204274	+	247.0	0.938	145.000000	62.14	0.00e+00	0.79
chr19-63	chr19	8983465	8983619	+	247.0	0.804	155.000000	17.94	2.53e-207	0.71
chr19-101	chr19	21144779	21144933	+	247.0	0.973	141.000000	408.85	0.00e+00	0.79
chr1-209	chr1	54923466	54923620	+	246.0	0.896	138.000000	24.92	2.31e-239	0.81
chr1-170	chr1	84199975	84200129	+	246.0	0.924	146.000000	87.41	0.00e+00	0.77
chr2-206	chr2	128008696	128008850	+	246.0	0.590	143.000000	20.74	6.20e-221	0.78
chr2-207	chr2	128745864	128746018	+	246.0	0.965	143.000000	58.17	0.00e+00	0.77
chr2-236	chr2	168539177	168539331	+	246.0	0.969	138.000000	72.30	0.00e+00	0.79
chr3-100	chr3	9027445	9027599	+	246.0	0.920	146.000000	111.31	0.00e+00	0.75
chr5-136	chr5	76048222	76048376	+	246.0	0.866	148.000000	249.55	0.00e+00	0.74
chr5-145	chr5	115155956	115156110	+	246.0	0.943	145.000000	61.89	0.00e+00	0.76
chr5-152	chr5	115977788	115977942	+	246.0	0.893	143.000000	203.58	0.00e+00	0.76
chr5-172	chr5	136395741	136395895	+	246.0	0.915	137.000000	42.62	4.76e-294	0.80
chr6-156	chr6	120042908	120043062	+	246.0	0.929	139.000000	52.10	1.08e-314	0.78
chr6-141	chr6	148534499	148534653	+	246.0	0.895	143.000000	168.18	0.00e+00	0.77
chr8-146	chr8	94549631	94549785	+	246.0	0.914	137.000000	102.47	0.00e+00	0.81
chr8-170	chr8	111821293	111821447	+	246.0	0.910	130.000000	109.73	0.00e+00	0.85
chr9-128	chr9	46009753	46009907	+	246.0	0.940	137.000000	47.32	8.80e-305	0.80
chr9-89	chr9	65536308	65536462	+	246.0	0.772	151.000000	13.26	9.42e-177	0.73
chr10-135	chr10	44069237	44069391	+	246.0	0.955	139.000000	203.58	0.00e+00	0.80
chr11-167	chr11	51911705	51911859	+	246.0	0.919	146.000000	34.69	5.73e-273	0.75
chr11-154	chr11	51921855	51922009	+	246.0	0.927	149.000000	40.93	6.79e-290	0.74
chr11-220	chr11	70166422	70166576	+	246.0	0.939	135.000000	170.03	0.00e+00	0.81
chr11-179	chr11	114879825	114879979	+	246.0	0.906	144.000000	46.32	1.33e-302	0.76
chr12-113	chr12	21369122	21369276	+	246.0	0.938	135.000000	66.40	0.00e+00	0.82
chr12-84	chr12	70453005	70453159	+	246.0	0.872	143.000000	119.02	0.00e+00	0.78
chr12-96	chr12	113015227	113015381	+	246.0	0.939	140.000000	59.74	0.00e+00	0.78
chr13-82	chr13	49242810	49242964	+	246.0	0.973	149.000000	80.17	0.00e+00	0.73
chr16-91	chr16	30389874	30390028	+	246.0	0.864	146.000000	63.41	0.00e+00	0.76
chr17-136	chr17	29837601	29837755	+	246.0	0.953	135.000000	71.96	0.00e+00	0.82
chr2-181	chr2	155135600	155135754	+	245.0	0.910	146.000000	75.16	0.00e+00	0.75
chr2-179	chr2	181273950	181274104	+	245.0	0.843	147.000000	59.04	0.00e+00	0.74
chr3-139	chr3	65529439	65529593	+	245.0	0.951	135.000000	52.95	4.52e-315	0.82
chr3-121	chr3	95526705	95526859	+	245.0	0.953	139.000000	24.38	3.34e-236	0.79
chr3-129	chr3	106873007	106873161	+	245.0	0.845	137.000000	87.05	0.00e+00	0.81
chr4-152	chr4	63389862	63390016	+	245.0	0.939	143.000000	23.96	1.80e-234	0.79
chr4-163	chr4	135439366	135439520	+	245.0	0.918	140.000000	86.56	0.00e+00	0.79
chr5-170	chr5	105732159	105732313	+	245.0	0.980	138.000000	89.07	0.00e+00	0.79
chr6-130	chr6	99096204	99096358	+	245.0	0.947	144.000000	192.60	0.00e+00	0.76
chr6-109	chr6	125215627	125215781	+	245.0	0.876	149.000000	73.37	0.00e+00	0.73
chr7-204	chr7	83645596	83645750	+	245.0	0.920	134.000000	41.20	2.28e-289	0.82
chr7-181	chr7	97082966	97083120	+	245.0	0.846	140.000000	107.75	0.00e+00	0.78
chr7-153	chr7	126144478	126144632	+	245.0	0.897	146.000000	123.27	0.00e+00	0.74
chr11-196	chr11	83737453	83737607	+	245.0	0.863	140.000000	137.57	0.00e+00	0.79
chr13-107	chr13	28842950	28843104	+	245.0	0.965	139.000000	51.71	1.25e-312	0.79
chr13-100	chr13	35452558	35452712	+	245.0	0.951	142.000000	73.03	0.00e+00	0.78
chr14-81	chr14	27351558	27351712	+	245.0	0.893	146.000000	59.95	0.00e+00	0.76
chr14-113	chr14	70308694	70308848	+	245.0	0.860	137.000000	149.60	0.00e+00	0.81
chr15-138	chr15	58989029	58989183	+	245.0	0.952	134.000000	56.23	2.95e-321	0.83
chr15-96	chr15	101262549	101262703	+	245.0	0.703	147.000000	34.24	1.61e-270	0.76
chr19-120	chr19	3581457	3581611	+	245.0	0.973	134.000000	256.81	0.00e+00	0.82
chr1-200	chr1	71556968	71557122	+	243.9	0.925	140.000000	247.49	0.00e+00	0.78
chr1-228	chr1	131200222	131200376	+	243.9	0.977	134.000000	62.38	0.00e+00	0.82
chr2-267	chr2	35480192	35480346	+	243.9	0.933	133.000000	71.37	0.00e+00	0.83
chr2-224	chr2	160152202	160152356	+	243.9	0.821	140.000000	59.94	0.00e+00	0.79
chr3-127	chr3	9598133	9598287	+	243.9	0.949	137.000000	222.38	0.00e+00	0.80
chr3-114	chr3	81102237	81102391	+	243.9	0.942	142.000000	108.06	0.00e+00	0.77
chr3-157	chr3	87338096	87338250	+	243.9	0.910	130.000000	82.50	0.00e+00	0.84
chr3-116	chr3	88621055	88621209	+	243.9	0.955	141.000000	36.02	1.55e-274	0.79
chr4-183	chr4	44012432	44012586	+	243.9	0.915	132.000000	19.82	1.19e-214	0.84
chr5-207	chr5	117159501	117159655	+	243.9	0.950	129.000000	37.24	6.33e-278	0.85
chr5-187	chr5	144283704	144283858	+	243.9	0.877	135.000000	58.12	2.47e-323	0.81
chr6-168	chr6	29785874	29786028	+	243.9	0.950	136.000000	180.52	0.00e+00	0.80
chr6-120	chr6	97458058	97458212	+	243.9	0.882	146.000000	15.22	1.06e-188	0.77
chr7-142	chr7	81199881	81200035	+	243.9	0.956	150.000000	63.41	0.00e+00	0.73
chr8-124	chr8	26697723	26697877	+	243.9	0.815	142.000000	24.87	3.22e-237	0.76
chr9-100	chr9	65541756	65541910	+	243.9	0.922	147.000000	11.56	3.37e-162	0.75
chr9-114	chr9	123869348	123869502	+	243.9	0.897	143.000000	144.76	0.00e+00	0.77
chr10-130	chr10	60931958	60932112	+	243.9	0.887	140.000000	76.34	0.00e+00	0.77
chr11-234	chr11	70130040	70130194	+	243.9	0.965	133.000000	184.87	0.00e+00	0.82
chr11-180	chr11	75541048	75541202	+	243.9	0.893	143.000000	121.78	0.00e+00	0.77
chr11-178	chr11	114915025	114915179	+	243.9	0.848	145.000000	21.55	6.20e-223	0.75
chr13-111	chr13	9409172	9409326	+	243.9	0.927	138.000000	255.74	0.00e+00	0.79
chr14-67	chr14	50939054	50939208	+	243.9	0.902	152.000000	83.85	0.00e+00	0.73
chr14-94	chr14	67869269	67869423	+	243.9	0.896	141.000000	207.36	0.00e+00	0.77
chr14-98	chr14	120137649	120137803	+	243.9	0.878	140.000000	111.19	0.00e+00	0.79
chr15-118	chr15	99815024	99815178	+	243.9	0.897	140.000000	65.30	0.00e+00	0.78
chr17-83	chr17	12991220	12991374	+	243.9	0.977	151.000000	72.38	0.00e+00	0.72
chr18-45	chr18	50024066	50024220	+	243.9	0.750	145.000000	51.32	1.42e-310	0.76
chr19-97	chr19	8992839	8992993	+	243.9	0.961	142.000000	35.27	2.03e-272	0.77
chr19-92	chr19	47459024	47459178	+	243.9	0.945	144.000000	125.77	0.00e+00	0.75
chr19-77	chr19	55774914	55775068	+	243.9	0.969	147.000000	255.74	0.00e+00	0.74
chr1-204	chr1	34464709	34464863	+	242.9	0.781	139.000000	29.96	7.22e-255	0.78
chr1-174	chr1	51520367	51520521	+	242.9	0.828	145.000000	42.09	3.64e-289	0.76
chr1-193	chr1	127207247	127207401	+	242.9	0.972	142.000000	36.38	2.06e-274	0.77
chr2-210	chr2	38514532	38514686	+	242.9	0.934	142.000000	84.89	0.00e+00	0.77
chr4-148	chr4	122884134	122884288	+	242.9	0.946	144.000000	22.05	2.80e-224	0.75
chr6-146	chr6	15846018	15846172	+	242.9	0.923	141.000000	27.63	9.33e-247	0.78
chr6-111	chr6	17800845	17800999	+	242.9	0.937	148.000000	203.74	0.00e+00	0.74
chr6-150	chr6	108571284	108571438	+	242.9	0.757	140.000000	42.80	7.45e-291	0.79
chr6-133	chr6	123263293	123263447	+	242.9	0.973	144.000000	33.22	3.07e-265	0.75
chr6-158	chr6	124202251	124202405	+	242.9	0.957	138.000000	288.31	0.00e+00	0.79
chr7-177	chr7	145187895	145188049	+	242.9	0.948	141.000000	32.72	1.02e-263	0.77
chr8-117	chr8	34904208	34904362	+	242.9	0.929	145.000000	45.08	4.21e-296	0.76
chr8-140	chr8	120686197	120686351	+	242.9	0.910	139.000000	78.77	0.00e+00	0.78
chr8-123	chr8	126683687	126683841	+	242.9	0.969	143.000000	59.23	4.94e-324	0.77
chr9-99	chr9	64702982	64703136	+	242.9	0.856	147.000000	75.27	0.00e+00	0.74
chr10-133	chr10	96416708	96416862	+	242.9	0.916	140.000000	215.22	0.00e+00	0.78
chr11-181	chr11	77442870	77443024	+	242.9	0.686	143.000000	59.23	4.94e-324	0.78
chr12-74	chr12	4545587	4545741	+	242.9	0.780	147.000000	59.69	0.00e+00	0.79
chr12-95	chr12	110889061	110889215	+	242.9	0.972	140.000000	52.87	2.51e-312	0.77
chr15-97	chr15	38653013	38653167	+	242.9	0.785	146.000000	21.11	6.02e-220	0.74
chr15-139	chr15	64061308	64061462	+	242.9	0.914	134.000000	12.31	1.65e-167	0.82
chr15-90	chr15	67733039	67733193	+	242.9	0.819	148.000000	85.37	0.00e+00	0.77
chr16-133	chr16	78267587	78267741	+	242.9	0.944	132.000000	203.74	0.00e+00	0.83
chr17-132	chr17	80172812	80172966	+	242.9	0.943	137.000000	47.31	5.17e-301	0.80
chr1-162	chr1	36052647	36052801	+	241.9	0.914	147.000000	179.02	0.00e+00	0.75
chr2-212	chr2	68873169	68873323	+	241.9	0.963	142.000000	45.29	2.40e-295	0.78
chr2-159	chr2	122028215	122028369	+	241.9	0.931	150.000000	185.57	0.00e+00	0.72
chr2-245	chr2	125791456	125791610	+	241.9	0.851	136.000000	52.47	2.97e-310	0.80
chr3-160	chr3	51333288	51333442	+	241.9	0.946	128.000000	68.54	0.00e+00	0.85
chr3-170	chr3	61407057	61407211	+	241.9	0.949	126.000000	47.70	1.34e-300	0.87
chr3-111	chr3	121571596	121571750	+	241.9	0.973	143.000000	84.54	0.00e+00	0.77
chr6-157	chr6	136543257	136543411	+	241.9	0.958	139.000000	223.77	0.00e+00	0.80
chr6-162	chr6	146675194	146675348	+	241.9	0.946	138.000000	65.03	0.00e+00	0.79
chr7-161	chr7	80426369	80426523	+	241.9	0.814	144.000000	28.44	1.30e-248	0.76
chr7-162	chr7	98534724	98534878	+	241.9	0.955	144.000000	107.16	0.00e+00	0.75
chr7-171	chr7	110166294	110166448	+	241.9	0.950	142.000000	128.95	0.00e+00	0.77
chr7-176	chr7	135650135	135650289	+	241.9	0.927	141.000000	25.03	6.92e-236	0.79
chr8-172	chr8	25448039	25448193	+	241.9	0.980	129.000000	64.75	0.00e+00	0.85
chr9-172	chr9	7868910	7869064	+	241.9	0.976	128.000000	35.14	8.68e-270	0.85
chr9-125	chr9	85762511	85762665	+	241.9	0.923	139.000000	202.89	0.00e+00	0.79
chr10-147	chr10	14207742	14207896	+	241.9	0.958	137.000000	66.45	0.00e+00	0.81
chr10-191	chr10	66930838	66930992	+	241.9	0.939	125.000000	25.40	2.29e-237	0.87
chr11-186	chr11	76628780	76628934	+	241.9	0.958	142.000000	200.22	0.00e+00	0.77
chr13-155	chr13	20090471	20090625	+	241.9	0.928	125.000000	23.45	2.03e-229	0.87
chr13-70	chr13	23816278	23816432	+	241.9	0.829	156.000000	183.33	0.00e+00	0.70
chr13-80	chr13	52061540	52061694	+	241.9	0.838	150.000000	104.22	0.00e+00	0.73
chr16-84	chr16	44243418	44243572	+	241.9	0.959	149.000000	46.96	5.03e-299	0.73
chr17-104	chr17	33947536	33947690	+	241.9	0.930	145.000000	113.56	0.00e+00	0.76
chr17-106	chr17	48418343	48418497	+	241.9	0.881	145.000000	192.61	0.00e+00	0.75
chr17-137	chr17	56990153	56990307	+	241.9	0.947	135.000000	185.57	0.00e+00	0.81
chr17-129	chr17	83695886	83696040	+	241.9	0.992	138.000000	317.01	0.00e+00	0.79
chr18-43	chr18	35748381	35748535	+	241.9	0.840	146.000000	50.55	1.76e-306	0.75
chr18-38	chr18	60500132	60500286	+	241.9	0.864	148.000000	56.57	7.00e-318	0.74
chr1-201	chr1	84437670	84437824	+	240.9	0.939	140.000000	256.82	0.00e+00	0.78
chr1-159	chr1	87638331	87638485	+	240.9	0.973	148.000000	38.26	3.47e-277	0.73
chr2-250	chr2	24383762	24383916	+	240.9	0.891	135.000000	44.70	8.51e-293	0.81
chr2-187	chr2	128806733	128806887	+	240.9	0.877	145.000000	64.75	0.00e+00	0.75
chr3-115	chr3	108256945	108257099	+	240.9	0.939	142.000000	62.36	0.00e+00	0.78
chr4-156	chr4	105263728	105263882	+	240.9	0.854	142.000000	22.99	1.53e-226	0.76
chr4-157	chr4	143278473	143278627	+	240.9	0.907	142.000000	49.68	1.91e-303	0.76
chr5-171	chr5	31908098	31908252	+	240.9	0.936	137.000000	210.45	0.00e+00	0.80
chr5-164	chr5	103744742	103744896	+	240.9	0.952	139.000000	63.14	0.00e+00	0.78
chr5-178	chr5	114855324	114855478	+	240.9	0.867	136.000000	51.36	8.28e-307	0.80
chr5-155	chr5	118658625	118658779	+	240.9	0.965	142.000000	112.24	0.00e+00	0.77
chr6-147	chr6	84751516	84751670	+	240.9	0.904	141.000000	78.51	0.00e+00	0.76
chr6-165	chr6	91683107	91683261	+	240.9	0.927	137.000000	18.30	3.46e-204	0.80
chr7-234	chr7	141392960	141393114	+	240.9	0.940	128.000000	90.19	0.00e+00	0.85
chr8-150	chr8	85084747	85084901	+	240.9	0.893	136.000000	46.34	2.00e-296	0.80
chr9-157	chr9	107724307	107724461	+	240.9	0.943	132.000000	68.56	0.00e+00	0.83
chr9-101	chr9	108492157	108492311	+	240.9	0.953	147.000000	144.31	0.00e+00	0.74
chr11-161	chr11	32408010	32408164	+	240.9	0.739	148.000000	89.66	0.00e+00	0.75
chr11-183	chr11	106571727	106571881	+	240.9	0.900	143.000000	139.01	0.00e+00	0.75
chr16-126	chr16	20325439	20325593	+	240.9	0.972	133.000000	134.09	0.00e+00	0.81
chr17-148	chr17	10982265	10982419	+	240.9	0.969	131.000000	91.28	0.00e+00	0.83
chr17-76	chr17	31038577	31038731	+	240.9	0.729	155.000000	31.97	3.30e-259	0.71
chr17-110	chr17	86378672	86378826	+	240.9	0.938	144.000000	62.36	0.00e+00	0.76
chr1-169	chr1	39313774	39313928	+	239.9	0.814	146.000000	45.72	7.65e-294	0.74
chr2-156	chr2	19627217	19627371	+	239.9	0.861	150.000000	25.44	1.50e-235	0.72
chr2-188	chr2	129515099	129515253	+	239.9	0.896	145.000000	56.09	2.23e-314	0.75
chr2-225	chr2	166357926	166358080	+	239.9	0.957	140.000000	169.54	0.00e+00	0.77
chr2-235	chr2	166446761	166446915	+	239.9	0.762	138.000000	40.34	2.60e-281	0.80
chr2-226	chr2	167799725	167799879	+	239.9	0.932	140.000000	58.94	2.29e-319	0.77
chr3-105	chr3	122408870	122409024	+	239.9	0.897	146.000000	70.18	0.00e+00	0.75
chr5-177	chr5	99214624	99214778	+	239.9	0.744	136.000000	56.09	2.23e-314	0.79
chr5-204	chr5	123897516	123897670	+	239.9	0.984	130.000000	239.50	0.00e+00	0.83
chr7-149	chr7	97026885	97027039	+	239.9	0.790	148.000000	60.11	2.35e-321	0.74
chr7-163	chr7	127850210	127850364	+	239.9	0.949	144.000000	117.88	0.00e+00	0.76
chr11-237	chr11	11730211	11730365	+	239.9	0.748	132.000000	43.99	5.70e-290	0.82
chr11-262	chr11	103992812	103992966	+	239.9	0.903	128.000000	114.31	0.00e+00	0.87
chr12-90	chr12	76615028	76615182	+	239.9	0.743	141.000000	100.59	0.00e+00	0.76
chr12-92	chr12	102368157	102368311	+	239.9	0.945	141.000000	28.36	2.90e-246	0.77
chr16-121	chr16	25182060	25182214	+	239.9	0.976	135.000000	279.42	0.00e+00	0.80
chr16-118	chr16	30395280	30395434	+	239.9	0.907	137.000000	158.83	0.00e+00	0.79
chr16-74	chr16	81437625	81437779	+	239.9	0.916	154.000000	109.34	0.00e+00	0.72
chr17-100	chr17	12783373	12783527	+	239.9	0.953	146.000000	81.12	0.00e+00	0.75
chr17-108	chr17	27042829	27042983	+	239.9	0.932	144.000000	110.14	0.00e+00	0.76
chr18-49	chr18	62189464	62189618	+	239.9	0.927	142.000000	25.15	2.15e-234	0.76
chr18-40	chr18	75000367	75000521	+	239.9	0.848	148.000000	115.18	0.00e+00	0.74
chr1-222	chr1	131068368	131068522	+	238.9	0.961	135.000000	98.20	0.00e+00	0.80
chr1-226	chr1	173737137	173737291	+	238.9	0.943	135.000000	39.33	1.34e-277	0.80
chr2-232	chr2	128719491	128719645	+	238.9	0.980	138.000000	58.46	3.32e-317	0.78
chr2-228	chr2	167717310	167717464	+	238.9	0.968	139.000000	29.23	3.35e-248	0.78
chr3-150	chr3	121358381	121358535	+	238.9	0.973	132.000000	181.02	0.00e+00	0.84
chr4-168	chr4	133584265	133584419	+	238.9	0.956	138.000000	148.76	0.00e+00	0.80
chr4-145	chr4	149173800	149173954	+	238.9	0.890	145.000000	52.72	7.69e-307	0.75
chr6-136	chr6	87499931	87500085	+	238.9	0.888	143.000000	15.36	1.10e-185	0.76
chr6-103	chr6	89294706	89294860	+	238.9	0.901	150.000000	30.66	6.41e-253	0.73
chr6-192	chr6	124817970	124818124	+	238.9	0.872	131.000000	58.69	1.35e-317	0.84
chr7-179	chr7	29768426	29768580	+	238.9	0.849	140.000000	64.48	0.00e+00	0.77
chr7-185	chr7	101311219	101311373	+	238.9	0.952	138.000000	85.37	0.00e+00	0.79
chr8-113	chr8	106585766	106585920	+	238.9	0.968	146.000000	227.65	0.00e+00	0.75
chr9-93	chr9	87171640	87171794	+	238.9	0.926	149.000000	187.81	0.00e+00	0.75
chr10-110	chr10	39415704	39415858	+	238.9	0.917	145.000000	28.35	3.51e-245	0.76
chr10-100	chr10	95530855	95531009	+	238.9	0.919	149.000000	181.02	0.00e+00	0.73
chr10-188	chr10	127103764	127103918	+	238.9	0.964	126.000000	306.63	0.00e+00	0.86
chr11-195	chr11	72697441	72697595	+	238.9	0.932	140.000000	78.66	0.00e+00	0.77
chr12-85	chr12	12147981	12148135	+	238.9	0.961	142.000000	288.94	0.00e+00	0.76
chr12-123	chr12	85598177	85598331	+	238.9	0.830	132.000000	46.37	5.15e-294	0.81
chr14-68	chr14	8093513	8093667	+	238.9	0.843	151.000000	79.50	0.00e+00	0.73
chr14-102	chr14	30577763	30577917	+	238.9	0.942	138.000000	30.17	2.54e-251	0.79
chr15-117	chr15	96715173	96715327	+	238.9	0.759	140.000000	83.47	0.00e+00	0.78
chr18-47	chr18	12230113	12230267	+	238.9	0.972	143.000000	132.96	0.00e+00	0.76
