# HOMER Peaks
# Peak finding parameters:
# tag directory = homerNRSFTags/
#
# total peaks = 41866
# peak size = 187
# peaks found using tags on both strands
# minimum distance between peaks = 374
# fragment length = 136
# genome size = 2000000000
# Total tags = 17074091.0
# Total tags in peaks = 2549247.0
# Approximate IP efficiency = 14.93%
# tags per bp = 0.006415
# expected tags per peak = 1.200
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.778235e-07
# FDR tag threshold = 10.0
# number of putative peaks = 48586
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6641
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 79
#
# cmd = findPeaks homerNRSFTags/ -style factor -o homerNRSFPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr17-1199	chr17	18266681	18266867	+	9.96	0.600	16.000000	8.42	6.51e-11	0.83
chr17-1888	chr17	20978825	20979011	+	9.96	0.704	12.000000	6.86	1.36e-09	0.97
chr17-2593	chr17	25572391	25572577	+	9.96	0.842	10.000000	9.29	1.45e-11	1.17
chr17-2196	chr17	25574545	25574731	+	9.96	0.630	11.000000	12.39	1.67e-13	1.17
chr17-1680	chr17	25858789	25858975	+	9.96	0.792	13.000000	8.83	3.13e-11	0.97
chr17-1896	chr17	26578700	26578886	+	9.96	0.900	12.000000	5.91	1.20e-08	0.97
chr17-1526	chr17	27949485	27949671	+	9.96	0.654	14.000000	4.90	1.65e-07	0.83
chr17-1356	chr17	29923693	29923879	+	9.96	0.581	15.000000	4.39	7.25e-07	0.83
chr17-1214	chr17	30264074	30264260	+	9.96	0.850	16.000000	16.52	1.73e-15	0.78
chr17-1215	chr17	30469216	30469402	+	9.96	0.679	16.000000	8.04	1.30e-10	0.78
chr17-1089	chr17	33167856	33168042	+	9.96	0.826	17.000000	6.33	4.46e-09	0.73
chr17-1699	chr17	33307307	33307493	+	9.96	0.750	13.000000	6.28	4.94e-09	0.90
chr17-1537	chr17	33416761	33416947	+	9.96	0.607	14.000000	6.07	8.13e-09	0.83
chr17-1702	chr17	35730575	35730761	+	9.96	0.773	13.000000	16.22	2.33e-15	0.90
chr17-873	chr17	36003367	36003553	+	9.96	0.864	19.000000	10.50	2.22e-12	0.69
chr17-972	chr17	36850273	36850459	+	9.96	0.828	18.000000	6.66	2.12e-09	0.73
chr17-2241	chr17	37063208	37063394	+	9.96	0.773	11.000000	7.76	2.22e-10	1.06
chr17-1930	chr17	37629612	37629798	+	9.96	0.762	12.000000	15.65	4.12e-15	0.97
chr17-1544	chr17	37855979	37856165	+	9.96	0.708	14.000000	9.59	8.89e-12	0.83
chr17-1371	chr17	38109604	38109790	+	9.96	0.857	15.000000	8.34	7.51e-11	0.78
chr17-1711	chr17	38225389	38225575	+	9.96	0.667	13.000000	5.72	1.90e-08	0.97
chr17-1713	chr17	38345967	38346153	+	9.96	0.731	13.000000	10.75	1.54e-12	0.90
chr17-1231	chr17	39822113	39822299	+	9.96	0.643	16.000000	7.62	2.87e-10	0.78
chr17-1549	chr17	40400689	40400875	+	9.96	0.719	14.000000	9.20	1.69e-11	0.90
chr17-2265	chr17	40588546	40588732	+	9.96	0.810	11.000000	11.01	1.05e-12	1.06
chr17-1385	chr17	41322976	41323162	+	9.96	0.667	15.000000	7.19	6.79e-10	0.83
chr17-1722	chr17	42164843	42165029	+	9.96	0.773	13.000000	5.04	1.12e-07	0.97
chr17-1725	chr17	43325277	43325463	+	9.96	0.633	13.000000	7.56	3.25e-10	0.90
chr17-1112	chr17	43398357	43398543	+	9.96	0.697	17.000000	4.57	4.22e-07	0.69
chr17-1564	chr17	43677576	43677762	+	9.96	0.789	14.000000	68.62	1.09e-25	0.83
chr17-1567	chr17	45078564	45078750	+	9.96	0.900	14.000000	13.52	4.24e-14	0.83
chr17-1977	chr17	45772722	45772908	+	9.96	0.586	12.000000	5.01	1.21e-07	1.06
chr17-1242	chr17	46749114	46749300	+	9.96	0.786	16.000000	13.94	2.60e-14	0.90
chr17-1571	chr17	46949024	46949210	+	9.96	0.692	14.000000	8.26	8.64e-11	0.90
chr17-1734	chr17	46986314	46986500	+	9.96	0.696	13.000000	4.65	3.42e-07	0.90
chr17-1399	chr17	47492399	47492585	+	9.96	0.516	15.000000	10.25	3.19e-12	0.83
chr17-1990	chr17	48423954	48424140	+	9.96	0.519	12.000000	4.86	9.50e-07	0.97
chr17-1992	chr17	48504916	48505102	+	9.96	0.789	12.000000	7.37	4.73e-10	0.97
chr17-1577	chr17	49451841	49452027	+	9.96	0.944	14.000000	9.59	8.89e-12	0.83
chr17-1248	chr17	50836374	50836560	+	9.96	0.870	16.000000	8.92	2.69e-11	0.83
chr17-2325	chr17	53624711	53624897	+	9.96	0.750	11.000000	8.11	1.14e-10	1.17
chr17-2004	chr17	53666354	53666540	+	9.96	0.792	12.000000	4.00	2.51e-06	1.06
chr17-997	chr17	53720270	53720456	+	9.96	0.840	18.000000	5.91	1.20e-08	0.73
chr17-1581	chr17	53737639	53737825	+	9.96	0.714	14.000000	8.58	4.88e-11	0.83
chr17-1250	chr17	53776742	53776928	+	9.96	0.543	16.000000	8.50	5.65e-11	0.78
chr17-2007	chr17	54189570	54189756	+	9.96	0.947	12.000000	5.19	7.52e-08	0.97
chr17-1748	chr17	54298010	54298196	+	9.96	0.947	13.000000	17.84	4.77e-16	0.97
chr17-1413	chr17	55333588	55333774	+	9.96	0.593	15.000000	8.34	7.51e-11	0.78
chr17-1583	chr17	55510265	55510451	+	9.96	0.556	14.000000	6.28	4.94e-09	0.83
chr17-1416	chr17	55629369	55629555	+	9.96	0.727	15.000000	5.22	6.93e-08	0.78
chr17-1418	chr17	55884370	55884556	+	9.96	0.682	15.000000	6.37	4.02e-09	0.78
chr17-1757	chr17	56000533	56000719	+	9.96	0.944	13.000000	5.79	1.58e-08	0.90
chr17-2020	chr17	56591780	56591966	+	9.96	0.536	12.000000	5.22	6.93e-08	0.97
chr17-1006	chr17	57642758	57642944	+	9.96	0.724	18.000000	10.02	4.52e-12	0.69
chr17-1586	chr17	57860936	57861122	+	9.96	0.760	14.000000	4.65	3.42e-07	0.83
chr17-1008	chr17	58469528	58469714	+	9.96	0.439	18.000000	4.82	2.06e-07	0.73
chr17-2029	chr17	59413507	59413693	+	9.96	0.760	12.000000	10.50	2.22e-12	1.06
chr17-1131	chr17	61538298	61538484	+	9.96	0.613	17.000000	12.93	8.55e-14	0.78
chr17-2039	chr17	63074427	63074613	+	9.96	0.571	12.000000	5.72	1.90e-08	0.97
chr17-1771	chr17	64187838	64188024	+	9.96	0.679	13.000000	7.83	1.95e-10	0.90
chr17-1772	chr17	64227431	64227617	+	9.96	0.727	13.000000	13.94	2.60e-14	0.97
chr17-2048	chr17	64577336	64577522	+	9.96	0.783	12.000000	5.95	1.09e-08	0.97
chr17-1774	chr17	64925902	64926088	+	9.96	0.708	13.000000	10.25	3.19e-12	0.90
chr17-1775	chr17	65434867	65435053	+	9.96	0.696	13.000000	5.04	1.12e-07	0.90
chr17-2052	chr17	65796587	65796773	+	9.96	0.800	12.000000	12.56	1.34e-13	0.97
chr17-1264	chr17	65821541	65821727	+	9.96	0.944	16.000000	12.93	8.55e-14	0.73
chr17-1436	chr17	65991334	65991520	+	9.96	0.641	15.000000	4.85	1.91e-07	0.90
chr17-1268	chr17	67835727	67835913	+	9.96	0.842	16.000000	22.10	1.32e-16	0.78
chr17-1611	chr17	71766770	71766956	+	9.96	0.880	14.000000	7.76	2.22e-10	0.90
chr17-1441	chr17	71865656	71865842	+	9.96	0.750	15.000000	15.38	5.44e-15	0.90
chr17-1789	chr17	72861092	72861278	+	9.96	0.630	13.000000	11.01	1.05e-12	0.97
chr17-1443	chr17	72868931	72869117	+	9.96	0.714	15.000000	5.65	2.28e-08	0.78
chr17-1274	chr17	72983636	72983822	+	9.96	0.792	16.000000	6.07	8.13e-09	0.73
chr17-1022	chr17	73179026	73179212	+	9.96	0.514	18.000000	6.03	8.96e-09	0.69
chr17-1278	chr17	73851746	73851932	+	9.96	0.621	16.000000	5.79	1.58e-08	0.83
chr17-1280	chr17	73975404	73975590	+	9.96	0.486	16.000000	5.91	1.20e-08	0.78
chr17-1282	chr17	74364703	74364889	+	9.96	0.714	16.000000	7.14	7.65e-10	0.73
chr17-1449	chr17	74525915	74526101	+	9.96	0.613	15.000000	6.56	2.64e-09	0.83
chr17-1452	chr17	75136595	75136781	+	9.96	0.760	15.000000	9.70	7.53e-12	0.83
chr17-1150	chr17	75417423	75417609	+	9.96	0.677	17.000000	4.21	1.29e-06	0.78
chr17-1799	chr17	75954366	75954552	+	9.96	0.571	13.000000	9.39	1.23e-11	0.90
chr17-1620	chr17	75954780	75954966	+	9.96	0.808	14.000000	9.39	1.23e-11	0.90
chr17-2417	chr17	76247008	76247194	+	9.96	0.895	11.000000	6.86	1.36e-09	1.06
chr17-2420	chr17	76349153	76349339	+	9.96	0.750	11.000000	6.42	3.62e-09	1.06
chr17-1624	chr17	76875787	76875973	+	9.96	0.562	14.000000	6.24	5.46e-09	0.90
chr17-1456	chr17	77813125	77813311	+	9.96	0.750	15.000000	6.07	8.13e-09	0.78
chr17-1458	chr17	78161497	78161683	+	9.96	0.708	15.000000	10.02	4.52e-12	0.78
chr17-1805	chr17	78570659	78570845	+	9.96	0.700	13.000000	9.15	2.73e-10	0.89
chr17-1632	chr17	79068721	79068907	+	9.96	0.850	14.000000	5.34	4.98e-08	0.90
chr17-1161	chr17	79995345	79995531	+	9.96	0.595	17.000000	7.08	8.61e-10	0.78
chr17-1037	chr17	80231373	80231559	+	9.96	0.633	18.000000	6.37	4.02e-09	0.69
chr17-1468	chr17	80709703	80709889	+	9.96	0.679	15.000000	8.75	3.64e-11	0.83
chr17-1470	chr17	80824734	80824920	+	9.96	0.727	15.000000	8.42	6.51e-11	0.83
chr18-688	chr18	322656	322842	+	9.96	0.810	12.000000	15.38	5.44e-15	0.97
chr18-475	chr18	985443	985629	+	9.96	0.593	15.000000	12.74	1.07e-13	0.78
chr18-391	chr18	3247353	3247539	+	9.96	0.548	17.000000	5.61	2.49e-08	0.73
chr18-431	chr18	3247744	3247930	+	9.96	0.667	16.000000	5.68	2.08e-08	0.83
chr18-522	chr18	3340102	3340288	+	9.96	0.895	14.000000	10.75	1.54e-12	0.83
chr18-693	chr18	3579824	3580010	+	9.96	0.789	12.000000	8.92	2.69e-11	0.97
chr18-483	chr18	5820072	5820258	+	9.96	0.818	15.000000	26.24	9.19e-19	0.83
chr18-987	chr18	6741371	6741557	+	9.96	0.826	10.000000	21.24	2.87e-17	1.17
chr18-829	chr18	8854630	8854816	+	9.96	0.944	11.000000	12.93	8.55e-14	1.06
chr18-704	chr18	9825662	9825848	+	9.96	0.773	12.000000	7.62	2.87e-10	0.97
chr18-486	chr18	11578914	11579100	+	9.96	0.864	15.000000	16.52	1.73e-15	0.83
chr18-617	chr18	11859977	11860163	+	9.96	0.667	13.000000	6.56	2.64e-09	0.90
chr18-541	chr18	20253237	20253423	+	9.96	0.833	14.000000	7.37	4.73e-10	0.90
chr18-714	chr18	20807329	20807515	+	9.96	0.679	12.000000	5.16	8.15e-08	1.06
chr18-493	chr18	23407972	23408158	+	9.96	0.667	15.000000	5.31	5.41e-08	0.83
chr18-444	chr18	24128362	24128548	+	9.96	0.742	16.000000	4.72	2.76e-07	0.73
chr18-635	chr18	30217692	30217878	+	9.96	0.850	13.000000	14.16	2.03e-14	0.97
chr18-637	chr18	30501498	30501684	+	9.96	0.739	13.000000	6.56	2.64e-09	0.90
chr18-498	chr18	30591529	30591715	+	9.96	0.696	15.000000	14.87	9.33e-15	0.83
chr18-410	chr18	33756790	33756976	+	9.96	0.682	17.000000	7.08	8.61e-10	0.73
chr18-749	chr18	38506667	38506853	+	9.96	0.850	12.000000	11.01	1.05e-12	0.97
chr18-886	chr18	39159319	39159505	+	9.96	0.900	11.000000	21.24	2.87e-17	1.17
chr18-500	chr18	40099335	40099521	+	9.96	0.818	15.000000	25.49	1.48e-18	0.83
chr18-455	chr18	45275593	45275779	+	9.96	0.727	16.000000	15.38	5.44e-15	0.78
chr18-460	chr18	47250202	47250388	+	9.96	0.576	16.000000	5.07	1.04e-07	0.83
chr18-574	chr18	47254387	47254573	+	9.96	0.833	14.000000	4.93	1.53e-07	0.97
chr18-910	chr18	47271379	47271565	+	9.96	0.654	11.000000	10.25	3.19e-12	1.06
chr18-506	chr18	47834602	47834788	+	9.96	0.600	15.000000	11.29	7.13e-13	0.90
chr18-576	chr18	53669018	53669204	+	9.96	0.762	14.000000	12.39	1.67e-13	0.83
chr18-672	chr18	54318127	54318313	+	9.96	0.826	13.000000	10.14	3.80e-12	0.90
chr18-673	chr18	55229195	55229381	+	9.96	0.810	13.000000	12.74	1.07e-13	0.90
chr18-786	chr18	55549239	55549425	+	9.96	0.857	12.000000	19.82	8.75e-17	0.97
chr18-933	chr18	55989366	55989552	+	9.96	0.842	11.000000	10.93	2.44e-11	1.07
chr18-580	chr18	58192999	58193185	+	9.96	0.769	14.000000	29.99	1.21e-18	0.97
chr18-581	chr18	58360666	58360852	+	9.96	0.810	14.000000	12.74	1.07e-13	0.90
chr18-584	chr18	58722665	58722851	+	9.96	0.654	14.000000	13.94	2.60e-14	0.83
chr18-467	chr18	59047174	59047360	+	9.96	0.733	16.000000	6.92	1.22e-09	0.83
chr18-585	chr18	59170005	59170191	+	9.96	0.484	14.000000	10.02	4.52e-12	0.90
chr18-592	chr18	65192621	65192807	+	9.96	0.682	14.000000	9.59	8.89e-12	0.83
chr18-803	chr18	65318558	65318744	+	9.96	0.741	12.000000	20.27	6.08e-17	1.06
chr18-680	chr18	67136762	67136948	+	9.96	0.842	13.000000	19.82	8.75e-17	0.90
chr18-381	chr18	67963667	67963853	+	9.96	0.696	18.000000	8.50	5.65e-11	0.69
chr18-516	chr18	72163631	72163817	+	9.96	0.633	15.000000	7.25	6.03e-10	0.90
chr18-684	chr18	72569943	72570129	+	9.96	0.947	13.000000	15.12	7.14e-15	0.90
chr18-474	chr18	74766609	74766795	+	9.96	0.667	16.000000	6.86	1.36e-09	0.73
chr18-685	chr18	74820423	74820609	+	9.96	0.850	13.000000	6.33	4.46e-09	0.97
chr19-769	chr19	511325	511511	+	9.96	0.742	17.000000	5.07	1.04e-07	0.78
chr19-1255	chr19	892994	893180	+	9.96	0.810	13.000000	9.20	1.69e-11	0.90
chr19-692	chr19	984351	984537	+	9.96	0.724	18.000000	7.08	8.61e-10	0.73
chr19-868	chr19	1729269	1729455	+	9.96	0.808	16.000000	7.56	3.25e-10	0.78
chr19-996	chr19	1826187	1826373	+	9.96	0.529	15.000000	7.31	5.34e-10	0.83
chr19-1098	chr19	2016454	2016640	+	9.96	0.667	14.000000	9.39	1.23e-11	0.83
chr19-877	chr19	2474720	2474906	+	9.96	0.731	16.000000	5.37	4.58e-08	0.78
chr19-879	chr19	2974427	2974613	+	9.96	0.594	16.000000	7.43	4.18e-10	0.73
chr19-782	chr19	4391898	4392084	+	9.96	0.704	17.000000	5.04	1.12e-07	0.73
chr19-1274	chr19	4738883	4739069	+	9.96	0.900	13.000000	4.37	7.75e-07	0.97
chr19-1004	chr19	4870165	4870351	+	9.96	0.800	15.000000	5.72	1.90e-08	0.83
chr19-1115	chr19	6459616	6459802	+	9.96	0.571	14.000000	8.83	3.13e-11	0.83
chr19-1120	chr19	8070670	8070856	+	9.96	0.667	14.000000	6.66	2.12e-09	0.83
chr19-882	chr19	8219787	8219973	+	9.96	0.733	16.000000	8.04	1.30e-10	0.78
chr19-1010	chr19	8455361	8455547	+	9.96	0.913	15.000000	7.08	8.61e-10	0.83
chr19-1285	chr19	8634711	8634897	+	9.96	0.900	13.000000	11.01	1.05e-12	0.90
chr19-1122	chr19	8675442	8675628	+	9.96	0.586	14.000000	4.02	2.37e-06	0.83
chr19-1677	chr19	9783702	9783888	+	9.96	0.700	11.000000	8.92	2.69e-11	1.06
chr19-1127	chr19	10341779	10341965	+	9.96	0.654	14.000000	5.95	1.09e-08	0.83
chr19-713	chr19	10426586	10426772	+	9.96	0.773	18.000000	10.02	4.52e-12	0.69
chr19-890	chr19	10828992	10829178	+	9.96	0.720	16.000000	7.02	9.67e-10	0.83
chr19-1016	chr19	11616463	11616649	+	9.96	0.690	15.000000	8.83	3.13e-11	0.78
chr19-1298	chr19	12203019	12203205	+	9.96	0.739	13.000000	13.54	2.27e-13	0.97
chr19-1138	chr19	12512137	12512323	+	9.96	0.857	14.000000	34.31	1.12e-20	0.90
chr19-892	chr19	12807381	12807567	+	9.96	0.500	16.000000	8.75	3.64e-11	0.73
chr19-1020	chr19	12886392	12886578	+	9.96	0.826	15.000000	6.11	7.37e-09	0.78
chr19-1473	chr19	13075856	13076042	+	9.96	0.704	12.000000	9.91	5.37e-12	1.17
chr19-1475	chr19	13154211	13154397	+	9.96	0.615	12.000000	9.91	5.37e-12	0.97
chr19-1143	chr19	13172240	13172426	+	9.96	0.720	14.000000	8.11	1.14e-10	0.83
chr19-1303	chr19	13842046	13842232	+	9.96	0.654	13.000000	12.39	1.67e-13	1.06
chr19-1308	chr19	14247899	14248085	+	9.96	0.630	13.000000	6.07	8.13e-09	0.90
chr19-1487	chr19	15261346	15261532	+	9.96	0.900	12.000000	12.74	1.07e-13	0.97
chr19-802	chr19	15443393	15443579	+	9.96	0.600	17.000000	8.11	1.14e-10	0.73
chr19-722	chr19	15529624	15529810	+	9.96	0.833	18.000000	8.66	4.22e-11	0.73
chr19-1491	chr19	16394381	16394567	+	9.96	0.727	12.000000	9.20	1.69e-11	1.06
chr19-900	chr19	16739244	16739430	+	9.96	0.548	16.000000	6.00	2.59e-08	0.83
chr19-725	chr19	18403644	18403830	+	9.96	0.621	18.000000	5.68	2.08e-08	0.73
chr19-909	chr19	18943898	18944084	+	9.96	0.652	16.000000	5.54	2.97e-08	0.78
chr19-910	chr19	19030417	19030603	+	9.96	0.720	16.000000	7.97	1.49e-10	0.73
chr19-1516	chr19	19285917	19286103	+	9.96	0.850	12.000000	13.72	3.33e-14	0.97
chr19-1518	chr19	19887403	19887589	+	9.96	0.643	12.000000	9.13	7.35e-11	1.06
chr19-811	chr19	19932408	19932594	+	9.96	0.739	17.000000	12.22	2.07e-13	0.69
chr19-812	chr19	21106282	21106468	+	9.96	0.586	17.000000	11.66	2.08e-12	0.78
chr19-914	chr19	21265044	21265230	+	9.96	0.686	16.000000	14.62	1.21e-14	0.73
chr19-1329	chr19	21579881	21580067	+	9.96	0.857	13.000000	27.03	5.64e-19	0.90
chr19-915	chr19	22034668	22034854	+	9.96	0.714	16.000000	11.59	4.78e-13	0.78
chr19-814	chr19	33462789	33462975	+	9.96	0.704	17.000000	12.39	1.67e-13	0.78
chr19-921	chr19	33864581	33864767	+	9.96	0.607	16.000000	7.02	9.67e-10	0.78
chr19-1337	chr19	34760963	34761149	+	9.96	0.607	13.000000	11.74	3.90e-13	0.97
chr19-1176	chr19	36231783	36231969	+	9.96	0.526	14.000000	5.37	4.58e-08	0.83
chr19-819	chr19	36605919	36606105	+	9.96	0.677	17.000000	7.19	6.79e-10	0.78
chr19-1182	chr19	37178393	37178579	+	9.96	0.581	14.000000	14.62	1.21e-14	0.83
chr19-930	chr19	37708919	37709105	+	9.96	0.615	16.000000	17.49	6.55e-16	0.73
chr19-1183	chr19	38182835	38183021	+	9.96	0.727	14.000000	12.22	2.07e-13	0.83
chr19-1345	chr19	39001408	39001594	+	9.96	0.667	13.000000	10.75	1.54e-12	0.97
chr19-824	chr19	39390121	39390307	+	9.96	0.654	17.000000	10.75	1.54e-12	0.73
chr19-1039	chr19	39564335	39564521	+	9.96	0.607	15.000000	12.56	1.34e-13	0.83
chr19-1543	chr19	39881456	39881642	+	9.96	0.794	12.000000	7.02	9.67e-10	1.06
chr19-1549	chr19	41312738	41312924	+	9.96	0.516	12.000000	5.37	4.58e-08	1.06
chr19-1357	chr19	41859678	41859864	+	9.96	0.679	13.000000	5.19	7.52e-08	0.97
chr19-1199	chr19	44259341	44259527	+	9.96	0.692	14.000000	4.53	4.84e-07	0.83
chr19-1366	chr19	44617506	44617692	+	9.96	0.692	13.000000	11.59	4.78e-13	0.97
chr19-951	chr19	44809007	44809193	+	9.96	0.643	16.000000	11.89	3.17e-13	0.78
chr19-1053	chr19	44952501	44952687	+	9.96	0.696	15.000000	22.87	8.61e-18	0.78
chr19-1368	chr19	45673903	45674089	+	9.96	0.682	13.000000	6.42	3.62e-09	0.97
chr19-1055	chr19	45817261	45817447	+	9.96	0.840	15.000000	10.25	3.19e-12	0.83
chr19-957	chr19	45982253	45982439	+	9.96	0.741	16.000000	8.83	3.13e-11	0.78
chr19-1207	chr19	46386625	46386811	+	9.96	0.692	14.000000	5.41	4.20e-08	0.90
chr19-1057	chr19	46792731	46792917	+	9.96	0.760	15.000000	10.02	4.52e-12	0.83
chr19-754	chr19	46850008	46850194	+	9.96	0.588	18.000000	4.75	2.57e-07	0.73
chr19-1209	chr19	47016827	47017013	+	9.96	0.714	14.000000	11.44	5.85e-13	0.83
chr19-1376	chr19	47033492	47033678	+	9.96	0.708	13.000000	7.25	6.03e-10	0.97
chr19-1058	chr19	47196476	47196662	+	9.96	0.739	15.000000	12.93	8.55e-14	0.83
chr19-1216	chr19	48210558	48210744	+	9.96	0.731	14.000000	11.29	7.13e-13	0.90
chr19-1061	chr19	48248761	48248947	+	9.96	0.677	15.000000	5.99	9.87e-09	0.90
chr19-846	chr19	48825073	48825259	+	9.96	0.800	17.000000	4.93	1.53e-07	0.73
chr19-966	chr19	48828470	48828656	+	9.96	0.630	16.000000	5.16	8.15e-08	0.78
chr19-1219	chr19	48928058	48928244	+	9.96	0.583	14.000000	11.15	8.68e-13	0.83
chr19-1221	chr19	49223918	49224104	+	9.96	0.769	14.000000	4.46	5.94e-07	0.90
chr19-1065	chr19	49864816	49865002	+	9.96	0.839	15.000000	6.97	1.09e-09	0.97
chr19-759	chr19	50441035	50441221	+	9.96	0.720	18.000000	12.22	2.07e-13	0.69
chr19-972	chr19	50528484	50528670	+	9.96	0.680	16.000000	6.56	2.64e-09	0.78
chr19-1069	chr19	51228371	51228557	+	9.96	0.759	15.000000	6.11	7.37e-09	0.83
chr19-1071	chr19	51871124	51871310	+	9.96	0.552	15.000000	5.28	5.88e-08	0.78
chr19-856	chr19	52511211	52511397	+	9.96	0.645	17.000000	11.89	3.17e-13	0.73
chr19-977	chr19	52531555	52531741	+	9.96	0.640	16.000000	12.74	1.07e-13	0.78
chr19-1609	chr19	55663479	55663665	+	9.96	0.667	12.000000	9.49	1.05e-11	0.97
chr19-985	chr19	55998324	55998510	+	9.96	0.867	16.000000	4.17	1.46e-06	0.90
chr19-986	chr19	56152021	56152207	+	9.96	0.667	16.000000	4.90	1.65e-07	0.73
chr19-988	chr19	56186384	56186570	+	9.96	0.621	16.000000	7.14	7.65e-10	0.78
chr19-1083	chr19	57106680	57106866	+	9.96	0.545	15.000000	11.29	7.13e-13	0.78
chr19-863	chr19	58661967	58662153	+	9.96	0.783	17.000000	11.59	4.78e-13	0.69
chr19-1086	chr19	58790243	58790429	+	9.96	0.588	15.000000	7.43	4.18e-10	0.90
chr19-1417	chr19	58838109	58838295	+	9.96	0.750	13.000000	6.07	8.13e-09	0.90
chr19-1087	chr19	58951340	58951526	+	9.96	0.680	15.000000	8.23	3.20e-10	0.90
chr20-601	chr20	272347	272533	+	9.96	0.714	15.000000	5.91	1.20e-08	0.83
chr20-670	chr20	305254	305440	+	9.96	0.654	14.000000	4.65	3.42e-07	0.90
chr20-673	chr20	1166472	1166658	+	9.96	0.750	14.000000	15.38	5.44e-15	0.90
chr20-605	chr20	1306012	1306198	+	9.96	0.708	15.000000	6.56	2.64e-09	0.78
chr20-1128	chr20	2217073	2217259	+	9.96	0.609	10.000000	15.12	7.14e-15	1.17
chr20-609	chr20	3748342	3748528	+	9.96	0.760	15.000000	6.28	4.94e-09	0.78
chr20-680	chr20	4093248	4093434	+	9.96	0.680	14.000000	6.20	6.04e-09	0.90
chr20-550	chr20	4536268	4536454	+	9.96	0.773	16.000000	9.10	1.98e-11	0.83
chr20-760	chr20	5670261	5670447	+	9.96	0.762	13.000000	10.14	3.80e-12	0.90
chr20-976	chr20	6920762	6920948	+	9.96	0.905	11.000000	23.48	5.64e-18	1.17
chr20-765	chr20	10313753	10313939	+	9.96	0.864	13.000000	12.39	1.67e-13	0.90
chr20-988	chr20	10617644	10617830	+	9.96	0.773	11.000000	9.39	1.23e-11	1.06
chr20-623	chr20	17663210	17663396	+	9.96	0.654	15.000000	6.51	2.93e-09	0.78
chr20-768	chr20	17954283	17954469	+	9.96	0.818	13.000000	5.87	1.31e-08	0.90
chr20-552	chr20	18548030	18548216	+	9.96	0.741	16.000000	11.74	3.90e-13	0.73
chr20-690	chr20	19957705	19957891	+	9.96	0.783	14.000000	4.61	8.18e-07	0.90
chr20-496	chr20	24387888	24388074	+	9.96	0.826	17.000000	29.74	1.18e-19	0.73
chr20-443	chr20	25604297	25604483	+	9.96	0.647	18.000000	7.56	3.25e-10	0.69
chr20-559	chr20	30425163	30425349	+	9.96	0.731	16.000000	4.46	5.94e-07	0.78
chr20-778	chr20	31053381	31053567	+	9.96	0.562	13.000000	4.80	2.22e-07	0.90
chr20-561	chr20	31276221	31276407	+	9.96	0.643	16.000000	9.29	1.45e-11	0.78
chr20-781	chr20	31408046	31408232	+	9.96	0.750	13.000000	8.26	8.64e-11	0.90
chr20-504	chr20	32251602	32251788	+	9.96	0.645	17.000000	7.31	5.34e-10	0.73
chr20-891	chr20	33891751	33891937	+	9.96	0.680	12.000000	4.67	3.19e-07	0.97
chr20-703	chr20	33893605	33893791	+	9.96	0.690	14.000000	4.69	6.61e-07	0.90
chr20-791	chr20	34207073	34207259	+	9.96	0.739	13.000000	5.22	6.93e-08	0.97
chr20-792	chr20	34889709	34889895	+	9.96	0.810	13.000000	6.61	2.37e-09	0.90
chr20-568	chr20	35234082	35234268	+	9.96	0.606	16.000000	8.66	4.22e-11	0.83
chr20-797	chr20	36040348	36040534	+	9.96	0.567	13.000000	7.50	3.69e-10	0.90
chr20-798	chr20	36737095	36737281	+	9.96	0.600	13.000000	4.37	7.75e-07	0.97
chr20-640	chr20	37101471	37101657	+	9.96	0.720	15.000000	8.66	4.22e-11	0.78
chr20-710	chr20	39485411	39485597	+	9.96	0.792	14.000000	10.88	1.27e-12	0.90
chr20-646	chr20	43160381	43160567	+	9.96	0.727	15.000000	10.37	2.66e-12	0.78
chr20-580	chr20	44462479	44462665	+	9.96	0.613	16.000000	8.26	8.64e-11	0.83
chr20-808	chr20	44548301	44548487	+	9.96	0.692	13.000000	6.97	1.09e-09	0.97
chr20-519	chr20	45317826	45318012	+	9.96	0.750	17.000000	9.33	5.36e-11	0.73
chr20-810	chr20	45834408	45834594	+	9.96	0.750	13.000000	10.50	2.22e-12	0.97
chr20-916	chr20	48369778	48369964	+	9.96	0.762	12.000000	8.66	4.22e-11	0.97
chr20-727	chr20	48531885	48532071	+	9.96	0.630	14.000000	4.62	3.67e-07	0.90
chr20-582	chr20	48532323	48532509	+	9.96	0.667	16.000000	4.51	5.19e-07	0.73
chr20-522	chr20	48729529	48729715	+	9.96	0.486	17.000000	5.44	3.86e-08	0.73
chr20-729	chr20	49951950	49952136	+	9.96	0.577	14.000000	8.75	3.64e-11	0.83
chr20-820	chr20	52215947	52216133	+	9.96	0.733	13.000000	5.28	5.88e-08	0.97
