# HOMER Peaks
# Peak finding parameters:
# tag directory = outputdir/
#
# total peaks = 86424
# peak size = 154
# peaks found using tags on both strands
# minimum distance between peaks = 308
# fragment length = 114
# genome size = 2000000000
# Total tags = 9838548.0
# Total tags in peaks = 4277186.0
# Approximate IP efficiency = 43.47%
# tags per bp = 0.003851
# expected tags per peak = 0.593
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.055958e-06
# FDR tag threshold = 7.0
# number of putative peaks = 105817
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 19381
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks outputdir/ -style factor -o homerPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-686	chr5	36574714	36574868	+	99.6	0.899	72.000000	25.68	2.44e-99	0.84
chr5-700	chr5	38508954	38509108	+	99.6	0.885	71.000000	31.02	4.26e-107	0.86
chr5-666	chr5	64344415	64344569	+	99.6	0.847	73.000000	26.11	5.13e-100	0.87
chr5-654	chr5	76588981	76589135	+	99.6	0.917	74.000000	136.21	5.02e-169	0.85
chr5-783	chr5	93128036	93128190	+	99.6	0.945	66.000000	44.44	5.48e-122	0.93
chr5-587	chr5	105876091	105876245	+	99.6	0.833	79.000000	42.05	1.08e-119	0.77
chr5-591	chr5	130078195	130078349	+	99.6	0.963	79.000000	17.90	1.07e-84	0.78
chr5-607	chr5	146757995	146758149	+	99.6	0.909	78.000000	202.12	1.01e-185	0.80
chr6-689	chr6	52586732	52586886	+	99.6	0.917	68.000000	139.24	5.92e-170	0.88
chr6-622	chr6	83325919	83326073	+	99.6	0.901	74.000000	19.22	1.47e-87	0.81
chr6-605	chr6	99467950	99468104	+	99.6	0.938	76.000000	57.48	9.96e-133	0.82
chr6-626	chr6	99667428	99667582	+	99.6	0.879	74.000000	54.96	7.47e-131	0.84
chr6-713	chr6	134171032	134171186	+	99.6	0.947	67.000000	16.75	4.90e-82	0.93
chr6-602	chr6	135161416	135161570	+	99.6	0.853	77.000000	120.49	7.56e-164	0.79
chr7-676	chr7	30422247	30422401	+	99.6	0.842	74.000000	5.58	2.86e-40	0.81
chr7-744	chr7	31007861	31008015	+	99.6	0.953	70.000000	10.29	7.29e-63	0.90
chr7-722	chr7	63914232	63914386	+	99.6	0.880	71.000000	5.40	4.15e-39	0.86
chr7-563	chr7	90370379	90370533	+	99.6	0.876	83.000000	75.49	3.76e-144	0.73
chr7-734	chr7	128393020	128393174	+	99.6	0.917	71.000000	9.61	3.00e-60	0.86
chr7-791	chr7	145018318	145018472	+	99.6	0.945	68.000000	77.35	3.55e-145	0.90
chr8-573	chr8	64726125	64726279	+	99.6	0.913	71.000000	16.07	2.32e-80	0.86
chr8-509	chr8	69625156	69625310	+	99.6	0.803	77.000000	44.44	5.48e-122	0.80
chr8-543	chr8	104110840	104110994	+	99.6	0.717	74.000000	59.11	6.77e-134	0.81
chr8-565	chr8	105991005	105991159	+	99.6	0.919	72.000000	53.10	2.06e-129	0.85
chr8-615	chr8	125533904	125534058	+	99.6	0.971	68.000000	69.62	9.42e-141	0.90
chr9-555	chr9	18293507	18293661	+	99.6	0.918	75.000000	30.87	6.81e-107	0.82
chr9-609	chr9	35175968	35176122	+	99.6	0.857	70.000000	72.02	3.56e-142	0.87
chr9-620	chr9	61378574	61378728	+	99.6	0.912	69.000000	29.42	6.49e-105	0.90
chr9-499	chr9	61702305	61702459	+	99.6	0.841	80.000000	10.77	1.30e-64	0.75
chr9-624	chr9	82888794	82888948	+	99.6	0.972	69.000000	179.02	1.39e-180	0.88
chr9-554	chr9	90233459	90233613	+	99.6	0.945	76.000000	11.03	1.49e-65	0.79
chr9-585	chr9	107566983	107567137	+	99.6	0.963	73.000000	17.45	1.12e-83	0.84
chr9-674	chr9	114329845	114329999	+	99.6	0.877	66.000000	102.72	4.08e-157	0.91
chr10-632	chr10	8240829	8240983	+	99.6	0.962	71.000000	76.41	1.16e-144	0.86
chr10-652	chr10	30770542	30770696	+	99.6	0.917	70.000000	52.65	4.64e-129	0.87
chr10-605	chr10	40066583	40066737	+	99.6	0.953	73.000000	46.76	4.15e-124	0.85
chr10-654	chr10	40882452	40882606	+	99.6	0.913	70.000000	69.62	9.42e-141	0.86
chr10-518	chr10	41523394	41523548	+	99.6	0.823	80.000000	22.30	1.40e-93	0.77
chr10-736	chr10	57463436	57463590	+	99.6	0.894	64.000000	216.06	1.52e-188	0.94
chr10-539	chr10	59236580	59236734	+	99.6	0.875	78.000000	17.75	2.36e-84	0.78
chr10-582	chr10	67187295	67187449	+	99.6	0.945	75.000000	28.10	4.99e-103	0.81
chr10-610	chr10	91234861	91235015	+	99.6	0.980	73.000000	189.87	4.50e-183	0.82
chr11-956	chr11	6299626	6299780	+	99.6	0.927	65.000000	109.92	5.65e-160	0.94
chr11-810	chr11	8760067	8760221	+	99.6	0.673	73.000000	29.98	1.08e-105	0.86
chr11-945	chr11	17052737	17052891	+	99.6	0.943	66.000000	42.62	2.96e-120	0.93
chr11-851	chr11	21034228	21034382	+	99.6	0.955	71.000000	44.75	2.77e-122	0.87
chr11-828	chr11	31868074	31868228	+	99.6	0.952	72.000000	26.00	7.60e-100	0.85
chr11-831	chr11	60557769	60557923	+	99.6	0.963	72.000000	90.81	6.40e-152	0.85
chr11-916	chr11	76845555	76845709	+	99.6	0.900	68.000000	60.83	4.25e-135	0.90
chr11-843	chr11	97830478	97830632	+	99.6	0.936	72.000000	8.91	2.19e-57	0.85
chr11-845	chr11	103116331	103116485	+	99.6	0.796	72.000000	17.36	1.87e-83	0.85
chr11-706	chr11	106414272	106414426	+	99.6	0.904	81.000000	106.20	1.61e-158	0.76
chr11-894	chr11	114926903	114927057	+	99.6	0.870	70.000000	14.64	1.17e-76	0.87
chr12-407	chr12	38780240	38780394	+	99.6	0.917	74.000000	21.46	5.10e-92	0.81
chr12-441	chr12	99326182	99326336	+	99.6	0.991	71.000000	184.28	8.26e-182	0.86
chr12-378	chr12	102450490	102450644	+	99.6	0.878	79.000000	8.24	1.89e-54	0.76
chr12-455	chr12	111436374	111436528	+	99.6	0.963	70.000000	5.75	2.38e-41	0.87
chr13-588	chr13	4191108	4191262	+	99.6	0.955	66.000000	195.80	2.24e-184	0.93
chr13-564	chr13	30949320	30949474	+	99.6	0.961	68.000000	76.41	1.16e-144	0.90
chr13-478	chr13	36052745	36052899	+	99.6	0.954	76.000000	184.28	8.26e-182	0.79
chr13-511	chr13	51733306	51733460	+	99.6	0.842	72.000000	6.75	4.45e-47	0.86
chr13-462	chr13	55362544	55362698	+	99.6	0.912	78.000000	65.27	4.79e-138	0.78
chr13-503	chr13	55418166	55418320	+	99.6	0.917	73.000000	90.81	6.40e-152	0.84
chr13-513	chr13	60644721	60644875	+	99.6	0.939	72.000000	93.52	3.70e-153	0.85
chr13-391	chr13	84222169	84222323	+	99.6	0.886	85.000000	120.49	7.56e-164	0.72
chr13-603	chr13	109232014	109232168	+	99.6	0.942	66.000000	93.52	3.70e-153	0.93
chr14-454	chr14	25854184	25854338	+	99.6	0.906	68.000000	23.47	1.17e-95	0.88
chr14-413	chr14	55106478	55106632	+	99.6	0.917	73.000000	72.86	1.16e-142	0.82
chr14-401	chr14	55643512	55643666	+	99.6	0.955	74.000000	62.04	6.42e-136	0.84
chr15-527	chr15	5347945	5348099	+	99.6	0.932	72.000000	54.01	3.98e-130	0.85
chr15-563	chr15	12014223	12014377	+	99.6	0.933	69.000000	53.10	2.06e-129	0.87
chr15-495	chr15	59435813	59435967	+	99.6	0.955	76.000000	50.94	1.11e-127	0.80
chr16-378	chr16	8862348	8862502	+	99.6	0.786	79.000000	67.37	2.23e-139	0.80
chr16-485	chr16	24933432	24933586	+	99.6	0.929	66.000000	20.61	2.19e-90	0.94
chr16-394	chr16	29579297	29579451	+	99.6	0.900	76.000000	160.66	5.28e-176	0.81
chr16-415	chr16	30466128	30466282	+	99.6	0.805	74.000000	46.76	4.15e-124	0.82
chr16-422	chr16	62847084	62847238	+	99.6	0.918	74.000000	149.18	7.18e-173	0.81
chr16-434	chr16	91964610	91964764	+	99.6	0.870	73.000000	65.95	1.74e-138	0.82
chr16-550	chr16	92578956	92579110	+	99.6	0.903	61.000000	85.83	1.51e-149	0.99
chr17-549	chr17	5626387	5626541	+	99.6	0.861	70.000000	74.59	1.20e-143	0.88
chr17-563	chr17	10822682	10822836	+	99.6	0.914	69.000000	51.78	2.30e-128	0.87
chr17-471	chr17	13740904	13741058	+	99.6	0.883	77.000000	15.17	4.47e-78	0.82
chr17-528	chr17	33394570	33394724	+	99.6	0.962	72.000000	208.85	4.14e-187	0.85
chr17-634	chr17	46772440	46772594	+	99.6	0.875	64.000000	101.06	1.98e-156	0.97
chr17-571	chr17	47006148	47006302	+	99.6	0.981	69.000000	36.01	2.93e-113	0.90
chr17-547	chr17	48185283	48185437	+	99.6	0.861	71.000000	102.72	4.08e-157	0.86
chr17-599	chr17	80719444	80719598	+	99.6	0.891	67.000000	93.52	3.70e-153	0.94
chr17-453	chr17	88066186	88066340	+	99.6	0.823	80.000000	43.82	2.11e-121	0.75
chr17-542	chr17	88528876	88529030	+	99.6	0.953	72.000000	52.21	1.04e-128	0.85
chr18-290	chr18	5345049	5345203	+	99.6	0.899	70.000000	40.16	8.72e-118	0.88
chr18-269	chr18	37934841	37934995	+	99.6	0.938	73.000000	23.56	8.19e-96	0.86
chr18-296	chr18	60716758	60716912	+	99.6	0.818	70.000000	15.06	8.67e-78	0.87
chr18-272	chr18	60750623	60750777	+	99.6	0.897	73.000000	18.65	2.43e-86	0.84
chr19-377	chr19	4294542	4294696	+	99.6	0.817	77.000000	40.16	8.72e-118	0.79
chr19-416	chr19	5572839	5572993	+	99.6	0.845	72.000000	10.07	4.73e-62	0.85
chr19-493	chr19	24995009	24995163	+	99.6	0.938	65.000000	9.85	3.37e-61	0.95
chr19-386	chr19	32138780	32138934	+	99.6	0.981	76.000000	85.83	1.51e-149	0.81
chr19-322	chr19	32281322	32281476	+	99.6	0.829	85.000000	9.07	4.88e-58	0.72
chr19-354	chr19	32330372	32330526	+	99.6	0.912	80.000000	28.10	4.99e-103	0.75
chr19-432	chr19	40994127	40994281	+	99.6	0.843	71.000000	6.17	8.19e-44	0.85
chr19-335	chr19	42001267	42001421	+	99.6	0.822	83.000000	7.79	2.38e-52	0.77
chr19-400	chr19	46506481	46506635	+	99.6	0.829	74.000000	7.92	5.88e-53	0.82
chrX-101	chrX	23675587	23675741	+	99.6	0.905	74.000000	202.12	1.01e-185	0.82
chrX-105	chrX	96239620	96239774	+	99.6	0.893	74.000000	31.02	4.26e-107	0.82
chrX-125	chrX	164941692	164941846	+	99.6	0.850	69.000000	142.40	6.65e-171	0.90
chr1-839	chr1	36309757	36309911	+	98.6	0.917	72.000000	13.03	2.45e-71	0.85
chr1-972	chr1	55406766	55406920	+	98.6	0.922	65.000000	103.36	8.58e-156	0.92
chr1-907	chr1	72254598	72254752	+	98.6	0.776	68.000000	43.98	2.44e-120	0.89
chr1-897	chr1	85734789	85734943	+	98.6	0.980	69.000000	9.94	6.31e-61	0.86
chr1-829	chr1	132137663	132137817	+	98.6	0.953	73.000000	9.57	1.69e-59	0.82
chr1-808	chr1	170286115	170286269	+	98.6	0.943	74.000000	13.54	7.69e-73	0.82
chr1-963	chr1	171377248	171377402	+	98.6	0.924	66.000000	17.67	2.49e-83	0.90
chr1-930	chr1	192753413	192753567	+	98.6	0.913	68.000000	105.11	1.71e-156	0.88
chr2-983	chr2	11708663	11708817	+	98.6	0.888	70.000000	31.64	7.79e-107	0.86
chr2-1009	chr2	14074013	14074167	+	98.6	0.884	69.000000	53.01	4.87e-128	0.89
chr2-984	chr2	19154845	19154999	+	98.6	0.960	70.000000	187.93	8.55e-181	0.86
chr2-945	chr2	27025644	27025798	+	98.6	0.778	72.000000	31.64	7.79e-107	0.85
chr2-1038	chr2	28242294	28242448	+	98.6	0.862	68.000000	86.13	3.45e-148	0.89
chr2-894	chr2	34977277	34977431	+	98.6	0.841	75.000000	20.47	3.34e-89	0.83
chr2-1289	chr2	38313554	38313708	+	98.6	0.925	59.000000	121.60	1.41e-162	1.01
chr2-1016	chr2	60050036	60050190	+	98.6	0.913	69.000000	21.68	1.60e-91	0.88
chr2-865	chr2	83705870	83706024	+	98.6	0.909	77.000000	68.15	1.89e-138	0.79
chr2-953	chr2	120110995	120111149	+	98.6	0.963	72.000000	119.26	9.10e-162	0.84
chr2-957	chr2	132217213	132217367	+	98.6	0.934	72.000000	10.82	3.55e-64	0.85
chr3-521	chr3	9505404	9505558	+	98.6	0.884	73.000000	50.01	1.23e-125	0.83
chr3-483	chr3	9523515	9523669	+	98.6	0.880	77.000000	28.85	4.59e-103	0.79
chr3-580	chr3	15331597	15331751	+	98.6	0.915	69.000000	98.44	9.29e-154	0.92
chr3-504	chr3	59054947	59055101	+	98.6	0.876	75.000000	126.57	2.99e-164	0.83
chr3-505	chr3	60580049	60580203	+	98.6	0.908	75.000000	19.32	6.82e-87	0.80
chr3-543	chr3	88623503	88623657	+	98.6	0.853	72.000000	10.90	1.92e-64	0.85
chr3-577	chr3	109238296	109238450	+	98.6	0.951	70.000000	72.11	8.48e-141	0.85
chr3-551	chr3	116186531	116186685	+	98.6	0.945	72.000000	18.03	3.93e-84	0.86
chr3-552	chr3	121570859	121571013	+	98.6	0.872	72.000000	19.44	3.83e-87	0.83
chr4-749	chr4	3679008	3679162	+	98.6	0.883	69.000000	5.96	3.36e-42	0.88
chr4-631	chr4	9650823	9650977	+	98.6	0.927	79.000000	14.49	1.71e-75	0.76
chr4-723	chr4	88727354	88727508	+	98.6	0.850	71.000000	26.17	4.15e-99	0.85
chr4-742	chr4	95924947	95925101	+	98.6	0.943	70.000000	93.97	8.17e-152	0.88
chr4-795	chr4	109214089	109214243	+	98.6	0.933	67.000000	83.81	4.77e-147	0.90
chr4-806	chr4	119609645	119609799	+	98.6	0.885	66.000000	121.60	1.41e-162	0.92
chr4-745	chr4	132947732	132947886	+	98.6	0.896	70.000000	21.39	5.80e-91	0.85
chr4-759	chr4	135494117	135494271	+	98.6	0.970	69.000000	91.20	1.43e-150	0.88
chr4-656	chr4	140983454	140983608	+	98.6	0.692	77.000000	33.52	3.41e-109	0.78
chr4-658	chr4	150509198	150509352	+	98.6	0.717	77.000000	24.91	4.15e-97	0.79
chr5-698	chr5	21269574	21269728	+	98.6	0.893	71.000000	44.30	1.24e-120	0.85
chr5-602	chr5	104021939	104022093	+	98.6	0.678	78.000000	23.14	3.87e-94	0.76
chr5-630	chr5	124582698	124582852	+	98.6	0.902	76.000000	63.28	2.24e-135	0.79
chr5-807	chr5	140185866	140186020	+	98.6	0.972	65.000000	167.61	5.30e-176	0.96
chr6-636	chr6	31613676	31613830	+	98.6	0.942	73.000000	213.85	3.28e-186	0.84
chr6-561	chr6	34481297	34481451	+	98.6	0.953	80.000000	110.74	1.13e-158	0.75
chr6-688	chr6	38360143	38360297	+	98.6	0.971	68.000000	144.23	1.03e-169	0.89
chr6-590	chr6	87807095	87807249	+	98.6	0.972	77.000000	8.26	5.64e-54	0.78
chr6-628	chr6	115879944	115880098	+	98.6	0.945	74.000000	119.26	9.10e-162	0.80
chr6-710	chr6	119377701	119377855	+	98.6	0.946	67.000000	39.75	3.50e-116	0.96
chr6-727	chr6	145210920	145211074	+	98.6	0.759	66.000000	23.49	9.58e-95	0.92
chr7-774	chr7	16842801	16842955	+	98.6	0.863	68.000000	76.56	2.75e-143	0.92
chr7-675	chr7	29441840	29441994	+	98.6	0.925	74.000000	248.07	1.95e-192	0.80
chr7-745	chr7	35163817	35163971	+	98.6	0.869	70.000000	25.21	1.34e-97	0.86
chr7-796	chr7	44005059	44005213	+	98.6	0.920	67.000000	78.50	2.51e-144	0.90
chr7-701	chr7	89941128	89941282	+	98.6	0.826	72.000000	131.95	5.42e-166	0.85
chr7-762	chr7	92637081	92637235	+	98.6	0.943	69.000000	20.95	3.85e-90	0.88
chr7-692	chr7	99087253	99087407	+	98.6	0.936	73.000000	20.95	3.85e-90	0.82
chr7-705	chr7	100991065	100991219	+	98.6	0.852	72.000000	33.16	9.37e-109	0.85
chr7-732	chr7	126746251	126746405	+	98.6	0.827	71.000000	21.99	4.35e-92	0.84
chr7-635	chr7	127091176	127091330	+	98.6	0.881	78.000000	28.19	3.95e-102	0.78
chr7-752	chr7	143106788	143106942	+	98.6	0.953	70.000000	93.97	8.17e-152	0.86
chr8-548	chr8	11103886	11104040	+	98.6	0.835	73.000000	27.08	1.68e-100	0.83
chr8-572	chr8	46508639	46508793	+	98.6	0.935	71.000000	51.25	1.19e-126	0.85
chr8-522	chr8	71632055	71632209	+	98.6	0.883	76.000000	16.41	2.17e-80	0.79
chr8-577	chr8	119557266	119557420	+	98.6	0.971	71.000000	140.95	9.47e-169	0.86
chr8-545	chr8	119707254	119707408	+	98.6	0.888	74.000000	18.62	1.99e-85	0.80
chr8-515	chr8	121851044	121851198	+	98.6	0.787	77.000000	46.63	9.54e-123	0.78
chr8-699	chr8	125416227	125416381	+	98.6	0.885	62.000000	50.01	1.23e-125	0.96
chr8-547	chr8	125649540	125649694	+	98.6	0.912	74.000000	72.96	2.77e-141	0.83
chr9-632	chr9	13545815	13545969	+	98.6	0.887	68.000000	8.48	5.60e-55	0.89
chr9-666	chr9	38728352	38728506	+	98.6	0.925	66.000000	29.96	1.31e-104	0.90
chr9-591	chr9	58806102	58806256	+	98.6	0.887	72.000000	48.45	2.51e-124	0.84
chr9-540	chr9	78538127	78538281	+	98.6	0.951	77.000000	55.37	7.61e-130	0.77
chr9-553	chr9	90014745	90014899	+	98.6	0.886	76.000000	57.96	9.80e-132	0.79
chr10-631	chr10	4430502	4430656	+	98.6	0.656	71.000000	20.60	1.81e-89	0.85
chr10-580	chr10	22700926	22701080	+	98.6	0.903	75.000000	12.79	1.31e-70	0.84
chr10-593	chr10	40097557	40097711	+	98.6	0.930	74.000000	17.82	1.13e-83	0.83
chr10-596	chr10	60351419	60351573	+	98.6	0.897	74.000000	12.09	1.97e-68	0.82
chr10-627	chr10	84516649	84516803	+	98.6	0.825	72.000000	67.41	5.36e-138	0.85
chr10-670	chr10	111159851	111160005	+	98.6	0.867	69.000000	30.85	8.30e-106	0.88
chr10-629	chr10	127665305	127665459	+	98.6	0.955	72.000000	26.17	4.15e-99	0.86
chr11-799	chr11	4123353	4123507	+	98.6	0.972	74.000000	75.63	8.89e-143	0.83
chr11-957	chr11	6467863	6468017	+	98.6	0.961	65.000000	46.28	1.94e-122	0.93
chr11-960	chr11	23076617	23076771	+	98.6	0.941	65.000000	269.64	6.19e-196	0.93
chr11-774	chr11	49845304	49845458	+	98.6	0.882	76.000000	57.96	9.80e-132	0.80
chr11-763	chr11	57644516	57644670	+	98.6	0.857	77.000000	25.42	6.26e-98	0.79
chr11-777	chr11	69914191	69914345	+	98.6	0.876	76.000000	38.28	1.24e-114	0.78
chr11-883	chr11	69990895	69991049	+	98.6	0.928	70.000000	9.81	1.92e-60	0.86
chr11-834	chr11	70199744	70199898	+	98.6	0.861	72.000000	31.64	7.79e-107	0.83
chr11-936	chr11	79530581	79530735	+	98.6	0.833	67.000000	10.69	1.04e-63	0.92
chr11-989	chr11	85691459	85691613	+	98.6	0.952	64.000000	98.44	9.29e-154	0.93
chr11-818	chr11	93985413	93985567	+	98.6	0.877	73.000000	15.74	9.44e-79	0.83
chr11-736	chr11	100360367	100360521	+	98.6	0.981	79.000000	96.90	4.26e-153	0.77
chr11-756	chr11	109485595	109485749	+	98.6	0.982	78.000000	57.96	9.80e-132	0.79
chr12-402	chr12	70110825	70110979	+	98.6	0.894	75.000000	15.02	6.78e-77	0.83
chr12-429	chr12	73054009	73054163	+	98.6	0.881	72.000000	63.94	8.41e-136	0.83
chr12-390	chr12	80463002	80463156	+	98.6	0.857	77.000000	126.57	2.99e-164	0.79
chr12-546	chr12	82334714	82334868	+	98.6	0.990	62.000000	258.40	3.78e-194	0.96
chr12-400	chr12	99526885	99527039	+	98.6	0.944	76.000000	83.81	4.77e-147	0.79
chr12-432	chr12	102456535	102456689	+	98.6	0.760	72.000000	10.13	1.15e-61	0.85
chr13-535	chr13	5922823	5922977	+	98.6	0.962	70.000000	248.07	1.95e-192	0.86
chr13-551	chr13	20313751	20313905	+	98.6	0.777	69.000000	28.19	3.95e-102	0.89
chr13-552	chr13	30786222	30786376	+	98.6	0.971	69.000000	95.41	1.89e-152	0.88
chr13-565	chr13	41437483	41437637	+	98.6	0.934	68.000000	57.96	9.80e-132	0.89
chr13-525	chr13	51323201	51323355	+	98.6	0.957	71.000000	126.57	2.99e-164	0.86
chr13-576	chr13	52576131	52576285	+	98.6	0.912	67.000000	4.73	2.91e-34	0.89
chr13-542	chr13	55405606	55405760	+	98.6	0.886	70.000000	21.53	3.06e-91	0.85
chr13-584	chr13	91702492	91702646	+	98.6	0.909	67.000000	182.40	1.52e-179	0.89
chr13-457	chr13	110798344	110798498	+	98.6	0.697	79.000000	50.42	5.68e-126	0.75
chr14-409	chr14	20388982	20389136	+	98.6	0.938	73.000000	24.42	2.64e-96	0.82
chr14-410	chr14	32159533	32159687	+	98.6	0.857	73.000000	31.32	2.02e-106	0.83
chr14-444	chr14	40931210	40931364	+	98.6	0.910	69.000000	8.73	4.59e-56	0.86
chr14-370	chr14	48246365	48246519	+	98.6	0.953	78.000000	144.23	1.03e-169	0.77
chr14-432	chr14	65113041	65113195	+	98.6	0.892	71.000000	72.96	2.77e-141	0.84
chr14-433	chr14	69776050	69776204	+	98.6	0.909	71.000000	112.76	2.00e-159	0.84
chr14-404	chr14	74949003	74949157	+	98.6	0.905	74.000000	34.65	1.53e-110	0.83
chr14-367	chr14	103034236	103034390	+	98.6	0.920	79.000000	10.49	5.40e-63	0.77
chr15-513	chr15	59106106	59106260	+	98.6	0.880	74.000000	23.67	4.72e-95	0.82
chr15-525	chr15	98677526	98677680	+	98.6	0.858	73.000000	49.61	2.63e-125	0.83
chr16-379	chr16	11254248	11254402	+	98.6	0.824	79.000000	54.88	1.77e-129	0.78
chr16-401	chr16	11455907	11456061	+	98.6	0.783	75.000000	9.43	6.41e-59	0.80
chr16-402	chr16	11637803	11637957	+	98.6	0.927	75.000000	65.28	1.15e-136	0.80
chr16-455	chr16	16554505	16554659	+	98.6	0.917	69.000000	46.63	9.54e-123	0.86
chr16-410	chr16	17409178	17409332	+	98.6	0.962	74.000000	24.04	1.13e-95	0.83
chr16-458	chr16	34120887	34121041	+	98.6	0.942	69.000000	140.95	9.47e-169	0.89
chr16-490	chr16	91734823	91734977	+	98.6	0.825	66.000000	26.17	4.15e-99	0.92
chr17-501	chr17	3114942	3115096	+	98.6	0.777	74.000000	50.42	5.68e-126	0.82
chr17-502	chr17	5293823	5293977	+	98.6	0.952	74.000000	177.19	2.49e-178	0.82
chr17-587	chr17	5602148	5602302	+	98.6	0.852	67.000000	19.32	6.82e-87	0.90
chr17-517	chr17	10725046	10725200	+	98.6	0.792	73.000000	27.81	1.40e-101	0.84
chr17-470	chr17	12119138	12119292	+	98.6	0.850	77.000000	92.56	3.46e-151	0.78
chr17-473	chr17	27213195	27213349	+	98.6	0.893	77.000000	50.01	1.23e-125	0.77
chr17-498	chr17	34117145	34117299	+	98.6	0.847	75.000000	22.63	3.02e-93	0.82
chr17-569	chr17	34142591	34142745	+	98.6	0.833	69.000000	11.97	4.67e-68	0.88
chr17-611	chr17	34143584	34143738	+	98.6	0.858	66.000000	12.02	3.31e-68	0.90
chr17-544	chr17	35077995	35078149	+	98.6	0.836	71.000000	36.48	1.18e-112	0.86
chr17-536	chr17	55952514	55952668	+	98.6	0.831	72.000000	95.41	1.89e-152	0.83
chr17-538	chr17	71669654	71669808	+	98.6	0.971	72.000000	269.64	6.19e-196	0.83
chr17-575	chr17	80084460	80084614	+	98.6	0.902	69.000000	19.02	2.83e-86	0.90
chr17-469	chr17	80997264	80997418	+	98.6	0.886	78.000000	65.28	1.15e-136	0.79
chr18-292	chr18	39100847	39101001	+	98.6	0.946	70.000000	124.03	2.09e-163	0.88
chr18-270	chr18	53904358	53904512	+	98.6	0.981	73.000000	34.26	4.35e-110	0.82
chr18-295	chr18	55357451	55357605	+	98.6	0.981	70.000000	213.85	3.28e-186	0.89
chr18-311	chr18	65191028	65191182	+	98.6	0.892	68.000000	56.90	5.72e-131	0.88
chr18-262	chr18	77064883	77065037	+	98.6	0.803	75.000000	46.98	4.66e-123	0.80
chr18-303	chr18	82627430	82627584	+	98.6	0.962	69.000000	221.49	1.11e-187	0.88
chr19-378	chr19	6941331	6941485	+	98.6	0.927	77.000000	24.23	5.48e-96	0.77
chr19-371	chr19	10211156	10211310	+	98.6	0.843	78.000000	110.74	1.13e-158	0.76
chr19-406	chr19	12442623	12442777	+	98.6	0.743	73.000000	6.36	1.75e-44	0.83
chr19-399	chr19	12464738	12464892	+	98.6	0.928	74.000000	6.49	3.49e-45	0.82
chr19-388	chr19	37059435	37059589	+	98.6	0.845	76.000000	46.63	9.54e-123	0.78
chr19-422	chr19	37523850	37524004	+	98.6	0.934	72.000000	58.51	4.00e-132	0.84
chr19-409	chr19	37546871	37547025	+	98.6	0.944	73.000000	86.13	3.45e-148	0.82
chrX-145	chrX	106047337	106047491	+	98.6	0.901	65.000000	38.28	1.24e-114	0.92
chr1-841	chr1	39936381	39936535	+	97.6	0.942	72.000000	97.42	9.15e-152	0.84
chr1-842	chr1	40081125	40081279	+	97.6	0.885	72.000000	26.01	7.34e-98	0.85
chr1-905	chr1	58423036	58423190	+	97.6	0.952	68.000000	122.76	2.60e-161	0.90
chr1-974	chr1	71729047	71729201	+	97.6	0.934	65.000000	10.44	3.65e-62	0.94
chr1-914	chr1	138153249	138153403	+	97.6	0.882	68.000000	44.48	1.42e-119	0.88
chr1-884	chr1	144249085	144249239	+	97.6	0.902	70.000000	56.83	1.37e-129	0.88
chr1-735	chr1	171222707	171222861	+	97.6	0.889	79.000000	39.09	2.53e-114	0.77
chr1-944	chr1	171713475	171713629	+	97.6	0.933	67.000000	37.20	2.64e-112	0.90
chr1-812	chr1	180405687	180405841	+	97.6	0.882	74.000000	6.64	1.41e-45	0.80
chr2-892	chr2	30472170	30472324	+	97.6	0.870	75.000000	31.64	9.50e-106	0.82
chr2-844	chr2	33429427	33429581	+	97.6	0.914	78.000000	34.29	5.29e-109	0.76
chr2-995	chr2	75830542	75830696	+	97.6	0.956	70.000000	17.54	3.40e-82	0.85
chr2-916	chr2	127378248	127378402	+	97.6	0.842	74.000000	80.76	5.01e-144	0.83
chr2-977	chr2	131222629	131222783	+	97.6	0.852	71.000000	93.00	7.68e-150	0.85
chr2-882	chr2	132212062	132212216	+	97.6	0.895	76.000000	42.33	1.48e-117	0.80
chr2-1159	chr2	181289168	181289322	+	97.6	0.911	64.000000	29.79	2.51e-103	0.93
chr3-628	chr3	27302490	27302644	+	97.6	0.928	66.000000	149.70	1.59e-169	0.96
chr3-570	chr3	53483820	53483974	+	97.6	0.811	70.000000	81.84	1.43e-144	0.89
chr3-615	chr3	59225530	59225684	+	97.6	0.922	67.000000	15.31	7.24e-77	0.89
chr3-599	chr3	59312772	59312926	+	97.6	0.963	68.000000	99.00	2.00e-152	0.88
chr3-462	chr3	83863087	83863241	+	97.6	0.894	80.000000	30.38	4.06e-104	0.76
chr3-606	chr3	95694065	95694219	+	97.6	0.802	68.000000	40.12	2.26e-115	0.88
